Time (ms),Device,Action,Details
1725111587678,Keyboard,Press,Key: space
1725111587794,Keyboard,Release,Key: space
1725111587878,Keyboard,Press,Key: space
1725111587970,Keyboard,Release,Key: space
1725111588525,Keyboard,Press,Key: space
1725111588634,Keyboard,Release,Key: space
1725111588718,Keyboard,Press,Key: space
1725111588734,Keyboard,Release,Key: space
1725111588970,Keyboard,Release,Key: w
1725111589231,Keyboard,Press,Key: q
1725111589331,Keyboard,Release,Key: q
1725111589541,Keyboard,Press,Key: w
1725111589810,Keyboard,Press,Key: shift
1725111590205,Keyboard,Release,Key: shift
1725111591518,Keyboard,Release,Key: w
1725111591600,Keyboard,Press,Key: w
1725111592096,Keyboard,Press,Key: space
1725111592239,Keyboard,Release,Key: space
1725111596062,Keyboard,Release,Key: w
1725111596448,Keyboard,Press,Key: w
1725111596549,Keyboard,Press,Key: space
1725111596701,Keyboard,Release,Key: space
1725111597591,Keyboard,Press,Key: shift
1725111598726,Keyboard,Release,Key: shift
1725111601222,Keyboard,Release,Key: w
1725111601886,Keyboard,Press,Key: w
1725111603510,Keyboard,Press,Key: d
1725111604937,Keyboard,Release,Key: d
1725111605130,Keyboard,Release,Key: w
1725111606231,Keyboard,Press,Key: d
1725111606298,Keyboard,Press,Key: space
1725111606485,Keyboard,Release,Key: space
1725111606584,Keyboard,Press,Key: w
1725111606644,Keyboard,Release,Key: d
1725111611249,Keyboard,Release,Key: w
1725111611394,Keyboard,Press,Key: s
1725111611459,Keyboard,Press,Key: space
1725111611585,Keyboard,Release,Key: space
1725111611678,Keyboard,Press,Key: space
1725111611713,Keyboard,Release,Key: space
1725111611804,Keyboard,Press,Key: space
1725111611931,Keyboard,Release,Key: space
1725111612014,Keyboard,Press,Key: space
1725111612073,Keyboard,Release,Key: space
1725111612224,Keyboard,Release,Key: s
1725111612687,Keyboard,Press,Key: q
1725111612789,Keyboard,Release,Key: q
1725111613182,Keyboard,Press,Key: w
1725111614644,Keyboard,Press,Key: space
1725111614787,Keyboard,Release,Key: space
1725111619662,Keyboard,Press,Key: d
1725111619905,Keyboard,Press,Key: space
1725111620158,Keyboard,Release,Key: space
1725111620411,Keyboard,Release,Key: w
1725111620620,Keyboard,Release,Key: d
1725111620965,Keyboard,Press,Key: w
1725111624486,Keyboard,Press,Key: d
1725111624729,Keyboard,Press,Key: space
1725111624830,Keyboard,Release,Key: d
1725111624863,Keyboard,Release,Key: space
1725111625569,Keyboard,Press,Key: a
1725111625687,Keyboard,Release,Key: a
1725111626073,Keyboard,Press,Key: space
1725111626250,Keyboard,Release,Key: space
1725111626704,Keyboard,Release,Key: w
1725111630123,Keyboard,Press,Key: space
1725111630232,Keyboard,Release,Key: space
1725111631023,Keyboard,Press,Key: space
1725111631114,Keyboard,Release,Key: space
1725111635284,Keyboard,Press,Key: w
1725111635636,Keyboard,Release,Key: w
1725111638006,Keyboard,Press,Key: w
1725111638569,Keyboard,Release,Key: w
1725111639417,Keyboard,Press,Key: w
1725111640190,Keyboard,Press,Key: d
1725111641291,Keyboard,Release,Key: d
1725111642602,Keyboard,Press,Key: d
1725111642797,Keyboard,Release,Key: d
1725111643342,Keyboard,Press,Key: d
1725111643485,Keyboard,Release,Key: d
1725111644720,Keyboard,Release,Key: w
1725111650805,Keyboard,Press,Key: w
1725111654915,Keyboard,Press,Key: space
1725111655124,Keyboard,Release,Key: space
1725111657611,Keyboard,Press,Key: d
1725111657824,Keyboard,Release,Key: d
1725111658553,Keyboard,Press,Key: space
1725111659393,Keyboard,Release,Key: space
1725111660426,Keyboard,Press,Key: shift
1725111662553,Keyboard,Press,Key: d
1725111662880,Keyboard,Release,Key: d
1725111663359,Keyboard,Release,Key: shift
1725111663367,Keyboard,Press,Key: space
1725111663686,Keyboard,Release,Key: space
1725111663938,Keyboard,Press,Key: d
1725111664055,Keyboard,Release,Key: d
1725111664198,Keyboard,Release,Key: w
1725111664753,Keyboard,Press,Key: w
1725111665258,Keyboard,Release,Key: w
1725111665485,Keyboard,Press,Key: d
1725111665921,Keyboard,Press,Key: w
1725111666030,Keyboard,Release,Key: d
1725111667046,Keyboard,Press,Key: a
1725111667367,Keyboard,Release,Key: a
1725111669416,Keyboard,Press,Key: shift
1725111670180,Keyboard,Release,Key: shift
1725111670222,Keyboard,Press,Key: space
1725111670475,Keyboard,Release,Key: space
1725111670953,Keyboard,Press,Key: space
1725111671122,Keyboard,Release,Key: space
1725111671550,Keyboard,Press,Key: space
1725111671785,Keyboard,Release,Key: space
1725111672634,Keyboard,Press,Key: d
1725111672987,Keyboard,Release,Key: w
1725111673836,Keyboard,Press,Key: w
1725111673911,Keyboard,Release,Key: d
1725111675458,Keyboard,Press,Key: a
1725111675928,Keyboard,Release,Key: a
1725111676449,Keyboard,Press,Key: shift
1725111677583,Keyboard,Release,Key: shift
1725111677843,Keyboard,Release,Key: w
1725111679213,Keyboard,Press,Key: e
1725111683617,Keyboard,Release,Key: e
1725111685784,Keyboard,Press,Key: w
1725111686542,Keyboard,Release,Key: w
1725111691718,Keyboard,Press,Key: j
1725111692324,Keyboard,Release,Key: j
1725111696770,Keyboard,Press,Key: k
1725111697240,Keyboard,Release,Key: k
1725111700726,Keyboard,Press,Key: l
1725111701140,Keyboard,Release,Key: l
1725111704625,Keyboard,Press,Key: p
1725111704752,Keyboard,Release,Key: p
1725111705868,Keyboard,Press,Key: p
1725111706179,Keyboard,Release,Key: p
1725111706584,Keyboard,Press,Key: p
1725111707004,Keyboard,Release,Key: p
1725111707491,Keyboard,Press,Key: p
1725111707893,Keyboard,Release,Key: p
1725111708641,Keyboard,Press,Key: w
1725111709422,Keyboard,Press,Key: shift
1725111710800,Keyboard,Press,Key: a
1725111711582,Keyboard,Release,Key: a
1725111711859,Keyboard,Press,Key: a
1725111712811,Keyboard,Release,Key: shift
1725111712943,Keyboard,Release,Key: a
1725111713834,Keyboard,Press,Key: a
1725111714599,Keyboard,Release,Key: a
1725111714734,Keyboard,Press,Key: shift
1725111715800,Keyboard,Press,Key: d
1725111716363,Keyboard,Release,Key: d
1725111716851,Keyboard,Press,Key: space
1725111717128,Keyboard,Release,Key: space
1725111717304,Keyboard,Release,Key: shift
1725111717422,Keyboard,Press,Key: d
1725111717623,Keyboard,Release,Key: d
1725111717683,Keyboard,Release,Key: w
1725111718926,Keyboard,Press,Key: w
1725111719220,Keyboard,Release,Key: w
1725111722169,Keyboard,Press,Key: a
1725111722488,Keyboard,Release,Key: a
1725111724304,Keyboard,Press,Key: w
1725111724514,Keyboard,Release,Key: w
1725111726296,Keyboard,Press,Key: w
1725111726388,Keyboard,Press,Key: shift
1725111727859,Keyboard,Press,Key: a
1725111728111,Keyboard,Release,Key: a
1725111732884,Keyboard,Press,Key: d
1725111733109,Keyboard,Release,Key: d
1725111734705,Keyboard,Release,Key: shift
1725111735076,Keyboard,Press,Key: r
1725111735142,Keyboard,Release,Key: r
1725111736067,Keyboard,Press,Key: shift
1725111736437,Keyboard,Press,Key: d
1725111736790,Keyboard,Release,Key: d
1725111737639,Keyboard,Release,Key: shift
1725111737732,Keyboard,Release,Key: w
1725111738730,Keyboard,Press,Key: w
1725111739427,Keyboard,Press,Key: shift
1725111740006,Keyboard,Press,Key: a
1725111740730,Keyboard,Release,Key: a
1725111741048,Keyboard,Press,Key: a
1725111741426,Keyboard,Release,Key: a
1725111743165,Keyboard,Press,Key: a
1725111743383,Keyboard,Release,Key: a
1725111743754,Keyboard,Press,Key: a
1725111744147,Keyboard,Release,Key: a
1725111744879,Keyboard,Press,Key: a
1725111745132,Keyboard,Release,Key: a
1725111745293,Keyboard,Press,Key: a
1725111745517,Keyboard,Release,Key: a
1725111746121,Keyboard,Press,Key: a
1725111746281,Keyboard,Release,Key: a
1725111746441,Keyboard,Release,Key: shift
1725111746793,Keyboard,Release,Key: w
1725111746844,Keyboard,Press,Key: space
1725111746894,Keyboard,Release,Key: space
1725111746920,Keyboard,Press,Key: space
1725111747146,Keyboard,Release,Key: space
1725111747500,Keyboard,Press,Key: w
1725111747735,Keyboard,Press,Key: space
1725111747945,Keyboard,Release,Key: space
1725111748424,Keyboard,Release,Key: w
1725111754589,Keyboard,Press,Key: w
1725111754968,Keyboard,Press,Key: shift
1725111757808,Keyboard,Release,Key: shift
1725111757849,Keyboard,Release,Key: w
1725111762546,Keyboard,Press,Key: w
1725111763210,Keyboard,Press,Key: shift
1725111769974,Keyboard,Release,Key: shift
1725111770353,Keyboard,Release,Key: w
1725111775225,Keyboard,Press,Key: space
1725111775309,Keyboard,Release,Key: space
1725111779427,Keyboard,Press,Key: w
1725111782504,Keyboard,Press,Key: a
1725111783009,Keyboard,Release,Key: a
1725111783999,Keyboard,Press,Key: a
1725111784815,Keyboard,Release,Key: a
1725111785017,Keyboard,Press,Key: a
1725111785780,Keyboard,Release,Key: a
1725111785838,Keyboard,Release,Key: w
1725111786436,Keyboard,Press,Key: w
1725111787528,Keyboard,Release,Key: w
1725111788040,Keyboard,Press,Key: s
1725111789039,Keyboard,Release,Key: s
1725111790173,Keyboard,Press,Key: w
1725111790577,Keyboard,Release,Key: w
1725111791147,Keyboard,Press,Key: tab
1725111791962,Keyboard,Release,Key: tab
1725111792307,Keyboard,Press,Key: w
1725111792400,Keyboard,Release,Key: w
1725111792527,Keyboard,Press,Key: q
1725111792627,Keyboard,Release,Key: q
1725111793879,Keyboard,Press,Key: s
1725111794475,Keyboard,Release,Key: s
1725111794829,Keyboard,Press,Key: w
1725111795039,Keyboard,Release,Key: w
1725111795392,Keyboard,Press,Key: q
1725111795486,Keyboard,Release,Key: q
1725111796535,Keyboard,Press,Key: tab
1725111799786,Keyboard,Release,Key: tab
1725111800046,Keyboard,Press,Key: w
1725111800249,Keyboard,Release,Key: w
1725111800458,Keyboard,Press,Key: q
1725111800560,Keyboard,Release,Key: q
1725111801394,Keyboard,Press,Key: w
1725111803114,Keyboard,Release,Key: w
1725111803434,Keyboard,Press,Key: w
1725111804231,Keyboard,Release,Key: w
1725111805190,Keyboard,Press,Key: w
1725111805887,Keyboard,Press,Key: shift
1725111806569,Keyboard,Release,Key: shift
1725111806871,Keyboard,Release,Key: w
1725111807912,Keyboard,Press,Key: w
1725111808096,Keyboard,Release,Key: w
1725111808778,Keyboard,Press,Key: tab
1725111811080,Keyboard,Release,Key: tab
1725111811500,Keyboard,Press,Key: w
1725111811719,Keyboard,Release,Key: w
1725111812594,Keyboard,Press,Key: w
1725111812937,Keyboard,Press,Key: a
1725111813006,Keyboard,Release,Key: w
1725111813063,Keyboard,Release,Key: a
1725111813989,Keyboard,Press,Key: w
1725111814142,Keyboard,Press,Key: shift
1725111814670,Keyboard,Press,Key: a
1725111814946,Keyboard,Release,Key: a
1725111815260,Keyboard,Press,Key: a
1725111815459,Keyboard,Release,Key: a
1725111816276,Keyboard,Release,Key: shift
1725111816821,Keyboard,Press,Key: shift
1725111818585,Keyboard,Press,Key: a
1725111818745,Keyboard,Release,Key: a
1725111819637,Keyboard,Press,Key: a
1725111820082,Keyboard,Release,Key: a
1725111820098,Keyboard,Release,Key: shift
1725111820174,Keyboard,Release,Key: w
1725111822460,Keyboard,Press,Key: w
1725111822723,Keyboard,Press,Key: shift
1725111825225,Keyboard,Press,Key: a
1725111825437,Keyboard,Release,Key: a
1725111825858,Keyboard,Release,Key: shift
1725111825939,Keyboard,Release,Key: w
1725111828016,Keyboard,Press,Key: r
1725111828084,Keyboard,Release,Key: r
1725111828413,Keyboard,Press,Key: w
1725111828662,Keyboard,Press,Key: shift
1725111829589,Keyboard,Press,Key: d
1725111829721,Keyboard,Release,Key: d
1725111833596,Keyboard,Press,Key: d
1725111833747,Keyboard,Release,Key: d
1725111833780,Keyboard,Release,Key: shift
1725111833932,Keyboard,Release,Key: w
1725111834386,Keyboard,Press,Key: d
1725111834538,Keyboard,Press,Key: w
1725111836370,Keyboard,Release,Key: d
1725111836455,Keyboard,Press,Key: d
1725111836479,Keyboard,Release,Key: d
1725111836538,Keyboard,Press,Key: d
1725111836993,Keyboard,Release,Key: d
1725111837840,Keyboard,Press,Key: a
1725111837957,Keyboard,Release,Key: a
1725111838252,Keyboard,Press,Key: a
1725111838437,Keyboard,Release,Key: a
1725111838520,Keyboard,Release,Key: w
1725111839228,Keyboard,Press,Key: d
1725111839471,Keyboard,Release,Key: d
1725111841489,Keyboard,Press,Key: w
1725111841807,Keyboard,Release,Key: w
1725111843043,Keyboard,Press,Key: a
1725111843144,Keyboard,Release,Key: a
1725111844338,Keyboard,Press,Key: d
1725111844658,Keyboard,Release,Key: d
1725111845380,Keyboard,Press,Key: d
1725111845448,Keyboard,Press,Key: w
1725111845717,Keyboard,Release,Key: w
1725111845741,Keyboard,Release,Key: d
1725111846632,Keyboard,Press,Key: d
1725111846658,Keyboard,Press,Key: w
1725111846869,Keyboard,Release,Key: w
1725111846876,Keyboard,Release,Key: d
1725111853004,Keyboard,Press,Key: w
1725111853281,Keyboard,Press,Key: shift
1725111854028,Keyboard,Press,Key: d
1725111854239,Keyboard,Release,Key: d
1725111854693,Keyboard,Press,Key: d
1725111855373,Keyboard,Release,Key: d
1725111855524,Keyboard,Press,Key: d
1725111856290,Keyboard,Release,Key: d
1725111856499,Keyboard,Press,Key: d
1725111856935,Keyboard,Release,Key: shift
1725111856944,Keyboard,Release,Key: d
1725111857138,Keyboard,Press,Key: d
1725111857701,Keyboard,Release,Key: d
1725111858112,Keyboard,Press,Key: d
1725111858297,Keyboard,Release,Key: d
1725111858508,Keyboard,Press,Key: a
1725111858726,Keyboard,Release,Key: a
1725111858995,Keyboard,Press,Key: a
1725111859625,Keyboard,Release,Key: a
1725111860540,Keyboard,Press,Key: a
1725111860820,Keyboard,Release,Key: a
1725111860885,Keyboard,Release,Key: w
1725111883529,Keyboard,Press,Key: d
1725111883865,Keyboard,Press,Key: w
1725111885512,Keyboard,Press,Key: shift
1725111885966,Keyboard,Release,Key: d
1725111886328,Keyboard,Press,Key: d
1725111887891,Keyboard,Release,Key: d
1725111888133,Keyboard,Press,Key: d
1725111888343,Keyboard,Release,Key: d
1725111888722,Keyboard,Press,Key: d
1725111888915,Keyboard,Release,Key: d
1725111889159,Keyboard,Press,Key: d
1725111889488,Keyboard,Release,Key: d
1725111894974,Keyboard,Release,Key: shift
1725111895141,Keyboard,Press,Key: a
1725111895225,Keyboard,Release,Key: a
1725111895544,Keyboard,Press,Key: a
1725111896578,Keyboard,Release,Key: a
1725111896595,Keyboard,Release,Key: w
1725111922603,Keyboard,Press,Key: w
1725111922849,Keyboard,Press,Key: shift
1725111924108,Keyboard,Press,Key: d
1725111924326,Keyboard,Release,Key: d
1725111926343,Keyboard,Press,Key: a
1725111926528,Keyboard,Release,Key: shift
1725111926621,Keyboard,Release,Key: a
1725111926907,Keyboard,Press,Key: a
1725111927109,Keyboard,Release,Key: a
1725111927320,Keyboard,Release,Key: w
1725111928007,Keyboard,Press,Key: shift
