Time (ms),Device,Action,Details
1724587598018,Mouse,Move,"X: 1179, Y: 646"
1724587598039,Mouse,Click,Right
1724587598119,Mouse,Move,"X: 1179, Y: 646"
1724587598220,Mouse,Move,"X: 1179, Y: 646"
1724587598321,Mouse,Move,"X: 1179, Y: 646"
1724587598421,Mouse,Move,"X: 1179, Y: 646"
1724587598521,Mouse,Move,"X: 1179, Y: 646"
1724587598622,Mouse,Move,"X: 1229, Y: 651"
1724587598722,Mouse,Move,"X: 1229, Y: 651"
1724587598823,Mouse,Move,"X: 1217, Y: 639"
1724587598923,Mouse,Move,"X: 1216, Y: 639"
1724587599024,Mouse,Move,"X: 1215, Y: 639"
1724587599125,Mouse,Move,"X: 1215, Y: 639"
1724587599226,Mouse,Move,"X: 1206, Y: 640"
1724587599327,Mouse,Move,"X: 1198, Y: 643"
1724587599427,Mouse,Move,"X: 1198, Y: 643"
1724587599528,Mouse,Move,"X: 1190, Y: 646"
1724587599628,Mouse,Move,"X: 1183, Y: 648"
1724587599728,Mouse,Move,"X: 1192, Y: 645"
1724587599829,Mouse,Move,"X: 1204, Y: 639"
1724587599930,Mouse,Move,"X: 1205, Y: 639"
1724587600030,Mouse,Move,"X: 1205, Y: 639"
1724587600131,Mouse,Move,"X: 1207, Y: 639"
1724587600232,Mouse,Move,"X: 1207, Y: 639"
1724587600332,Mouse,Move,"X: 1207, Y: 639"
1724587600433,Mouse,Move,"X: 1207, Y: 639"
1724587600534,Mouse,Move,"X: 1207, Y: 639"
1724587600634,Mouse,Move,"X: 1207, Y: 639"
1724587600735,Mouse,Move,"X: 1207, Y: 639"
1724587600836,Mouse,Move,"X: 1207, Y: 639"
1724587600841,Mouse,Click,Right
1724587600936,Mouse,Move,"X: 1207, Y: 639"
1724587601036,Mouse,Move,"X: 1207, Y: 639"
1724587601137,Mouse,Move,"X: 1207, Y: 639"
1724587601238,Mouse,Move,"X: 1206, Y: 640"
1724587601339,Mouse,Move,"X: 1203, Y: 641"
1724587601439,Mouse,Move,"X: 1203, Y: 641"
1724587601539,Mouse,Move,"X: 1203, Y: 641"
1724587601640,Mouse,Move,"X: 1203, Y: 641"
1724587601741,Mouse,Move,"X: 1203, Y: 641"
1724587601842,Mouse,Move,"X: 1203, Y: 641"
1724587601942,Mouse,Move,"X: 1203, Y: 641"
1724587602042,Mouse,Move,"X: 1203, Y: 641"
1724587602142,Mouse,Move,"X: 1203, Y: 641"
1724587602243,Mouse,Move,"X: 1203, Y: 641"
1724587602344,Mouse,Move,"X: 1203, Y: 641"
1724587602445,Mouse,Move,"X: 1203, Y: 641"
1724587602545,Mouse,Move,"X: 1202, Y: 641"
1724587602646,Mouse,Move,"X: 1190, Y: 641"
1724587602747,Mouse,Move,"X: 1182, Y: 641"
1724587602847,Mouse,Move,"X: 1181, Y: 641"
1724587602948,Mouse,Move,"X: 1181, Y: 641"
1724587603049,Mouse,Move,"X: 1181, Y: 641"
1724587603150,Mouse,Move,"X: 1181, Y: 641"
1724587603251,Mouse,Move,"X: 1181, Y: 641"
1724587603352,Mouse,Move,"X: 1181, Y: 641"
1724587603452,Mouse,Move,"X: 1181, Y: 641"
1724587603552,Mouse,Move,"X: 1181, Y: 641"
1724587603653,Mouse,Move,"X: 1181, Y: 641"
1724587603753,Mouse,Move,"X: 1181, Y: 641"
1724587603853,Mouse,Move,"X: 1181, Y: 641"
1724587603954,Mouse,Move,"X: 1181, Y: 641"
1724587604055,Mouse,Move,"X: 1181, Y: 641"
1724587604156,Mouse,Move,"X: 1181, Y: 641"
1724587604256,Mouse,Move,"X: 1181, Y: 641"
1724587604357,Mouse,Move,"X: 1181, Y: 641"
1724587604458,Mouse,Move,"X: 1181, Y: 641"
1724587604558,Mouse,Move,"X: 1181, Y: 641"
1724587604658,Mouse,Move,"X: 1181, Y: 641"
1724587604759,Mouse,Move,"X: 1181, Y: 641"
1724587604859,Mouse,Move,"X: 1181, Y: 641"
1724587604960,Mouse,Move,"X: 1181, Y: 641"
1724587605061,Mouse,Move,"X: 1181, Y: 641"
1724587605161,Mouse,Move,"X: 1181, Y: 641"
1724587605262,Mouse,Move,"X: 1181, Y: 641"
1724587605363,Mouse,Move,"X: 1181, Y: 641"
1724587605463,Mouse,Move,"X: 1181, Y: 641"
1724587605542,Mouse,Click,Right
1724587605563,Mouse,Move,"X: 1181, Y: 641"
1724587605663,Mouse,Move,"X: 1181, Y: 641"
1724587605764,Mouse,Move,"X: 1038, Y: 686"
1724587605865,Mouse,Move,"X: 822, Y: 705"
1724587605966,Mouse,Move,"X: 697, Y: 725"
1724587606067,Mouse,Move,"X: 627, Y: 723"
1724587606167,Mouse,Move,"X: 626, Y: 723"
1724587606185,Mouse,Click,Left
1724587606268,Mouse,Move,"X: 626, Y: 723"
1724587606342,Mouse,Click,Left
1724587606368,Mouse,Move,"X: 626, Y: 723"
1724587606468,Mouse,Move,"X: 626, Y: 723"
1724587606561,Mouse,Click,Left
1724587606569,Mouse,Move,"X: 626, Y: 723"
1724587606670,Mouse,Move,"X: 626, Y: 723"
1724587606705,Mouse,Click,Left
1724587606771,Mouse,Move,"X: 626, Y: 723"
1724587606851,Mouse,Click,Left
1724587606871,Mouse,Move,"X: 626, Y: 723"
1724587606972,Mouse,Move,"X: 625, Y: 723"
1724587606992,Mouse,Click,Left
1724587607072,Mouse,Move,"X: 625, Y: 723"
1724587607173,Mouse,Move,"X: 639, Y: 713"
1724587607273,Mouse,Move,"X: 639, Y: 713"
1724587607333,Mouse,Click,Left
1724587607373,Mouse,Move,"X: 639, Y: 713"
1724587607474,Mouse,Move,"X: 624, Y: 720"
1724587607516,Mouse,Click,Left
1724587607575,Mouse,Move,"X: 619, Y: 720"
1724587607668,Mouse,Click,Left
1724587607675,Mouse,Move,"X: 606, Y: 717"
1724587607776,Mouse,Move,"X: 574, Y: 716"
1724587607804,Mouse,Click,Left
1724587607877,Mouse,Move,"X: 566, Y: 716"
1724587607947,Mouse,Click,Left
1724587607978,Mouse,Move,"X: 553, Y: 716"
1724587608079,Mouse,Move,"X: 553, Y: 716"
1724587608080,Mouse,Click,Left
1724587608179,Mouse,Move,"X: 553, Y: 716"
1724587608232,Mouse,Click,Left
1724587608280,Mouse,Move,"X: 553, Y: 716"
1724587608357,Mouse,Click,Left
1724587608380,Mouse,Move,"X: 553, Y: 716"
1724587608481,Mouse,Move,"X: 552, Y: 716"
1724587608501,Mouse,Click,Left
1724587608581,Mouse,Move,"X: 552, Y: 716"
1724587608662,Mouse,Click,Left
1724587608682,Mouse,Move,"X: 552, Y: 716"
1724587608782,Mouse,Move,"X: 552, Y: 716"
1724587608799,Mouse,Click,Left
1724587608882,Mouse,Move,"X: 552, Y: 716"
1724587608953,Mouse,Click,Left
1724587608983,Mouse,Move,"X: 552, Y: 716"
1724587609083,Mouse,Move,"X: 552, Y: 716"
1724587609101,Mouse,Click,Left
1724587609184,Mouse,Move,"X: 552, Y: 716"
1724587609252,Mouse,Click,Left
1724587609285,Mouse,Move,"X: 552, Y: 716"
1724587609386,Mouse,Move,"X: 552, Y: 716"
1724587609406,Mouse,Click,Left
1724587609487,Mouse,Move,"X: 552, Y: 716"
1724587609543,Mouse,Click,Left
1724587609588,Mouse,Move,"X: 552, Y: 716"
1724587609679,Mouse,Click,Left
1724587609688,Mouse,Move,"X: 552, Y: 717"
1724587609788,Mouse,Move,"X: 552, Y: 717"
1724587609889,Mouse,Move,"X: 552, Y: 717"
1724587609990,Mouse,Move,"X: 552, Y: 717"
1724587610090,Mouse,Move,"X: 568, Y: 714"
1724587610191,Mouse,Move,"X: 588, Y: 720"
1724587610292,Mouse,Move,"X: 588, Y: 720"
1724587610393,Mouse,Move,"X: 573, Y: 708"
1724587610493,Mouse,Move,"X: 572, Y: 708"
1724587610594,Mouse,Move,"X: 572, Y: 708"
1724587610694,Mouse,Move,"X: 572, Y: 708"
1724587610795,Mouse,Move,"X: 572, Y: 708"
1724587610895,Mouse,Move,"X: 572, Y: 708"
1724587610997,Mouse,Move,"X: 572, Y: 708"
1724587611097,Mouse,Move,"X: 572, Y: 708"
1724587611198,Mouse,Move,"X: 572, Y: 708"
1724587611299,Mouse,Move,"X: 464, Y: 624"
1724587611400,Mouse,Move,"X: 428, Y: 602"
1724587611501,Mouse,Move,"X: 428, Y: 602"
1724587611602,Mouse,Move,"X: 428, Y: 602"
1724587611702,Mouse,Move,"X: 428, Y: 602"
1724587611803,Mouse,Move,"X: 428, Y: 602"
1724587611903,Mouse,Move,"X: 428, Y: 602"
1724587612004,Mouse,Move,"X: 428, Y: 602"
1724587612105,Mouse,Move,"X: 428, Y: 602"
1724587612205,Mouse,Move,"X: 469, Y: 615"
1724587612306,Mouse,Move,"X: 469, Y: 615"
1724587612406,Mouse,Move,"X: 426, Y: 615"
1724587612507,Mouse,Move,"X: 425, Y: 615"
1724587612607,Mouse,Move,"X: 425, Y: 615"
1724587612708,Mouse,Move,"X: 425, Y: 615"
1724587612809,Mouse,Move,"X: 425, Y: 615"
1724587612911,Mouse,Move,"X: 390, Y: 607"
1724587613011,Mouse,Move,"X: 390, Y: 607"
1724587613112,Mouse,Move,"X: 360, Y: 606"
1724587613204,Mouse,Click,Left
1724587613212,Mouse,Move,"X: 347, Y: 608"
1724587613313,Mouse,Move,"X: 305, Y: 607"
1724587613365,Mouse,Click,Left
1724587613413,Mouse,Move,"X: 247, Y: 605"
1724587613513,Mouse,Move,"X: 35, Y: 589"
1724587613520,Mouse,Click,Left
1724587613614,Mouse,Move,"X: 0, Y: 582"
1724587613678,Mouse,Click,Left
1724587613715,Mouse,Move,"X: 0, Y: 581"
1724587613815,Mouse,Move,"X: 11, Y: 572"
1724587613916,Mouse,Move,"X: 55, Y: 580"
1724587614016,Mouse,Move,"X: 55, Y: 580"
1724587614117,Mouse,Move,"X: 34, Y: 569"
1724587614217,Mouse,Move,"X: 0, Y: 550"
1724587614318,Mouse,Move,"X: 0, Y: 548"
1724587614343,Mouse,Click,Left
1724587614419,Mouse,Move,"X: 0, Y: 548"
1724587614490,Mouse,Click,Left
1724587614520,Mouse,Move,"X: 0, Y: 548"
1724587614620,Mouse,Move,"X: 0, Y: 548"
1724587614630,Mouse,Click,Left
1724587614721,Mouse,Move,"X: 0, Y: 547"
1724587614821,Mouse,Move,"X: 3, Y: 525"
1724587614921,Mouse,Move,"X: 10, Y: 517"
1724587614949,Mouse,Click,Left
1724587615022,Mouse,Move,"X: 10, Y: 517"
1724587615123,Mouse,Move,"X: 10, Y: 517"
1724587615137,Mouse,Click,Left
1724587615223,Mouse,Move,"X: 9, Y: 517"
1724587615292,Mouse,Click,Left
1724587615323,Mouse,Move,"X: 7, Y: 517"
1724587615424,Mouse,Move,"X: 0, Y: 514"
1724587615439,Mouse,Click,Left
1724587615524,Mouse,Move,"X: 0, Y: 513"
1724587615625,Mouse,Move,"X: 19, Y: 518"
1724587615726,Mouse,Move,"X: 32, Y: 531"
1724587615827,Mouse,Move,"X: 32, Y: 531"
1724587615927,Mouse,Move,"X: 11, Y: 526"
1724587616027,Mouse,Move,"X: 0, Y: 521"
1724587616128,Mouse,Move,"X: 0, Y: 514"
1724587616228,Mouse,Move,"X: 0, Y: 513"
1724587616329,Mouse,Move,"X: 0, Y: 513"
1724587616429,Mouse,Move,"X: 0, Y: 506"
1724587616530,Mouse,Move,"X: 0, Y: 505"
1724587616631,Mouse,Move,"X: 0, Y: 509"
1724587616732,Mouse,Move,"X: 0, Y: 518"
1724587616832,Mouse,Move,"X: 0, Y: 533"
1724587616933,Mouse,Move,"X: 0, Y: 546"
1724587617033,Mouse,Move,"X: 0, Y: 550"
1724587617134,Mouse,Move,"X: 0, Y: 551"
1724587617235,Mouse,Move,"X: 0, Y: 551"
1724587617336,Mouse,Move,"X: 0, Y: 551"
1724587617438,Mouse,Move,"X: 0, Y: 551"
1724587617538,Mouse,Move,"X: 0, Y: 556"
1724587617639,Mouse,Move,"X: 0, Y: 556"
1724587617740,Mouse,Move,"X: 0, Y: 556"
1724587617840,Mouse,Move,"X: 0, Y: 556"
1724587617941,Mouse,Move,"X: 0, Y: 562"
1724587618041,Mouse,Move,"X: 0, Y: 564"
1724587618142,Mouse,Move,"X: 0, Y: 571"
1724587618242,Mouse,Move,"X: 0, Y: 571"
1724587618343,Mouse,Move,"X: 0, Y: 571"
1724587618444,Mouse,Move,"X: 0, Y: 571"
1724587618545,Mouse,Move,"X: 0, Y: 571"
1724587618645,Mouse,Move,"X: 0, Y: 571"
1724587618746,Mouse,Move,"X: 0, Y: 571"
1724587618846,Mouse,Move,"X: 0, Y: 571"
1724587618946,Mouse,Move,"X: 1, Y: 570"
1724587619046,Mouse,Move,"X: 9, Y: 566"
1724587619147,Mouse,Move,"X: 11, Y: 565"
1724587619248,Mouse,Move,"X: 11, Y: 565"
1724587619348,Mouse,Move,"X: 11, Y: 565"
1724587619449,Mouse,Move,"X: 11, Y: 565"
1724587619550,Mouse,Move,"X: 11, Y: 565"
1724587619651,Mouse,Move,"X: 11, Y: 565"
1724587619752,Mouse,Move,"X: 11, Y: 565"
1724587619852,Mouse,Move,"X: 11, Y: 565"
1724587619952,Mouse,Move,"X: 11, Y: 565"
1724587620053,Mouse,Move,"X: 11, Y: 565"
1724587620154,Mouse,Move,"X: 11, Y: 565"
1724587620199,Mouse,Click,Right
1724587620254,Mouse,Move,"X: 11, Y: 565"
1724587620356,Mouse,Move,"X: 11, Y: 565"
1724587620456,Mouse,Move,"X: 16, Y: 556"
1724587620557,Mouse,Move,"X: 16, Y: 556"
1724587620657,Mouse,Move,"X: 16, Y: 556"
1724587620758,Mouse,Move,"X: 0, Y: 545"
1724587620858,Mouse,Move,"X: 0, Y: 546"
1724587620959,Mouse,Move,"X: 0, Y: 546"
1724587621059,Mouse,Move,"X: 0, Y: 546"
1724587621159,Mouse,Move,"X: 26, Y: 548"
1724587621260,Mouse,Move,"X: 45, Y: 548"
1724587621360,Mouse,Move,"X: 41, Y: 547"
1724587621460,Mouse,Move,"X: 29, Y: 541"
1724587621562,Mouse,Move,"X: 29, Y: 541"
1724587621662,Mouse,Move,"X: 29, Y: 541"
1724587621666,Mouse,Click,Left
1724587621762,Mouse,Move,"X: 29, Y: 541"
1724587621820,Mouse,Click,Left
1724587621862,Mouse,Move,"X: 0, Y: 549"
1724587621963,Mouse,Move,"X: 0, Y: 549"
1724587621993,Mouse,Click,Left
1724587622064,Mouse,Move,"X: 0, Y: 549"
1724587622165,Mouse,Move,"X: 21, Y: 556"
1724587622265,Mouse,Move,"X: 45, Y: 557"
1724587622366,Mouse,Move,"X: 45, Y: 557"
1724587622420,Mouse,Click,Left
1724587622466,Mouse,Move,"X: 44, Y: 557"
1724587622567,Mouse,Move,"X: 5, Y: 551"
1724587622596,Mouse,Click,Left
1724587622669,Mouse,Move,"X: 0, Y: 551"
1724587622769,Mouse,Move,"X: 0, Y: 551"
1724587622858,Mouse,Click,Left
1724587622870,Mouse,Move,"X: 0, Y: 551"
1724587622971,Mouse,Move,"X: 0, Y: 551"
1724587623009,Mouse,Click,Left
1724587623071,Mouse,Move,"X: 0, Y: 551"
1724587623152,Mouse,Click,Left
1724587623172,Mouse,Move,"X: 0, Y: 551"
1724587623272,Mouse,Move,"X: 0, Y: 551"
1724587623292,Mouse,Click,Left
1724587623373,Mouse,Move,"X: 0, Y: 551"
1724587623451,Mouse,Click,Left
1724587623473,Mouse,Move,"X: 0, Y: 551"
1724587623574,Mouse,Move,"X: 0, Y: 551"
1724587623598,Mouse,Click,Left
1724587623675,Mouse,Move,"X: 0, Y: 551"
1724587623757,Mouse,Click,Left
1724587623776,Mouse,Move,"X: 0, Y: 551"
1724587623877,Mouse,Move,"X: 0, Y: 551"
1724587623900,Mouse,Click,Left
1724587623977,Mouse,Move,"X: 0, Y: 551"
1724587624059,Mouse,Click,Left
1724587624077,Mouse,Move,"X: 0, Y: 551"
1724587624178,Mouse,Move,"X: 0, Y: 551"
1724587624223,Mouse,Click,Left
1724587624279,Mouse,Move,"X: 0, Y: 551"
1724587624374,Mouse,Click,Left
1724587624379,Mouse,Move,"X: 0, Y: 551"
1724587624480,Mouse,Move,"X: 0, Y: 551"
1724587624581,Mouse,Move,"X: 0, Y: 551"
1724587624682,Mouse,Move,"X: 0, Y: 551"
1724587624782,Mouse,Move,"X: 0, Y: 551"
1724587624882,Mouse,Move,"X: 0, Y: 551"
1724587624983,Mouse,Move,"X: 0, Y: 551"
1724587625084,Mouse,Move,"X: 0, Y: 551"
