Time (ms),Device,Action,Details
1713544993696,Mouse,Move,"X: 2077, Y: 736"
1713544993797,Mouse,Move,"X: 2075, Y: 729"
1713544993897,Mouse,Move,"X: 2075, Y: 726"
1713544993997,Mouse,Move,"X: 2074, Y: 726"
1713544994098,Mouse,Move,"X: 2074, Y: 726"
1713544994198,Mouse,Move,"X: 2074, Y: 726"
1713544994298,Mouse,Move,"X: 2074, Y: 726"
1713544994399,Mouse,Move,"X: 2074, Y: 726"
1713544994499,Mouse,Move,"X: 2074, Y: 726"
1713544994600,Mouse,Move,"X: 2074, Y: 725"
1713544994701,Mouse,Move,"X: 2064, Y: 726"
1713544994801,Mouse,Move,"X: 2044, Y: 725"
1713544994901,Mouse,Move,"X: 2025, Y: 723"
1713544995002,Mouse,Move,"X: 2023, Y: 723"
1713544995102,Mouse,Move,"X: 2020, Y: 722"
1713544995204,Mouse,Move,"X: 2016, Y: 721"
1713544995304,Mouse,Move,"X: 2011, Y: 719"
1713544995404,Mouse,Move,"X: 2008, Y: 718"
1713544995505,Mouse,Move,"X: 2007, Y: 718"
1713544995606,Mouse,Move,"X: 2007, Y: 718"
1713544995707,Mouse,Move,"X: 2007, Y: 718"
1713544995808,Mouse,Move,"X: 2007, Y: 718"
1713544995908,Mouse,Move,"X: 2007, Y: 718"
1713544996009,Mouse,Move,"X: 2007, Y: 718"
1713544996111,Mouse,Move,"X: 2007, Y: 718"
1713544996212,Mouse,Move,"X: 2008, Y: 718"
1713544996312,Mouse,Move,"X: 2008, Y: 718"
1713544996413,Mouse,Move,"X: 2003, Y: 718"
1713544996513,Mouse,Move,"X: 1965, Y: 719"
1713544996614,Mouse,Move,"X: 1965, Y: 719"
1713544996715,Mouse,Move,"X: 1960, Y: 721"
1713544996815,Mouse,Move,"X: 1958, Y: 723"
1713544996916,Mouse,Move,"X: 1957, Y: 724"
1713544997017,Mouse,Move,"X: 1956, Y: 724"
1713544997117,Mouse,Move,"X: 1949, Y: 728"
1713544997217,Mouse,Move,"X: 1945, Y: 731"
1713544997317,Mouse,Move,"X: 1939, Y: 733"
1713544997418,Mouse,Move,"X: 1932, Y: 736"
1713544997519,Mouse,Move,"X: 1924, Y: 739"
1713544997619,Mouse,Move,"X: 1923, Y: 739"
1713544997719,Mouse,Move,"X: 1930, Y: 744"
1713544997820,Mouse,Move,"X: 1956, Y: 750"
1713544997921,Mouse,Move,"X: 1973, Y: 754"
1713544998021,Mouse,Move,"X: 1951, Y: 755"
1713544998121,Mouse,Move,"X: 1905, Y: 754"
1713544998222,Mouse,Move,"X: 1883, Y: 758"
1713544998322,Mouse,Move,"X: 1883, Y: 758"
1713544998423,Mouse,Move,"X: 1883, Y: 758"
1713544998523,Mouse,Move,"X: 1883, Y: 758"
1713544998624,Mouse,Move,"X: 1883, Y: 758"
1713544998725,Mouse,Move,"X: 1883, Y: 758"
1713544998825,Mouse,Move,"X: 1883, Y: 758"
1713544998925,Mouse,Move,"X: 1883, Y: 758"
1713544999026,Mouse,Move,"X: 1873, Y: 759"
1713544999127,Mouse,Move,"X: 1858, Y: 759"
1713544999227,Mouse,Move,"X: 1857, Y: 759"
1713544999328,Mouse,Move,"X: 1850, Y: 761"
1713544999429,Mouse,Move,"X: 1828, Y: 762"
1713544999529,Mouse,Move,"X: 1827, Y: 762"
1713544999630,Mouse,Move,"X: 1827, Y: 762"
1713544999731,Mouse,Move,"X: 1827, Y: 762"
1713544999832,Mouse,Move,"X: 1827, Y: 762"
1713544999933,Mouse,Move,"X: 1827, Y: 762"
1713545000033,Mouse,Move,"X: 1830, Y: 762"
1713545000134,Mouse,Move,"X: 1830, Y: 762"
1713545000234,Mouse,Move,"X: 1830, Y: 762"
1713545000335,Mouse,Move,"X: 1830, Y: 762"
1713545000435,Mouse,Move,"X: 1830, Y: 762"
1713545000536,Mouse,Move,"X: 1830, Y: 762"
1713545000636,Mouse,Move,"X: 1830, Y: 762"
1713545000736,Mouse,Move,"X: 1785, Y: 762"
1713545000837,Mouse,Move,"X: 1697, Y: 761"
1713545000938,Mouse,Move,"X: 1695, Y: 760"
1713545001038,Mouse,Move,"X: 1695, Y: 760"
1713545001139,Mouse,Move,"X: 1695, Y: 760"
1713545001239,Mouse,Move,"X: 1695, Y: 760"
1713545001339,Mouse,Move,"X: 1695, Y: 760"
1713545001439,Mouse,Move,"X: 1695, Y: 760"
1713545001540,Mouse,Move,"X: 1695, Y: 760"
1713545001640,Mouse,Move,"X: 1695, Y: 760"
1713545001741,Mouse,Move,"X: 1695, Y: 760"
1713545001841,Mouse,Move,"X: 1690, Y: 758"
1713545001942,Mouse,Move,"X: 1592, Y: 737"
1713545002043,Mouse,Move,"X: 1556, Y: 734"
1713545002144,Mouse,Move,"X: 1556, Y: 731"
1713545002244,Mouse,Move,"X: 1556, Y: 731"
1713545002345,Mouse,Move,"X: 1556, Y: 731"
1713545002446,Mouse,Move,"X: 1556, Y: 731"
1713545002547,Mouse,Move,"X: 1556, Y: 731"
1713545002648,Mouse,Move,"X: 1556, Y: 731"
1713545002748,Mouse,Move,"X: 1560, Y: 730"
1713545002849,Mouse,Move,"X: 1599, Y: 725"
1713545002950,Mouse,Move,"X: 1603, Y: 724"
1713545003051,Mouse,Move,"X: 1612, Y: 720"
1713545003152,Mouse,Move,"X: 1613, Y: 719"
1713545003252,Mouse,Move,"X: 1614, Y: 718"
1713545003353,Mouse,Move,"X: 1641, Y: 712"
1713545003453,Mouse,Move,"X: 1693, Y: 705"
1713545003554,Mouse,Move,"X: 1701, Y: 703"
1713545003655,Mouse,Move,"X: 1701, Y: 703"
1713545003756,Mouse,Move,"X: 1701, Y: 703"
1713545003856,Mouse,Move,"X: 1701, Y: 703"
1713545003957,Mouse,Move,"X: 1701, Y: 703"
1713545004057,Mouse,Move,"X: 1701, Y: 703"
1713545004158,Mouse,Move,"X: 1701, Y: 703"
1713545004259,Mouse,Move,"X: 1701, Y: 703"
1713545004360,Mouse,Move,"X: 1701, Y: 703"
1713545004460,Mouse,Move,"X: 1701, Y: 703"
1713545004561,Mouse,Move,"X: 1711, Y: 699"
1713545004662,Mouse,Move,"X: 1711, Y: 698"
1713545004763,Mouse,Move,"X: 1711, Y: 698"
1713545004864,Mouse,Move,"X: 1718, Y: 699"
1713545004965,Mouse,Move,"X: 1719, Y: 700"
1713545005065,Mouse,Move,"X: 1719, Y: 700"
1713545005166,Mouse,Move,"X: 1719, Y: 708"
1713545005267,Mouse,Move,"X: 1710, Y: 714"
1713545005367,Mouse,Move,"X: 1706, Y: 715"
1713545005468,Mouse,Move,"X: 1689, Y: 719"
1713545005569,Mouse,Move,"X: 1677, Y: 720"
1713545005669,Mouse,Move,"X: 1655, Y: 722"
1713545005770,Mouse,Move,"X: 1633, Y: 727"
1713545005870,Mouse,Move,"X: 1627, Y: 731"
1713545005971,Mouse,Move,"X: 1627, Y: 731"
1713545006072,Mouse,Move,"X: 1627, Y: 731"
1713545006173,Mouse,Move,"X: 1627, Y: 731"
1713545006273,Mouse,Move,"X: 1627, Y: 731"
1713545006374,Mouse,Move,"X: 1629, Y: 731"
1713545006475,Mouse,Move,"X: 1646, Y: 730"
1713545006575,Mouse,Move,"X: 1647, Y: 730"
1713545006676,Mouse,Move,"X: 1647, Y: 730"
1713545006777,Mouse,Move,"X: 1646, Y: 730"
1713545006877,Mouse,Move,"X: 1646, Y: 730"
1713545006978,Mouse,Move,"X: 1646, Y: 730"
1713545007078,Mouse,Move,"X: 1645, Y: 730"
1713545007179,Mouse,Move,"X: 1629, Y: 735"
1713545007279,Mouse,Move,"X: 1627, Y: 736"
1713545007380,Mouse,Move,"X: 1650, Y: 737"
1713545007481,Mouse,Move,"X: 1671, Y: 735"
1713545007581,Mouse,Move,"X: 1671, Y: 735"
1713545007682,Mouse,Move,"X: 1671, Y: 735"
1713545007783,Mouse,Move,"X: 1671, Y: 735"
1713545007884,Mouse,Move,"X: 1671, Y: 735"
1713545007984,Mouse,Move,"X: 1671, Y: 735"
1713545008084,Mouse,Move,"X: 1671, Y: 735"
1713545008185,Mouse,Move,"X: 1671, Y: 735"
1713545008285,Mouse,Move,"X: 1671, Y: 735"
1713545008386,Mouse,Move,"X: 1671, Y: 735"
1713545008486,Mouse,Move,"X: 1671, Y: 735"
1713545008586,Mouse,Move,"X: 1671, Y: 735"
1713545008687,Mouse,Move,"X: 1670, Y: 735"
1713545008787,Mouse,Move,"X: 1664, Y: 731"
1713545008887,Mouse,Move,"X: 1655, Y: 726"
1713545008987,Mouse,Move,"X: 1642, Y: 720"
1713545009088,Mouse,Move,"X: 1633, Y: 719"
1713545009189,Mouse,Move,"X: 1630, Y: 718"
1713545009290,Mouse,Move,"X: 1624, Y: 722"
1713545009391,Mouse,Move,"X: 1591, Y: 723"
1713545009491,Mouse,Move,"X: 1581, Y: 722"
1713545009592,Mouse,Move,"X: 1571, Y: 722"
1713545009693,Mouse,Move,"X: 1546, Y: 725"
1713545009794,Mouse,Move,"X: 1538, Y: 727"
1713545009895,Mouse,Move,"X: 1532, Y: 728"
1713545009995,Mouse,Move,"X: 1517, Y: 729"
1713545010096,Mouse,Move,"X: 1486, Y: 729"
1713545010196,Mouse,Move,"X: 1472, Y: 728"
1713545010296,Mouse,Move,"X: 1472, Y: 728"
1713545010397,Mouse,Move,"X: 1472, Y: 728"
1713545010499,Mouse,Move,"X: 1472, Y: 728"
1713545010599,Mouse,Move,"X: 1472, Y: 728"
1713545010700,Mouse,Move,"X: 1472, Y: 728"
1713545010800,Mouse,Move,"X: 1479, Y: 726"
1713545010900,Mouse,Move,"X: 1492, Y: 724"
1713545011001,Mouse,Move,"X: 1498, Y: 721"
1713545011101,Mouse,Move,"X: 1499, Y: 720"
1713545011202,Mouse,Move,"X: 1499, Y: 720"
1713545011303,Mouse,Move,"X: 1499, Y: 720"
1713545011403,Mouse,Move,"X: 1499, Y: 720"
1713545011504,Mouse,Move,"X: 1499, Y: 720"
1713545011605,Mouse,Move,"X: 1498, Y: 720"
1713545011706,Mouse,Move,"X: 1493, Y: 724"
1713545011807,Mouse,Move,"X: 1492, Y: 725"
1713545011907,Mouse,Move,"X: 1492, Y: 725"
1713545012007,Mouse,Move,"X: 1492, Y: 725"
1713545012108,Mouse,Move,"X: 1492, Y: 725"
1713545012208,Mouse,Move,"X: 1492, Y: 725"
1713545012309,Mouse,Move,"X: 1493, Y: 725"
1713545012409,Mouse,Move,"X: 1493, Y: 725"
1713545012510,Mouse,Move,"X: 1493, Y: 725"
1713545012610,Mouse,Move,"X: 1494, Y: 725"
1713545012711,Mouse,Move,"X: 1498, Y: 723"
1713545012811,Mouse,Move,"X: 1502, Y: 722"
1713545012912,Mouse,Move,"X: 1505, Y: 721"
1713545013013,Mouse,Move,"X: 1511, Y: 720"
1713545013114,Mouse,Move,"X: 1518, Y: 721"
1713545013214,Mouse,Move,"X: 1527, Y: 722"
1713545013314,Mouse,Move,"X: 1532, Y: 723"
1713545013416,Mouse,Move,"X: 1537, Y: 723"
1713545013516,Mouse,Move,"X: 1539, Y: 723"
1713545013617,Mouse,Move,"X: 1539, Y: 723"
1713545013717,Mouse,Move,"X: 1539, Y: 723"
1713545013818,Mouse,Move,"X: 1539, Y: 723"
1713545013919,Mouse,Move,"X: 1539, Y: 723"
1713545014020,Mouse,Move,"X: 1539, Y: 723"
1713545014121,Mouse,Move,"X: 1539, Y: 723"
1713545014222,Mouse,Move,"X: 1539, Y: 723"
1713545014322,Mouse,Move,"X: 1540, Y: 723"
1713545014422,Mouse,Move,"X: 1542, Y: 722"
1713545014523,Mouse,Move,"X: 1543, Y: 722"
1713545014624,Mouse,Move,"X: 1545, Y: 720"
1713545014725,Mouse,Move,"X: 1553, Y: 717"
1713545014825,Mouse,Move,"X: 1564, Y: 716"
1713545014926,Mouse,Move,"X: 1585, Y: 715"
1713545015026,Mouse,Move,"X: 1594, Y: 715"
1713545015127,Mouse,Move,"X: 1617, Y: 716"
1713545015228,Mouse,Move,"X: 1628, Y: 716"
1713545015328,Mouse,Move,"X: 1655, Y: 720"
1713545015429,Mouse,Move,"X: 1655, Y: 720"
1713545015529,Mouse,Move,"X: 1655, Y: 720"
1713545015630,Mouse,Move,"X: 1655, Y: 720"
1713545015730,Mouse,Move,"X: 1655, Y: 720"
1713545015831,Mouse,Move,"X: 1673, Y: 721"
1713545015931,Mouse,Move,"X: 1678, Y: 721"
1713545016032,Mouse,Move,"X: 1679, Y: 721"
1713545016132,Mouse,Move,"X: 1681, Y: 721"
1713545016232,Mouse,Move,"X: 1688, Y: 721"
1713545016333,Mouse,Move,"X: 1691, Y: 721"
1713545016435,Mouse,Move,"X: 1694, Y: 721"
1713545016535,Mouse,Move,"X: 1694, Y: 721"
1713545016636,Mouse,Move,"X: 1694, Y: 721"
1713545016736,Mouse,Move,"X: 1694, Y: 721"
1713545016837,Mouse,Move,"X: 1688, Y: 724"
1713545016937,Mouse,Move,"X: 1675, Y: 731"
1713545017037,Mouse,Move,"X: 1659, Y: 733"
1713545017138,Mouse,Move,"X: 1647, Y: 732"
1713545017238,Mouse,Move,"X: 1620, Y: 730"
1713545017339,Mouse,Move,"X: 1575, Y: 726"
1713545017440,Mouse,Move,"X: 1541, Y: 724"
1713545017541,Mouse,Move,"X: 1531, Y: 724"
1713545017641,Mouse,Move,"X: 1531, Y: 724"
1713545017741,Mouse,Move,"X: 1542, Y: 724"
1713545017842,Mouse,Move,"X: 1569, Y: 724"
1713545017943,Mouse,Move,"X: 1603, Y: 725"
1713545018044,Mouse,Move,"X: 1604, Y: 725"
1713545018145,Mouse,Move,"X: 1620, Y: 724"
1713545018245,Mouse,Move,"X: 1620, Y: 724"
1713545018346,Mouse,Move,"X: 1620, Y: 724"
1713545018446,Mouse,Move,"X: 1621, Y: 724"
1713545018547,Mouse,Move,"X: 1624, Y: 724"
1713545018647,Mouse,Move,"X: 1626, Y: 724"
1713545018748,Mouse,Move,"X: 1647, Y: 724"
1713545018849,Mouse,Move,"X: 1706, Y: 730"
1713545018949,Mouse,Move,"X: 1706, Y: 730"
1713545019050,Mouse,Move,"X: 1706, Y: 730"
1713545019150,Mouse,Move,"X: 1706, Y: 730"
1713545019251,Mouse,Move,"X: 1706, Y: 730"
1713545019351,Mouse,Move,"X: 1706, Y: 730"
1713545019451,Mouse,Move,"X: 1706, Y: 730"
1713545019552,Mouse,Move,"X: 1706, Y: 730"
1713545019652,Mouse,Move,"X: 1706, Y: 730"
1713545019753,Mouse,Move,"X: 1706, Y: 730"
1713545019854,Mouse,Move,"X: 1706, Y: 730"
1713545019954,Mouse,Move,"X: 1706, Y: 730"
1713545020055,Mouse,Move,"X: 1706, Y: 730"
1713545020156,Mouse,Move,"X: 1706, Y: 730"
1713545020256,Mouse,Move,"X: 1704, Y: 742"
1713545020356,Mouse,Move,"X: 1704, Y: 742"
1713545020457,Mouse,Move,"X: 1704, Y: 742"
1713545020558,Mouse,Move,"X: 1697, Y: 741"
1713545020659,Mouse,Move,"X: 1690, Y: 739"
1713545020760,Mouse,Move,"X: 1683, Y: 742"
1713545020860,Mouse,Move,"X: 1675, Y: 745"
1713545020961,Mouse,Move,"X: 1660, Y: 748"
1713545021062,Mouse,Move,"X: 1653, Y: 749"
1713545021163,Mouse,Move,"X: 1647, Y: 749"
1713545021263,Mouse,Move,"X: 1627, Y: 749"
1713545021364,Mouse,Move,"X: 1605, Y: 749"
1713545021464,Mouse,Move,"X: 1582, Y: 747"
1713545021565,Mouse,Move,"X: 1580, Y: 747"
1713545021666,Mouse,Move,"X: 1580, Y: 747"
1713545021767,Mouse,Move,"X: 1580, Y: 747"
1713545021867,Mouse,Move,"X: 1580, Y: 747"
1713545021968,Mouse,Move,"X: 1580, Y: 747"
1713545022069,Mouse,Move,"X: 1580, Y: 747"
1713545022170,Mouse,Move,"X: 1580, Y: 747"
1713545022271,Mouse,Move,"X: 1580, Y: 747"
1713545022371,Mouse,Move,"X: 1576, Y: 751"
1713545022471,Mouse,Move,"X: 1574, Y: 753"
1713545022572,Mouse,Move,"X: 1575, Y: 753"
1713545022673,Mouse,Move,"X: 1586, Y: 759"
1713545022773,Mouse,Move,"X: 1609, Y: 764"
1713545022874,Mouse,Move,"X: 1634, Y: 765"
1713545022975,Mouse,Move,"X: 1634, Y: 765"
1713545023076,Mouse,Move,"X: 1634, Y: 765"
1713545023176,Mouse,Move,"X: 1634, Y: 765"
1713545023276,Mouse,Move,"X: 1634, Y: 765"
1713545023377,Mouse,Move,"X: 1634, Y: 765"
1713545023477,Mouse,Move,"X: 1634, Y: 765"
1713545023577,Mouse,Move,"X: 1664, Y: 768"
1713545023678,Mouse,Move,"X: 1683, Y: 770"
1713545023779,Mouse,Move,"X: 1690, Y: 770"
1713545023880,Mouse,Move,"X: 1709, Y: 771"
1713545023981,Mouse,Move,"X: 1736, Y: 772"
1713545024081,Mouse,Move,"X: 1755, Y: 772"
1713545024181,Mouse,Move,"X: 1803, Y: 770"
1713545024283,Mouse,Move,"X: 1828, Y: 766"
1713545024383,Mouse,Move,"X: 1828, Y: 766"
1713545024484,Mouse,Move,"X: 1828, Y: 766"
1713545024584,Mouse,Move,"X: 1819, Y: 767"
1713545024685,Mouse,Move,"X: 1811, Y: 768"
1713545024786,Mouse,Move,"X: 1805, Y: 770"
1713545024887,Mouse,Move,"X: 1793, Y: 771"
1713545024988,Mouse,Move,"X: 1792, Y: 771"
1713545025088,Mouse,Move,"X: 1791, Y: 771"
1713545025188,Mouse,Move,"X: 1791, Y: 771"
1713545025288,Mouse,Move,"X: 1791, Y: 771"
1713545025388,Mouse,Move,"X: 1793, Y: 771"
1713545025489,Mouse,Move,"X: 1795, Y: 771"
1713545025589,Mouse,Move,"X: 1804, Y: 769"
1713545025690,Mouse,Move,"X: 1816, Y: 769"
1713545025791,Mouse,Move,"X: 1835, Y: 768"
1713545025892,Mouse,Move,"X: 1836, Y: 767"
1713545025992,Mouse,Move,"X: 1837, Y: 766"
1713545026093,Mouse,Move,"X: 1842, Y: 764"
1713545026194,Mouse,Move,"X: 1849, Y: 762"
1713545026295,Mouse,Move,"X: 1877, Y: 754"
1713545026395,Mouse,Move,"X: 1918, Y: 748"
1713545026495,Mouse,Move,"X: 1948, Y: 749"
1713545026596,Mouse,Move,"X: 1949, Y: 749"
1713545026696,Mouse,Move,"X: 1949, Y: 749"
1713545026797,Mouse,Move,"X: 1949, Y: 749"
1713545026898,Mouse,Move,"X: 1949, Y: 749"
1713545026999,Mouse,Move,"X: 1948, Y: 759"
1713545027099,Mouse,Move,"X: 1945, Y: 782"
1713545027199,Mouse,Move,"X: 1945, Y: 782"
1713545027299,Mouse,Move,"X: 1945, Y: 782"
1713545027401,Mouse,Move,"X: 1945, Y: 782"
1713545027501,Mouse,Move,"X: 1945, Y: 777"
1713545027602,Mouse,Move,"X: 1945, Y: 771"
1713545027703,Mouse,Move,"X: 1945, Y: 771"
1713545027803,Mouse,Move,"X: 1945, Y: 771"
1713545027904,Mouse,Move,"X: 1945, Y: 771"
1713545028004,Mouse,Move,"X: 1945, Y: 771"
1713545028104,Mouse,Move,"X: 1945, Y: 771"
1713545028205,Mouse,Move,"X: 1945, Y: 771"
1713545028306,Mouse,Move,"X: 1945, Y: 771"
1713545028406,Mouse,Move,"X: 1945, Y: 770"
1713545028507,Mouse,Move,"X: 1944, Y: 769"
1713545028608,Mouse,Move,"X: 1944, Y: 769"
1713545028708,Mouse,Move,"X: 1944, Y: 769"
1713545028808,Mouse,Move,"X: 1944, Y: 769"
1713545028908,Mouse,Move,"X: 1944, Y: 769"
1713545029008,Mouse,Move,"X: 1944, Y: 769"
1713545029109,Mouse,Move,"X: 1944, Y: 769"
1713545029209,Mouse,Move,"X: 1944, Y: 769"
1713545029310,Mouse,Move,"X: 1944, Y: 769"
1713545029411,Mouse,Move,"X: 1944, Y: 769"
1713545029512,Mouse,Move,"X: 1944, Y: 769"
1713545029613,Mouse,Move,"X: 1944, Y: 769"
1713545029714,Mouse,Move,"X: 1947, Y: 767"
1713545029814,Mouse,Move,"X: 2018, Y: 732"
1713545029915,Mouse,Move,"X: 2145, Y: 708"
1713545030015,Mouse,Move,"X: 2204, Y: 710"
1713545030116,Mouse,Move,"X: 2214, Y: 714"
1713545030217,Mouse,Move,"X: 2214, Y: 714"
1713545030317,Mouse,Move,"X: 2214, Y: 714"
1713545030417,Mouse,Move,"X: 2192, Y: 731"
1713545030518,Mouse,Move,"X: 2192, Y: 731"
1713545030619,Mouse,Move,"X: 2192, Y: 731"
1713545030719,Mouse,Move,"X: 2192, Y: 731"
1713545030764,Mouse,Click,Left
1713545030820,Mouse,Move,"X: 2192, Y: 731"
1713545030921,Mouse,Move,"X: 2192, Y: 731"
1713545031022,Mouse,Move,"X: 2192, Y: 731"
1713545031123,Mouse,Move,"X: 2197, Y: 745"
1713545031223,Mouse,Move,"X: 2197, Y: 745"
1713545031324,Mouse,Move,"X: 2197, Y: 745"
1713545031425,Mouse,Move,"X: 2197, Y: 745"
1713545031526,Mouse,Move,"X: 2204, Y: 738"
1713545031627,Mouse,Move,"X: 2207, Y: 734"
1713545031727,Mouse,Move,"X: 2207, Y: 734"
1713545031827,Mouse,Move,"X: 2207, Y: 734"
1713545031927,Mouse,Move,"X: 2207, Y: 734"
1713545032028,Mouse,Move,"X: 2204, Y: 732"
1713545032128,Mouse,Move,"X: 2198, Y: 727"
1713545032229,Mouse,Move,"X: 2198, Y: 727"
1713545032330,Mouse,Move,"X: 2198, Y: 727"
1713545032430,Mouse,Move,"X: 2198, Y: 727"
1713545032530,Mouse,Move,"X: 2198, Y: 727"
1713545032631,Mouse,Move,"X: 2198, Y: 727"
1713545032731,Mouse,Move,"X: 2198, Y: 727"
1713545032832,Mouse,Move,"X: 2198, Y: 727"
1713545032933,Mouse,Move,"X: 2198, Y: 727"
1713545033034,Mouse,Move,"X: 2198, Y: 727"
1713545033135,Mouse,Move,"X: 2198, Y: 727"
1713545033235,Mouse,Move,"X: 2198, Y: 727"
1713545033336,Mouse,Move,"X: 2189, Y: 730"
1713545033437,Mouse,Move,"X: 2113, Y: 755"
1713545033538,Mouse,Move,"X: 1746, Y: 801"
1713545033638,Mouse,Move,"X: 1373, Y: 790"
1713545033739,Mouse,Move,"X: 1317, Y: 787"
1713545033839,Mouse,Move,"X: 1322, Y: 796"
1713545033940,Mouse,Move,"X: 1322, Y: 796"
1713545034041,Mouse,Move,"X: 1322, Y: 796"
1713545034141,Mouse,Move,"X: 1288, Y: 800"
1713545034242,Mouse,Move,"X: 1195, Y: 815"
1713545034343,Mouse,Move,"X: 1105, Y: 818"
1713545034443,Mouse,Move,"X: 1105, Y: 818"
1713545034544,Mouse,Move,"X: 1104, Y: 818"
1713545034644,Mouse,Move,"X: 1103, Y: 819"
1713545034745,Mouse,Move,"X: 1083, Y: 821"
1713545034846,Mouse,Move,"X: 939, Y: 829"
1713545034946,Mouse,Move,"X: 939, Y: 829"
1713545035047,Mouse,Move,"X: 939, Y: 829"
1713545035147,Mouse,Move,"X: 939, Y: 830"
1713545035247,Mouse,Move,"X: 953, Y: 833"
1713545035348,Mouse,Move,"X: 921, Y: 848"
1713545035449,Mouse,Move,"X: 517, Y: 840"
1713545035550,Mouse,Move,"X: 398, Y: 828"
1713545035651,Mouse,Move,"X: 365, Y: 819"
1713545035751,Mouse,Move,"X: 336, Y: 815"
1713545035852,Mouse,Move,"X: 336, Y: 815"
1713545035952,Mouse,Move,"X: 336, Y: 815"
1713545036053,Mouse,Move,"X: 336, Y: 815"
1713545036154,Mouse,Move,"X: 347, Y: 812"
1713545036254,Mouse,Move,"X: 349, Y: 804"
1713545036355,Mouse,Move,"X: 349, Y: 804"
1713545036456,Mouse,Move,"X: 349, Y: 804"
1713545036556,Mouse,Move,"X: 349, Y: 804"
1713545036657,Mouse,Move,"X: 349, Y: 804"
1713545036757,Mouse,Move,"X: 349, Y: 804"
1713545036858,Mouse,Move,"X: 349, Y: 804"
1713545036959,Mouse,Move,"X: 349, Y: 804"
1713545037060,Mouse,Move,"X: 356, Y: 799"
1713545037161,Mouse,Move,"X: 357, Y: 799"
1713545037262,Mouse,Move,"X: 357, Y: 799"
1713545037363,Mouse,Move,"X: 357, Y: 799"
1713545037463,Mouse,Move,"X: 357, Y: 799"
1713545037564,Mouse,Move,"X: 357, Y: 799"
1713545037664,Mouse,Move,"X: 359, Y: 813"
1713545037765,Mouse,Move,"X: 359, Y: 813"
1713545037866,Mouse,Move,"X: 359, Y: 813"
1713545037967,Mouse,Move,"X: 354, Y: 806"
1713545038068,Mouse,Move,"X: 344, Y: 811"
1713545038169,Mouse,Move,"X: 339, Y: 813"
1713545038270,Mouse,Move,"X: 338, Y: 814"
1713545038370,Mouse,Move,"X: 338, Y: 814"
1713545038470,Mouse,Move,"X: 328, Y: 816"
1713545038571,Mouse,Move,"X: 318, Y: 817"
1713545038672,Mouse,Move,"X: 312, Y: 818"
1713545038772,Mouse,Move,"X: 304, Y: 819"
1713545038873,Mouse,Move,"X: 304, Y: 819"
1713545038975,Mouse,Move,"X: 304, Y: 819"
1713545039076,Mouse,Move,"X: 304, Y: 819"
1713545039176,Mouse,Move,"X: 307, Y: 818"
1713545039277,Mouse,Move,"X: 307, Y: 818"
1713545039377,Mouse,Move,"X: 307, Y: 818"
1713545039478,Mouse,Move,"X: 307, Y: 818"
1713545039578,Mouse,Move,"X: 307, Y: 818"
1713545039679,Mouse,Move,"X: 307, Y: 818"
1713545039780,Mouse,Move,"X: 302, Y: 819"
1713545039880,Mouse,Move,"X: 282, Y: 824"
1713545039980,Mouse,Move,"X: 243, Y: 827"
1713545040081,Mouse,Move,"X: 229, Y: 828"
1713545040182,Mouse,Move,"X: 208, Y: 829"
1713545040283,Mouse,Move,"X: 195, Y: 829"
1713545040384,Mouse,Move,"X: 189, Y: 829"
1713545040484,Mouse,Move,"X: 189, Y: 829"
1713545040585,Mouse,Move,"X: 189, Y: 829"
1713545040685,Mouse,Move,"X: 184, Y: 830"
1713545040786,Mouse,Move,"X: 107, Y: 837"
1713545040886,Mouse,Move,"X: 61, Y: 836"
1713545040986,Mouse,Move,"X: 52, Y: 836"
1713545041087,Mouse,Move,"X: 52, Y: 835"
1713545041187,Mouse,Move,"X: 52, Y: 835"
1713545041288,Mouse,Move,"X: 45, Y: 835"
1713545041388,Mouse,Move,"X: 33, Y: 830"
1713545041489,Mouse,Move,"X: 5, Y: 821"
1713545041589,Mouse,Move,"X: 0, Y: 815"
1713545041690,Mouse,Move,"X: 0, Y: 814"
1713545041790,Mouse,Move,"X: 0, Y: 814"
1713545041891,Mouse,Move,"X: 0, Y: 814"
1713545041991,Mouse,Move,"X: -1, Y: 810"
1713545042091,Mouse,Move,"X: -1, Y: 810"
1713545042192,Mouse,Move,"X: 0, Y: 810"
1713545042293,Mouse,Move,"X: 0, Y: 810"
1713545042394,Mouse,Move,"X: 8, Y: 810"
1713545042494,Mouse,Move,"X: 20, Y: 815"
1713545042595,Mouse,Move,"X: 20, Y: 815"
1713545042696,Mouse,Move,"X: 20, Y: 815"
1713545042796,Mouse,Move,"X: 22, Y: 810"
1713545042897,Mouse,Move,"X: 22, Y: 810"
1713545042998,Mouse,Move,"X: 22, Y: 810"
1713545043098,Mouse,Move,"X: 22, Y: 810"
1713545043198,Mouse,Move,"X: 22, Y: 810"
1713545043299,Mouse,Move,"X: 22, Y: 810"
1713545043400,Mouse,Move,"X: 22, Y: 810"
1713545043500,Mouse,Move,"X: 22, Y: 810"
1713545043601,Mouse,Move,"X: 22, Y: 810"
1713545043701,Mouse,Move,"X: 22, Y: 810"
1713545043802,Mouse,Move,"X: 22, Y: 810"
1713545043903,Mouse,Move,"X: 22, Y: 810"
1713545044004,Mouse,Move,"X: 22, Y: 810"
1713545044105,Mouse,Move,"X: 22, Y: 810"
