Time (ms),Device,Action,Details
1709642780981,Mouse,Move,"X: 585, Y: 13"
1709642781083,Mouse,Move,"X: 585, Y: 13"
1709642781184,Mouse,Move,"X: 585, Y: 13"
1709642781285,Mouse,Move,"X: 585, Y: 13"
1709642781385,Mouse,Move,"X: 584, Y: 16"
1709642781486,Mouse,Move,"X: 583, Y: 401"
1709642781587,Mouse,Move,"X: 604, Y: 583"
1709642781688,Mouse,Move,"X: 594, Y: 580"
1709642781788,Mouse,Move,"X: 594, Y: 580"
1709642781889,Mouse,Move,"X: 594, Y: 580"
1709642781990,Mouse,Move,"X: 599, Y: 568"
1709642782091,Mouse,Move,"X: 716, Y: 613"
1709642782192,Mouse,Move,"X: 1219, Y: 720"
1709642782292,Mouse,Move,"X: 1265, Y: 763"
1709642782392,Mouse,Move,"X: 1183, Y: 761"
1709642782493,Mouse,Move,"X: 823, Y: 817"
1709642782593,Mouse,Move,"X: 867, Y: 870"
1709642782693,Mouse,Move,"X: 1140, Y: 842"
1709642782794,Mouse,Move,"X: 761, Y: 850"
1709642782895,Mouse,Move,"X: 201, Y: 901"
1709642782995,Mouse,Move,"X: 201, Y: 901"
1709642783096,Mouse,Move,"X: 237, Y: 889"
1709642783196,Mouse,Move,"X: 307, Y: 872"
1709642783296,Mouse,Move,"X: 345, Y: 865"
1709642783397,Mouse,Move,"X: 345, Y: 865"
1709642783498,Mouse,Move,"X: 345, Y: 865"
1709642783599,Mouse,Move,"X: 345, Y: 865"
1709642783700,Mouse,Move,"X: 345, Y: 865"
1709642783800,Mouse,Move,"X: 345, Y: 865"
1709642783900,Mouse,Move,"X: 345, Y: 865"
1709642784001,Mouse,Move,"X: 345, Y: 865"
1709642784101,Mouse,Move,"X: 345, Y: 865"
1709642784202,Mouse,Move,"X: 345, Y: 865"
1709642784304,Mouse,Move,"X: 345, Y: 865"
1709642784405,Mouse,Move,"X: 345, Y: 865"
1709642784506,Mouse,Move,"X: 345, Y: 865"
1709642784606,Mouse,Move,"X: 345, Y: 865"
1709642784707,Mouse,Move,"X: 345, Y: 865"
1709642784807,Mouse,Move,"X: 345, Y: 865"
1709642784908,Mouse,Move,"X: 345, Y: 865"
1709642785009,Mouse,Move,"X: 345, Y: 865"
1709642785109,Mouse,Move,"X: 345, Y: 865"
1709642785210,Mouse,Move,"X: 345, Y: 865"
1709642785311,Mouse,Move,"X: 345, Y: 865"
1709642785411,Mouse,Move,"X: 345, Y: 865"
1709642785512,Mouse,Move,"X: 345, Y: 865"
1709642785612,Mouse,Move,"X: 345, Y: 865"
1709642785713,Mouse,Move,"X: 345, Y: 865"
1709642785813,Mouse,Move,"X: 345, Y: 865"
1709642785914,Mouse,Move,"X: 345, Y: 865"
1709642786015,Mouse,Move,"X: 345, Y: 865"
1709642786115,Mouse,Move,"X: 345, Y: 865"
1709642786216,Mouse,Move,"X: 345, Y: 865"
1709642786316,Mouse,Move,"X: 345, Y: 865"
1709642786416,Mouse,Move,"X: 345, Y: 865"
1709642786517,Mouse,Move,"X: 345, Y: 865"
1709642786617,Mouse,Move,"X: 345, Y: 865"
1709642786718,Mouse,Move,"X: 345, Y: 865"
1709642786819,Mouse,Move,"X: 345, Y: 865"
1709642786919,Mouse,Move,"X: 345, Y: 865"
1709642787020,Mouse,Move,"X: 345, Y: 865"
1709642787121,Mouse,Move,"X: 345, Y: 865"
1709642787222,Mouse,Move,"X: 345, Y: 865"
1709642787322,Mouse,Move,"X: 345, Y: 865"
1709642787423,Mouse,Move,"X: 345, Y: 865"
1709642787524,Mouse,Move,"X: 345, Y: 865"
1709642787625,Mouse,Move,"X: 345, Y: 865"
1709642787725,Mouse,Move,"X: 345, Y: 865"
1709642787826,Mouse,Move,"X: 345, Y: 865"
1709642787927,Mouse,Move,"X: 345, Y: 865"
1709642788027,Mouse,Move,"X: 345, Y: 865"
1709642788128,Mouse,Move,"X: 345, Y: 865"
1709642788229,Mouse,Move,"X: 345, Y: 865"
1709642788329,Mouse,Move,"X: 345, Y: 865"
1709642788429,Mouse,Move,"X: 345, Y: 865"
1709642788530,Mouse,Move,"X: 345, Y: 865"
1709642788630,Mouse,Move,"X: 345, Y: 865"
1709642788731,Mouse,Move,"X: 345, Y: 865"
1709642788831,Mouse,Move,"X: 345, Y: 865"
1709642788931,Mouse,Move,"X: 345, Y: 865"
1709642789032,Mouse,Move,"X: 345, Y: 865"
1709642789133,Mouse,Move,"X: 345, Y: 865"
1709642789233,Mouse,Move,"X: 345, Y: 865"
1709642789334,Mouse,Move,"X: 345, Y: 865"
1709642789435,Mouse,Move,"X: 345, Y: 865"
1709642789535,Mouse,Move,"X: 345, Y: 865"
1709642789635,Mouse,Move,"X: 345, Y: 865"
1709642789736,Mouse,Move,"X: 345, Y: 865"
1709642789837,Mouse,Move,"X: 345, Y: 865"
1709642789937,Mouse,Move,"X: 345, Y: 865"
1709642790038,Mouse,Move,"X: 345, Y: 865"
1709642790138,Mouse,Move,"X: 345, Y: 865"
1709642790238,Mouse,Move,"X: 345, Y: 865"
1709642790339,Mouse,Move,"X: 345, Y: 865"
1709642790439,Mouse,Move,"X: 345, Y: 865"
1709642790540,Mouse,Move,"X: 345, Y: 865"
1709642790640,Mouse,Move,"X: 345, Y: 865"
1709642790741,Mouse,Move,"X: 345, Y: 865"
1709642790842,Mouse,Move,"X: 345, Y: 865"
1709642790942,Mouse,Move,"X: 345, Y: 865"
1709642791043,Mouse,Move,"X: 345, Y: 865"
1709642791143,Mouse,Move,"X: 345, Y: 865"
1709642791243,Mouse,Move,"X: 345, Y: 865"
1709642791344,Mouse,Move,"X: 413, Y: 868"
1709642791445,Mouse,Move,"X: 637, Y: 839"
1709642791547,Mouse,Move,"X: 736, Y: 817"
1709642791647,Mouse,Move,"X: 740, Y: 814"
1709642791749,Mouse,Move,"X: 740, Y: 814"
1709642791849,Mouse,Move,"X: 740, Y: 814"
1709642791950,Mouse,Move,"X: 740, Y: 814"
1709642792051,Mouse,Move,"X: 740, Y: 814"
1709642792152,Mouse,Move,"X: 740, Y: 814"
1709642792252,Mouse,Move,"X: 740, Y: 814"
1709642792353,Mouse,Move,"X: 738, Y: 841"
1709642792453,Mouse,Move,"X: 655, Y: 1358"
1709642792553,Mouse,Move,"X: 613, Y: 1439"
1709642792654,Mouse,Move,"X: 515, Y: 1433"
1709642792754,Mouse,Move,"X: 489, Y: 1417"
1709642792855,Mouse,Move,"X: 493, Y: 1413"
1709642792956,Mouse,Move,"X: 632, Y: 1397"
1709642793056,Mouse,Move,"X: 703, Y: 1390"
1709642793157,Mouse,Move,"X: 690, Y: 1408"
1709642793258,Mouse,Move,"X: 679, Y: 1414"
1709642793359,Mouse,Move,"X: 677, Y: 1414"
1709642793459,Mouse,Move,"X: 677, Y: 1414"
1709642793560,Mouse,Move,"X: 673, Y: 1423"
1709642793661,Mouse,Move,"X: 673, Y: 1423"
1709642793761,Mouse,Move,"X: 673, Y: 1423"
1709642793861,Mouse,Move,"X: 673, Y: 1423"
1709642793962,Mouse,Move,"X: 673, Y: 1423"
1709642794062,Mouse,Move,"X: 673, Y: 1421"
1709642794163,Mouse,Move,"X: 673, Y: 1412"
1709642794264,Mouse,Move,"X: 673, Y: 1412"
1709642794364,Mouse,Move,"X: 673, Y: 1412"
1709642794464,Mouse,Move,"X: 673, Y: 1412"
1709642794565,Mouse,Move,"X: 673, Y: 1412"
1709642794665,Mouse,Move,"X: 673, Y: 1412"
1709642794766,Mouse,Move,"X: 829, Y: 1098"
1709642794866,Mouse,Move,"X: 847, Y: 1047"
1709642794966,Mouse,Move,"X: 847, Y: 1047"
1709642795067,Mouse,Move,"X: 847, Y: 1047"
1709642795168,Mouse,Move,"X: 847, Y: 1047"
1709642795269,Mouse,Move,"X: 847, Y: 1047"
1709642795370,Mouse,Move,"X: 847, Y: 1047"
1709642795471,Mouse,Move,"X: 847, Y: 1047"
1709642795571,Mouse,Move,"X: 847, Y: 1047"
1709642795672,Mouse,Move,"X: 847, Y: 1047"
1709642795772,Mouse,Move,"X: 847, Y: 1047"
1709642795873,Mouse,Move,"X: 847, Y: 1047"
1709642795974,Mouse,Move,"X: 847, Y: 1047"
1709642796074,Mouse,Move,"X: 847, Y: 1047"
1709642796175,Mouse,Move,"X: 847, Y: 1047"
1709642796275,Mouse,Move,"X: 847, Y: 1047"
1709642796375,Mouse,Move,"X: 847, Y: 1047"
1709642796476,Mouse,Move,"X: 847, Y: 1047"
1709642796577,Mouse,Move,"X: 847, Y: 1047"
1709642796677,Mouse,Move,"X: 847, Y: 1047"
1709642796778,Mouse,Move,"X: 847, Y: 1047"
1709642796879,Mouse,Move,"X: 861, Y: 1054"
1709642796979,Mouse,Move,"X: 861, Y: 1054"
1709642797080,Mouse,Move,"X: 861, Y: 1054"
1709642797181,Mouse,Move,"X: 866, Y: 1037"
1709642797282,Mouse,Move,"X: 871, Y: 1022"
1709642797383,Mouse,Move,"X: 917, Y: 994"
1709642797484,Mouse,Move,"X: 997, Y: 971"
1709642797585,Mouse,Move,"X: 1007, Y: 993"
1709642797686,Mouse,Move,"X: 1006, Y: 993"
1709642797789,Mouse,Move,"X: 953, Y: 1083"
1709642797890,Mouse,Move,"X: 948, Y: 1283"
1709642797990,Mouse,Move,"X: 948, Y: 1284"
1709642798091,Mouse,Move,"X: 948, Y: 1284"
1709642798192,Mouse,Move,"X: 948, Y: 1284"
1709642798292,Mouse,Move,"X: 1045, Y: 1155"
1709642798393,Mouse,Move,"X: 1135, Y: 1061"
1709642798493,Mouse,Move,"X: 1100, Y: 1193"
1709642798593,Mouse,Move,"X: 1065, Y: 1246"
