Time (ms),Device,Action,Details
1714302799331,Mouse,Move,"X: -1309, Y: 763"
1714302799431,Mouse,Move,"X: -1309, Y: 768"
1714302799532,Mouse,Move,"X: -1304, Y: 779"
1714302799633,Mouse,Move,"X: -1286, Y: 788"
1714302799734,Mouse,Move,"X: -1267, Y: 801"
1714302799834,Mouse,Move,"X: -1267, Y: 801"
1714302799934,Mouse,Move,"X: -1267, Y: 801"
1714302800035,Mouse,Move,"X: -1266, Y: 802"
1714302800135,Mouse,Move,"X: -1262, Y: 798"
1714302800236,Mouse,Move,"X: -1262, Y: 798"
1714302800337,Mouse,Move,"X: -1262, Y: 798"
1714302800437,Mouse,Move,"X: -1262, Y: 798"
1714302800537,Mouse,Move,"X: -1262, Y: 798"
1714302800638,Mouse,Move,"X: -1262, Y: 798"
1714302800739,Mouse,Move,"X: -1262, Y: 798"
1714302800839,Mouse,Move,"X: -1262, Y: 798"
1714302800939,Mouse,Move,"X: -1262, Y: 798"
1714302801039,Mouse,Move,"X: -1252, Y: 795"
1714302801139,Mouse,Move,"X: -1245, Y: 792"
1714302801239,Mouse,Move,"X: -1245, Y: 792"
1714302801340,Mouse,Move,"X: -1179, Y: 777"
1714302801441,Mouse,Move,"X: -437, Y: 674"
1714302801541,Mouse,Move,"X: -428, Y: 671"
1714302801641,Mouse,Move,"X: -331, Y: 657"
1714302801741,Mouse,Move,"X: -283, Y: 632"
1714302801842,Mouse,Move,"X: -280, Y: 591"
1714302801943,Mouse,Move,"X: -279, Y: 559"
1714302802043,Mouse,Move,"X: -280, Y: 559"
1714302802144,Mouse,Move,"X: -280, Y: 559"
1714302802245,Mouse,Move,"X: -280, Y: 559"
1714302802345,Mouse,Move,"X: -280, Y: 559"
1714302802446,Mouse,Move,"X: -280, Y: 559"
1714302802546,Mouse,Move,"X: -280, Y: 559"
1714302802647,Mouse,Move,"X: -280, Y: 559"
1714302802747,Mouse,Move,"X: -276, Y: 567"
1714302802847,Mouse,Move,"X: -276, Y: 567"
1714302802947,Mouse,Move,"X: -309, Y: 539"
1714302803048,Mouse,Move,"X: -336, Y: 522"
1714302803148,Mouse,Move,"X: -343, Y: 498"
1714302803249,Mouse,Move,"X: -345, Y: 487"
1714302803349,Mouse,Move,"X: -345, Y: 474"
1714302803449,Mouse,Move,"X: -345, Y: 474"
1714302803488,Mouse,Click,Left
1714302803550,Mouse,Move,"X: -345, Y: 474"
1714302803650,Mouse,Move,"X: -348, Y: 499"
1714302803750,Mouse,Move,"X: -348, Y: 499"
1714302803850,Mouse,Move,"X: -348, Y: 499"
1714302803951,Mouse,Move,"X: -338, Y: 487"
1714302804052,Mouse,Move,"X: -335, Y: 484"
1714302804153,Mouse,Move,"X: -335, Y: 484"
1714302804254,Mouse,Move,"X: -335, Y: 484"
1714302804354,Mouse,Move,"X: -360, Y: 478"
1714302804454,Mouse,Move,"X: -378, Y: 489"
1714302804554,Mouse,Move,"X: -378, Y: 489"
1714302804654,Mouse,Move,"X: -378, Y: 489"
1714302804688,Mouse,Click,Left
1714302804755,Mouse,Move,"X: -378, Y: 489"
1714302804856,Mouse,Move,"X: -376, Y: 513"
1714302804956,Mouse,Move,"X: -376, Y: 513"
1714302805056,Mouse,Move,"X: -376, Y: 513"
1714302805157,Mouse,Move,"X: -379, Y: 503"
1714302805258,Mouse,Move,"X: -401, Y: 494"
1714302805359,Mouse,Move,"X: -675, Y: 551"
1714302805460,Mouse,Move,"X: -851, Y: 463"
1714302805560,Mouse,Move,"X: -848, Y: 381"
1714302805661,Mouse,Move,"X: -857, Y: 337"
1714302805761,Mouse,Move,"X: -859, Y: 321"
1714302805862,Mouse,Move,"X: -859, Y: 321"
1714302805963,Mouse,Move,"X: -859, Y: 321"
1714302806063,Mouse,Move,"X: -726, Y: 617"
1714302806164,Mouse,Move,"X: -711, Y: 947"
1714302806264,Mouse,Move,"X: -711, Y: 953"
1714302806365,Mouse,Move,"X: -701, Y: 972"
1714302806466,Mouse,Move,"X: -699, Y: 977"
1714302806566,Mouse,Move,"X: -699, Y: 977"
1714302806667,Mouse,Move,"X: -699, Y: 977"
1714302806767,Mouse,Move,"X: -699, Y: 977"
1714302806867,Mouse,Move,"X: -699, Y: 977"
1714302806967,Mouse,Move,"X: -699, Y: 977"
1714302807068,Mouse,Move,"X: -699, Y: 977"
1714302807169,Mouse,Move,"X: -699, Y: 977"
1714302807269,Mouse,Move,"X: -699, Y: 977"
1714302807369,Mouse,Move,"X: -699, Y: 977"
1714302807470,Mouse,Move,"X: -699, Y: 977"
1714302807571,Mouse,Move,"X: -699, Y: 977"
1714302807671,Mouse,Move,"X: -699, Y: 977"
1714302807771,Mouse,Move,"X: -699, Y: 977"
1714302807872,Mouse,Move,"X: -699, Y: 977"
1714302807972,Mouse,Move,"X: -699, Y: 977"
1714302808073,Mouse,Move,"X: -699, Y: 977"
1714302808173,Mouse,Move,"X: -699, Y: 977"
1714302808273,Mouse,Move,"X: -699, Y: 977"
1714302808373,Mouse,Move,"X: -699, Y: 977"
1714302808474,Mouse,Move,"X: -699, Y: 977"
1714302808574,Mouse,Move,"X: -699, Y: 977"
1714302808674,Mouse,Move,"X: -699, Y: 977"
1714302808774,Mouse,Move,"X: -699, Y: 977"
1714302808875,Mouse,Move,"X: -699, Y: 977"
1714302808975,Mouse,Move,"X: -699, Y: 977"
1714302809076,Mouse,Move,"X: -699, Y: 977"
1714302809177,Mouse,Move,"X: -699, Y: 977"
1714302809278,Mouse,Move,"X: -699, Y: 977"
1714302809378,Mouse,Move,"X: -699, Y: 977"
1714302809478,Mouse,Move,"X: -699, Y: 977"
1714302809579,Mouse,Move,"X: -691, Y: 972"
1714302809679,Mouse,Move,"X: -660, Y: 924"
1714302809780,Mouse,Move,"X: -662, Y: 927"
1714302809881,Mouse,Move,"X: -642, Y: 955"
1714302809982,Mouse,Move,"X: -639, Y: 1016"
1714302810082,Mouse,Move,"X: -627, Y: 1043"
1714302810183,Mouse,Move,"X: -626, Y: 1044"
1714302810284,Mouse,Move,"X: -626, Y: 1044"
1714302810384,Mouse,Move,"X: -626, Y: 1044"
1714302810485,Mouse,Move,"X: -626, Y: 1044"
1714302810585,Mouse,Move,"X: -626, Y: 1044"
1714302810686,Mouse,Move,"X: -626, Y: 1044"
1714302810786,Mouse,Move,"X: -620, Y: 1022"
1714302810887,Mouse,Move,"X: -614, Y: 1012"
1714302810988,Mouse,Move,"X: -614, Y: 1012"
1714302811088,Mouse,Move,"X: -615, Y: 1017"
1714302811189,Mouse,Move,"X: -616, Y: 1022"
1714302811290,Mouse,Move,"X: -616, Y: 1022"
1714302811390,Mouse,Move,"X: -616, Y: 1022"
1714302811408,Mouse,Click,Left
1714302811491,Mouse,Move,"X: -616, Y: 1022"
1714302811592,Mouse,Move,"X: -604, Y: 1005"
1714302811692,Mouse,Move,"X: -443, Y: 911"
1714302811792,Mouse,Move,"X: -443, Y: 911"
1714302811893,Mouse,Move,"X: -443, Y: 911"
1714302811994,Mouse,Move,"X: -443, Y: 911"
1714302812094,Mouse,Move,"X: -441, Y: 904"
1714302812194,Mouse,Move,"X: -441, Y: 903"
1714302812294,Mouse,Move,"X: -441, Y: 903"
1714302812395,Mouse,Move,"X: -441, Y: 903"
1714302812495,Mouse,Move,"X: -441, Y: 903"
1714302812596,Mouse,Move,"X: -441, Y: 903"
1714302812696,Mouse,Move,"X: -441, Y: 903"
1714302812796,Mouse,Move,"X: -441, Y: 903"
1714302812897,Mouse,Move,"X: -440, Y: 903"
1714302812997,Mouse,Move,"X: -440, Y: 903"
1714302813097,Mouse,Move,"X: -440, Y: 903"
1714302813197,Mouse,Move,"X: -423, Y: 899"
1714302813298,Mouse,Move,"X: -399, Y: 900"
1714302813398,Mouse,Move,"X: -399, Y: 900"
1714302813498,Mouse,Move,"X: -399, Y: 900"
1714302813599,Mouse,Move,"X: -399, Y: 900"
1714302813699,Mouse,Move,"X: -398, Y: 897"
1714302813799,Mouse,Move,"X: -395, Y: 892"
1714302813899,Mouse,Move,"X: -389, Y: 885"
1714302814000,Mouse,Move,"X: -317, Y: 838"
1714302814101,Mouse,Move,"X: 733, Y: 331"
1714302814201,Mouse,Move,"X: 1299, Y: 239"
1714302814301,Mouse,Move,"X: 1299, Y: 239"
1714302814402,Mouse,Move,"X: 1250, Y: 267"
1714302814502,Mouse,Move,"X: 1250, Y: 267"
1714302814602,Mouse,Move,"X: 1246, Y: 282"
1714302814702,Mouse,Move,"X: 1277, Y: 301"
1714302814802,Mouse,Move,"X: 1824, Y: 202"
1714302814903,Mouse,Move,"X: 2107, Y: 127"
1714302815004,Mouse,Move,"X: 2163, Y: 103"
1714302815105,Mouse,Move,"X: 2399, Y: 86"
1714302815205,Mouse,Move,"X: 2459, Y: 76"
1714302815306,Mouse,Move,"X: 2449, Y: 55"
1714302815406,Mouse,Move,"X: 2459, Y: 38"
1714302815507,Mouse,Move,"X: 2457, Y: 31"
1714302815607,Mouse,Move,"X: 2453, Y: 27"
1714302815707,Mouse,Move,"X: 2451, Y: 27"
1714302815808,Mouse,Move,"X: 2451, Y: 27"
1714302815909,Mouse,Move,"X: 2451, Y: 27"
1714302816009,Mouse,Move,"X: 2451, Y: 27"
1714302816109,Mouse,Move,"X: 2451, Y: 27"
1714302816210,Mouse,Move,"X: 2451, Y: 27"
1714302816310,Mouse,Move,"X: 2451, Y: 27"
1714302816343,Mouse,Click,Left
1714302816410,Mouse,Move,"X: 2451, Y: 27"
1714302816523,Mouse,Move,"X: 2451, Y: 27"
1714302816623,Mouse,Move,"X: 1749, Y: 293"
1714302816724,Mouse,Move,"X: 1749, Y: 293"
1714302816785,Mouse,Click,Left
1714302816824,Mouse,Move,"X: 1752, Y: 293"
1714302816925,Mouse,Move,"X: 1283, Y: 77"
1714302817025,Mouse,Move,"X: 923, Y: 0"
1714302817126,Mouse,Move,"X: 855, Y: 7"
1714302817227,Mouse,Move,"X: 711, Y: 45"
1714302817327,Mouse,Move,"X: 679, Y: 39"
1714302817427,Mouse,Move,"X: 579, Y: 31"
1714302817528,Mouse,Move,"X: 561, Y: 26"
1714302817628,Mouse,Move,"X: 559, Y: 25"
1714302817728,Mouse,Move,"X: 559, Y: 25"
1714302817828,Mouse,Move,"X: 559, Y: 25"
1714302817929,Mouse,Move,"X: 559, Y: 25"
1714302818029,Mouse,Move,"X: 559, Y: 25"
1714302818129,Mouse,Move,"X: 559, Y: 25"
1714302818230,Mouse,Move,"X: 559, Y: 25"
1714302818330,Mouse,Move,"X: 559, Y: 25"
1714302818430,Mouse,Move,"X: 559, Y: 25"
1714302818531,Mouse,Move,"X: 559, Y: 25"
1714302818570,Mouse,Click,Left
1714302818632,Mouse,Move,"X: 559, Y: 25"
1714302818710,Mouse,Click,Left
1714302818733,Mouse,Move,"X: 559, Y: 25"
1714302818833,Mouse,Move,"X: 559, Y: 25"
1714302818934,Mouse,Move,"X: 559, Y: 25"
1714302819035,Mouse,Move,"X: 598, Y: 84"
1714302819136,Mouse,Move,"X: 959, Y: 381"
1714302819236,Mouse,Move,"X: 962, Y: 382"
1714302819336,Mouse,Move,"X: 962, Y: 382"
1714302819437,Mouse,Move,"X: 962, Y: 382"
1714302819538,Mouse,Move,"X: 962, Y: 382"
1714302819639,Mouse,Move,"X: 1165, Y: 1023"
1714302819740,Mouse,Move,"X: 1253, Y: 1103"
1714302819840,Mouse,Move,"X: 1284, Y: 1040"
1714302819941,Mouse,Move,"X: 1240, Y: 999"
1714302820042,Mouse,Move,"X: 1240, Y: 999"
1714302820142,Mouse,Move,"X: 1240, Y: 999"
1714302820243,Mouse,Move,"X: 1240, Y: 999"
1714302820344,Mouse,Move,"X: 1240, Y: 999"
1714302820444,Mouse,Move,"X: 1239, Y: 998"
1714302820544,Mouse,Move,"X: 1239, Y: 998"
1714302820645,Mouse,Move,"X: 1239, Y: 998"
1714302820746,Mouse,Move,"X: 1239, Y: 998"
1714302820846,Mouse,Move,"X: 1239, Y: 998"
1714302820947,Mouse,Move,"X: 1239, Y: 998"
1714302821047,Mouse,Move,"X: 1239, Y: 998"
1714302821148,Mouse,Move,"X: 1239, Y: 998"
1714302821248,Mouse,Move,"X: 1239, Y: 998"
1714302821348,Mouse,Move,"X: 1239, Y: 998"
1714302821449,Mouse,Move,"X: 1239, Y: 998"
1714302821550,Mouse,Move,"X: 1239, Y: 998"
1714302821650,Mouse,Move,"X: 1239, Y: 998"
1714302821751,Mouse,Move,"X: 1239, Y: 998"
1714302821852,Mouse,Move,"X: 1239, Y: 998"
1714302821952,Mouse,Move,"X: 1239, Y: 998"
1714302822053,Mouse,Move,"X: 1239, Y: 998"
1714302822153,Mouse,Move,"X: 1239, Y: 998"
1714302822254,Mouse,Move,"X: 1239, Y: 998"
1714302822354,Mouse,Move,"X: 1239, Y: 998"
1714302822455,Mouse,Move,"X: 1239, Y: 998"
1714302822555,Mouse,Move,"X: 1239, Y: 998"
1714302822655,Mouse,Move,"X: 1239, Y: 998"
1714302822756,Mouse,Move,"X: 1239, Y: 998"
1714302822856,Mouse,Move,"X: 1239, Y: 998"
1714302822956,Mouse,Move,"X: 1239, Y: 998"
1714302823057,Mouse,Move,"X: 1239, Y: 998"
1714302823157,Mouse,Move,"X: 1239, Y: 998"
1714302823258,Mouse,Move,"X: 1239, Y: 998"
1714302823358,Mouse,Move,"X: 1239, Y: 998"
1714302823459,Mouse,Move,"X: 1239, Y: 998"
1714302823560,Mouse,Move,"X: 1239, Y: 998"
1714302823661,Mouse,Move,"X: 1239, Y: 998"
1714302823761,Mouse,Move,"X: 1239, Y: 998"
1714302823862,Mouse,Move,"X: 1239, Y: 998"
1714302823962,Mouse,Move,"X: 1239, Y: 998"
1714302824062,Mouse,Move,"X: 1239, Y: 998"
1714302824163,Mouse,Move,"X: 1239, Y: 998"
1714302824264,Mouse,Move,"X: 1249, Y: 976"
1714302824364,Mouse,Move,"X: 1307, Y: 789"
1714302824465,Mouse,Move,"X: 1307, Y: 789"
1714302824566,Mouse,Move,"X: 1307, Y: 789"
1714302824666,Mouse,Move,"X: 1307, Y: 789"
1714302824767,Mouse,Move,"X: 1307, Y: 789"
1714302824868,Mouse,Move,"X: 1303, Y: 787"
1714302824968,Mouse,Move,"X: 1234, Y: 826"
1714302825068,Mouse,Move,"X: 1231, Y: 823"
1714302825169,Mouse,Move,"X: 1231, Y: 823"
1714302825270,Mouse,Move,"X: 1231, Y: 823"
1714302825370,Mouse,Move,"X: 1230, Y: 822"
1714302825471,Mouse,Move,"X: 1235, Y: 811"
1714302825571,Mouse,Move,"X: 1234, Y: 813"
1714302825671,Mouse,Move,"X: 1234, Y: 813"
1714302825772,Mouse,Move,"X: 1234, Y: 813"
1714302825873,Mouse,Move,"X: 1239, Y: 814"
1714302825973,Mouse,Move,"X: 1239, Y: 814"
1714302826073,Mouse,Move,"X: 1239, Y: 814"
1714302826174,Mouse,Move,"X: 1227, Y: 813"
1714302826274,Mouse,Move,"X: 1219, Y: 810"
1714302826375,Mouse,Move,"X: 1215, Y: 808"
1714302826476,Mouse,Move,"X: 1215, Y: 808"
1714302826576,Mouse,Move,"X: 1215, Y: 808"
1714302826677,Mouse,Move,"X: 1215, Y: 808"
1714302826778,Mouse,Move,"X: 1235, Y: 819"
1714302826879,Mouse,Move,"X: 1235, Y: 819"
1714302826979,Mouse,Move,"X: 1235, Y: 819"
1714302827080,Mouse,Move,"X: 1231, Y: 814"
1714302827180,Mouse,Move,"X: 1227, Y: 811"
1714302827286,Mouse,Move,"X: 1227, Y: 811"
1714302827393,Mouse,Move,"X: 1227, Y: 811"
1714302827495,Mouse,Move,"X: 1227, Y: 811"
1714302827595,Mouse,Move,"X: 1223, Y: 810"
1714302827696,Mouse,Move,"X: 1215, Y: 808"
1714302827797,Mouse,Move,"X: 1214, Y: 806"
1714302827898,Mouse,Move,"X: 1214, Y: 806"
1714302827998,Mouse,Move,"X: 1181, Y: 873"
1714302828099,Mouse,Move,"X: 1122, Y: 1065"
1714302828199,Mouse,Move,"X: 1121, Y: 1108"
1714302828300,Mouse,Move,"X: 1207, Y: 1001"
1714302828400,Mouse,Move,"X: 1242, Y: 933"
1714302828501,Mouse,Move,"X: 1246, Y: 926"
1714302828601,Mouse,Move,"X: 1256, Y: 965"
1714302828702,Mouse,Move,"X: 1257, Y: 965"
1714302828802,Mouse,Move,"X: 1258, Y: 957"
1714302828903,Mouse,Move,"X: 1259, Y: 955"
1714302828941,Mouse,Click,Left
1714302829003,Mouse,Move,"X: 1259, Y: 955"
1714302829104,Mouse,Move,"X: 1259, Y: 955"
1714302829205,Mouse,Move,"X: 1259, Y: 955"
1714302829305,Mouse,Move,"X: 1259, Y: 954"
1714302829406,Mouse,Move,"X: 1113, Y: 877"
1714302829507,Mouse,Move,"X: 876, Y: 789"
1714302829607,Mouse,Move,"X: 864, Y: 763"
1714302829708,Mouse,Move,"X: 846, Y: 632"
1714302829809,Mouse,Move,"X: 838, Y: 550"
1714302829910,Mouse,Move,"X: 837, Y: 559"
1714302830010,Mouse,Move,"X: 811, Y: 568"
1714302830111,Mouse,Move,"X: 809, Y: 542"
1714302830211,Mouse,Move,"X: 810, Y: 532"
1714302830289,Mouse,Click,Left
1714302830311,Mouse,Move,"X: 809, Y: 532"
1714302830412,Mouse,Move,"X: 809, Y: 532"
1714302830513,Mouse,Move,"X: 809, Y: 532"
1714302830614,Mouse,Move,"X: 809, Y: 532"
1714302830715,Mouse,Move,"X: 809, Y: 532"
1714302830815,Mouse,Move,"X: 809, Y: 532"
1714302830916,Mouse,Move,"X: 809, Y: 532"
1714302831017,Mouse,Move,"X: 809, Y: 532"
1714302831117,Mouse,Move,"X: 809, Y: 532"
1714302831218,Mouse,Move,"X: 809, Y: 532"
1714302831319,Mouse,Move,"X: 809, Y: 532"
1714302831420,Mouse,Move,"X: 809, Y: 532"
1714302831520,Mouse,Move,"X: 809, Y: 532"
1714302831621,Mouse,Move,"X: 809, Y: 532"
1714302831721,Mouse,Move,"X: 809, Y: 532"
1714302831822,Mouse,Move,"X: 809, Y: 532"
1714302831922,Mouse,Move,"X: 809, Y: 532"
1714302832023,Mouse,Move,"X: 809, Y: 532"
1714302832123,Mouse,Move,"X: 809, Y: 532"
1714302832224,Mouse,Move,"X: 809, Y: 532"
1714302832325,Mouse,Move,"X: 809, Y: 532"
1714302832425,Mouse,Move,"X: 809, Y: 532"
1714302832526,Mouse,Move,"X: 809, Y: 532"
1714302832626,Mouse,Move,"X: 809, Y: 532"
1714302832726,Mouse,Move,"X: 809, Y: 532"
1714302832827,Mouse,Move,"X: 809, Y: 532"
1714302832927,Mouse,Move,"X: 809, Y: 532"
1714302833028,Mouse,Move,"X: 809, Y: 532"
1714302833128,Mouse,Move,"X: 809, Y: 532"
1714302833228,Mouse,Move,"X: 809, Y: 532"
1714302833329,Mouse,Move,"X: 809, Y: 532"
1714302833429,Mouse,Move,"X: 809, Y: 532"
1714302833529,Mouse,Move,"X: 809, Y: 532"
1714302833630,Mouse,Move,"X: 809, Y: 532"
1714302833730,Mouse,Move,"X: 809, Y: 532"
1714302833831,Mouse,Move,"X: 809, Y: 532"
1714302833931,Mouse,Move,"X: 809, Y: 532"
1714302834032,Mouse,Move,"X: 809, Y: 532"
1714302834132,Mouse,Move,"X: 809, Y: 532"
1714302834233,Mouse,Move,"X: 809, Y: 532"
1714302834333,Mouse,Move,"X: 809, Y: 532"
1714302834434,Mouse,Move,"X: 809, Y: 532"
1714302834534,Mouse,Move,"X: 809, Y: 532"
1714302834635,Mouse,Move,"X: 809, Y: 532"
1714302834735,Mouse,Move,"X: 809, Y: 532"
1714302834836,Mouse,Move,"X: 809, Y: 532"
1714302834936,Mouse,Move,"X: 809, Y: 532"
1714302835037,Mouse,Move,"X: 753, Y: 689"
1714302835137,Mouse,Move,"X: 715, Y: 867"
1714302835238,Mouse,Move,"X: 715, Y: 868"
1714302835338,Mouse,Move,"X: 715, Y: 868"
1714302835439,Mouse,Move,"X: 715, Y: 868"
1714302835539,Mouse,Move,"X: 715, Y: 868"
1714302835640,Mouse,Move,"X: 715, Y: 868"
1714302835740,Mouse,Move,"X: 644, Y: 901"
1714302835841,Mouse,Move,"X: 644, Y: 901"
1714302835941,Mouse,Move,"X: 644, Y: 901"
1714302836042,Mouse,Move,"X: 644, Y: 901"
1714302836142,Mouse,Move,"X: 645, Y: 893"
1714302836243,Mouse,Move,"X: 647, Y: 888"
1714302836343,Mouse,Move,"X: 647, Y: 888"
1714302836443,Mouse,Move,"X: 647, Y: 888"
1714302836544,Mouse,Move,"X: 647, Y: 888"
1714302836644,Mouse,Move,"X: 647, Y: 888"
1714302836745,Mouse,Move,"X: 647, Y: 888"
1714302836845,Mouse,Move,"X: 647, Y: 888"
1714302836946,Mouse,Move,"X: 647, Y: 888"
1714302837046,Mouse,Move,"X: 647, Y: 888"
1714302837147,Mouse,Move,"X: 647, Y: 888"
1714302837247,Mouse,Move,"X: 647, Y: 888"
1714302837348,Mouse,Move,"X: 647, Y: 888"
1714302837448,Mouse,Move,"X: 647, Y: 888"
1714302837549,Mouse,Move,"X: 647, Y: 888"
1714302837649,Mouse,Move,"X: 647, Y: 888"
1714302837750,Mouse,Move,"X: 647, Y: 888"
1714302837850,Mouse,Move,"X: 647, Y: 888"
1714302837951,Mouse,Move,"X: 647, Y: 888"
1714302838051,Mouse,Move,"X: 647, Y: 888"
1714302838152,Mouse,Move,"X: 647, Y: 888"
1714302838252,Mouse,Move,"X: 647, Y: 888"
1714302838353,Mouse,Move,"X: 647, Y: 888"
1714302838453,Mouse,Move,"X: 647, Y: 888"
1714302838554,Mouse,Move,"X: 647, Y: 888"
1714302838654,Mouse,Move,"X: 647, Y: 888"
1714302838755,Mouse,Move,"X: 647, Y: 888"
1714302838855,Mouse,Move,"X: 647, Y: 888"
1714302838956,Mouse,Move,"X: 647, Y: 888"
1714302839056,Mouse,Move,"X: 647, Y: 888"
1714302839157,Mouse,Move,"X: 647, Y: 888"
1714302839257,Mouse,Move,"X: 647, Y: 888"
1714302839358,Mouse,Move,"X: 647, Y: 888"
1714302839458,Mouse,Move,"X: 647, Y: 888"
1714302839559,Mouse,Move,"X: 647, Y: 888"
1714302839659,Mouse,Move,"X: 647, Y: 888"
1714302839760,Mouse,Move,"X: 647, Y: 888"
1714302839860,Mouse,Move,"X: 647, Y: 888"
1714302839961,Mouse,Move,"X: 647, Y: 888"
1714302840061,Mouse,Move,"X: 647, Y: 888"
1714302840162,Mouse,Move,"X: 647, Y: 888"
1714302840262,Mouse,Move,"X: 647, Y: 888"
1714302840362,Mouse,Move,"X: 647, Y: 888"
1714302840463,Mouse,Move,"X: 647, Y: 888"
1714302840563,Mouse,Move,"X: 647, Y: 888"
1714302840663,Mouse,Move,"X: 647, Y: 888"
1714302840764,Mouse,Move,"X: 647, Y: 888"
1714302840864,Mouse,Move,"X: 647, Y: 888"
1714302840964,Mouse,Move,"X: 647, Y: 888"
1714302841065,Mouse,Move,"X: 647, Y: 888"
1714302841165,Mouse,Move,"X: 647, Y: 888"
1714302841265,Mouse,Move,"X: 647, Y: 888"
1714302841366,Mouse,Move,"X: 647, Y: 888"
1714302841466,Mouse,Move,"X: 647, Y: 888"
1714302841567,Mouse,Move,"X: 647, Y: 888"
1714302841667,Mouse,Move,"X: 647, Y: 888"
1714302841768,Mouse,Move,"X: 647, Y: 888"
1714302841868,Mouse,Move,"X: 647, Y: 888"
1714302841969,Mouse,Move,"X: 647, Y: 888"
1714302842069,Mouse,Move,"X: 647, Y: 888"
