Time (ms),Device,Action,Details
1725112570490,Keyboard,Release,Key: d
1725112572678,Keyboard,Press,Key: d
1725112573458,Keyboard,Release,Key: d
1725112573610,Keyboard,Press,Key: d
1725112574248,Keyboard,Release,Key: d
1725112575257,Keyboard,Release,Key: w
1725112576197,Keyboard,Press,Key: q
1725112576257,Keyboard,Release,Key: q
1725112576594,Keyboard,Press,Key: q
1725112576636,Keyboard,Release,Key: q
1725112576972,Keyboard,Press,Key: w
1725112577316,Keyboard,Release,Key: w
1725112577427,Keyboard,Press,Key: q
1725112577510,Keyboard,Release,Key: q
1725112578191,Keyboard,Press,Key: q
1725112578283,Keyboard,Release,Key: q
1725112581225,Keyboard,Press,Key: q
1725112581301,Keyboard,Release,Key: q
1725112581900,Keyboard,Press,Key: e
1725112581999,Keyboard,Release,Key: e
1725112582949,Keyboard,Press,Key: e
1725112583041,Keyboard,Release,Key: e
1725112584663,Keyboard,Press,Key: w
1725112584807,Keyboard,Press,Key: shift
1725112585715,Keyboard,Press,Key: q
1725112585783,Keyboard,Release,Key: q
1725112586370,Keyboard,Release,Key: shift
1725112586496,Keyboard,Press,Key: shift
1725112589598,Keyboard,Press,Key: d
1725112590834,Keyboard,Release,Key: d
1725112591489,Keyboard,Press,Key: a
1725112591683,Keyboard,Release,Key: a
1725112592246,Keyboard,Press,Key: a
1725112592297,Keyboard,Release,Key: a
1725112592490,Keyboard,Release,Key: shift
1725112593204,Keyboard,Press,Key: d
1725112593575,Keyboard,Release,Key: d
1725112594693,Keyboard,Press,Key: shift
1725112595624,Keyboard,Press,Key: d
1725112595651,Keyboard,Release,Key: shift
1725112596583,Keyboard,Release,Key: w
1725112596961,Keyboard,Press,Key: s
1725112597205,Keyboard,Release,Key: s
1725112597373,Keyboard,Press,Key: w
1725112597895,Keyboard,Release,Key: d
1725112598163,Keyboard,Release,Key: w
1725112598634,Keyboard,Press,Key: w
1725112599475,Keyboard,Release,Key: w
1725112599844,Keyboard,Press,Key: w
1725112600105,Keyboard,Press,Key: shift
1725112601324,Keyboard,Press,Key: a
1725112601492,Keyboard,Release,Key: w
1725112601685,Keyboard,Release,Key: shift
1725112601769,Keyboard,Press,Key: s
1725112602466,Keyboard,Release,Key: s
1725112602678,Keyboard,Press,Key: w
1725112602777,Keyboard,Release,Key: a
1725112602903,Keyboard,Press,Key: shift
1725112604214,Keyboard,Press,Key: d
1725112604641,Keyboard,Release,Key: shift
1725112604744,Keyboard,Release,Key: d
