Time (ms),Device,Action,Details
1747931875223,Keyboard,Release,Key: j
1747931878239,Keyboard,Press,Key: h
1747931878288,Keyboard,Release,Key: h
1747931878682,Keyboard,Press,Key: g
1747931878733,Keyboard,Release,Key: g
1747931879228,Keyboard,Press,Key: f
1747931879295,Keyboard,Release,Key: f
1747931880177,Keyboard,Press,Key: f
1747931880236,Keyboard,Release,Key: f
1747931881075,Keyboard,Press,Key: v
1747931881176,Keyboard,Release,Key: v
1747931885114,Keyboard,Press,Key: b
1747931885216,Keyboard,Release,Key: b
1747931885854,Keyboard,Press,Key: b
1747931885928,Keyboard,Release,Key: b
1747931886960,Keyboard,Press,Key: v
1747931887087,Keyboard,Release,Key: v
1747931888027,Keyboard,Press,Key: c
1747931888128,Keyboard,Release,Key: c
1747931889320,Keyboard,Press,Key: c
1747931889379,Keyboard,Release,Key: c
1747931889883,Keyboard,Press,Key: x
1747931889975,Keyboard,Release,Key: x
1747931890328,Keyboard,Press,Key: x
1747931890428,Keyboard,Release,Key: x
1747931890672,Keyboard,Press,Key: z
1747931890773,Keyboard,Release,Key: z
1747931898045,Keyboard,Press,Key: ctrl
1747931898253,Keyboard,Release,Key: ctrl
1747931899330,Keyboard,Press,Key: c
1747931899387,Keyboard,Release,Key: c
1747931901066,Keyboard,Press,Key: i
1747931901125,Keyboard,Release,Key: i
1747931911862,Keyboard,Press,Key: h
1747931911954,Keyboard,Release,Key: h
1747931912474,Keyboard,Press,Key: h
1747931912634,Keyboard,Release,Key: h
1747931913020,Keyboard,Press,Key: h
1747931913112,Keyboard,Release,Key: h
1747931922949,Keyboard,Press,Key: i
1747931923000,Keyboard,Release,Key: i
1747932089682,Keyboard,Press,Key: enter
1747932089750,Keyboard,Release,Key: enter
1747932093380,Keyboard,Press,Key: q
1747932100477,Keyboard,Release,Key: q
1747932105760,Keyboard,Press,Key: q
1747932110306,Keyboard,Press,Key: r
1747932111768,Keyboard,Release,Key: r
1747932112390,Keyboard,Release,Key: q
1747932114439,Keyboard,Press,Key: q
1747932119625,Keyboard,Release,Key: q
1747932121474,Keyboard,Press,Key: q
1747932122096,Keyboard,Release,Key: q
1747932122298,Keyboard,Press,Key: q
1747932122702,Keyboard,Release,Key: q
1747932126500,Keyboard,Press,Key: q
1747932139932,Keyboard,Release,Key: q
1747932143528,Keyboard,Press,Key: s
1747932143956,Keyboard,Release,Key: s
1747932144451,Keyboard,Press,Key: e
1747932145133,Keyboard,Release,Key: e
1747932145326,Keyboard,Press,Key: q
1747932150289,Keyboard,Release,Key: q
1747932152507,Keyboard,Press,Key: tab
1747932152961,Keyboard,Release,Key: tab
1747932154675,Keyboard,Press,Key: a
1747932155037,Keyboard,Release,Key: a
1747932155683,Keyboard,Press,Key: a
1747932155792,Keyboard,Release,Key: a
1747932159213,Keyboard,Press,Key: tab
1747932159809,Keyboard,Release,Key: tab
1747932160414,Keyboard,Press,Key: q
1747932167630,Keyboard,Press,Key: s
1747932168000,Keyboard,Release,Key: s
1747932172847,Keyboard,Release,Key: q
1747932177880,Keyboard,Press,Key: s
1747932178727,Keyboard,Release,Key: s
1747932178895,Keyboard,Press,Key: w
1747932179105,Keyboard,Press,Key: shift
1747932179744,Keyboard,Press,Key: d
1747932179787,Keyboard,Release,Key: d
1747932179853,Keyboard,Press,Key: d
1747932179920,Keyboard,Release,Key: d
1747932181231,Keyboard,Press,Key: d
1747932181526,Keyboard,Release,Key: d
1747932182104,Keyboard,Press,Key: a
1747932182146,Keyboard,Release,Key: a
1747932182398,Keyboard,Press,Key: a
1747932182591,Keyboard,Release,Key: a
1747932183314,Keyboard,Press,Key: a
1747932183373,Keyboard,Release,Key: a
1747932183574,Keyboard,Press,Key: a
1747932183801,Keyboard,Release,Key: a
1747932184170,Keyboard,Press,Key: a
1747932184642,Keyboard,Release,Key: a
1747932184726,Keyboard,Release,Key: w
1747932184825,Keyboard,Release,Key: shift
1747932185271,Keyboard,Press,Key: w
1747932185355,Keyboard,Press,Key: a
1747932185437,Keyboard,Release,Key: a
1747932186807,Keyboard,Press,Key: c
1747932186926,Keyboard,Release,Key: c
1747932188573,Keyboard,Release,Key: w
1747932191930,Keyboard,Press,Key: q
1747932196761,Keyboard,Release,Key: q
1747932198147,Keyboard,Press,Key: s
1747932199071,Keyboard,Press,Key: d
1747932199627,Keyboard,Release,Key: s
1747932199634,Keyboard,Release,Key: d
1747932200290,Keyboard,Press,Key: s
1747932200869,Keyboard,Release,Key: s
1747932201768,Keyboard,Press,Key: d
1747932201860,Keyboard,Release,Key: d
1747932202617,Keyboard,Press,Key: q
1747932210370,Keyboard,Release,Key: q
1747932211394,Keyboard,Press,Key: tab
1747932211889,Keyboard,Release,Key: tab
1747932212621,Keyboard,Press,Key: tab
1747932213058,Keyboard,Release,Key: tab
1747932213436,Keyboard,Press,Key: q
1747932219106,Keyboard,Release,Key: q
1747932220694,Keyboard,Press,Key: s
1747932222215,Keyboard,Release,Key: s
1747932223617,Keyboard,Press,Key: s
1747932223785,Keyboard,Release,Key: s
1747932224104,Keyboard,Press,Key: w
1747932224221,Keyboard,Release,Key: w
1747932225364,Keyboard,Press,Key: w
1747932225499,Keyboard,Release,Key: w
1747932226598,Keyboard,Press,Key: s
1747932228431,Keyboard,Release,Key: s
1747932234697,Keyboard,Press,Key: e
1747932235058,Keyboard,Release,Key: e
1747932235378,Keyboard,Press,Key: q
1747932243392,Keyboard,Release,Key: q
1747932244618,Keyboard,Press,Key: s
1747932245182,Keyboard,Release,Key: s
1747932245735,Keyboard,Press,Key: s
1747932246307,Keyboard,Press,Key: a
1747932246676,Keyboard,Release,Key: a
1747932246693,Keyboard,Release,Key: s
1747932248473,Keyboard,Press,Key: s
1747932248642,Keyboard,Release,Key: s
1747932254561,Keyboard,Press,Key: e
1747932254965,Keyboard,Release,Key: e
1747932255208,Keyboard,Press,Key: q
1747932259575,Keyboard,Release,Key: q
1747932274184,Keyboard,Press,Key: b
1747932274269,Keyboard,Release,Key: b
1747932275183,Keyboard,Press,Key: b
1747932275285,Keyboard,Release,Key: b
1747932275756,Keyboard,Press,Key: d
1747932275788,Keyboard,Press,Key: w
1747932276560,Keyboard,Release,Key: d
1747932278694,Keyboard,Release,Key: w
1747932278711,Keyboard,Press,Key: r
1747932281660,Keyboard,Release,Key: r
1747932281928,Keyboard,Press,Key: w
1747932282994,Keyboard,Press,Key: d
1747932284237,Keyboard,Release,Key: w
1747932284817,Keyboard,Release,Key: d
1747932285119,Keyboard,Press,Key: s
1747932285808,Keyboard,Press,Key: a
1747932286320,Keyboard,Release,Key: s
1747932286379,Keyboard,Release,Key: a
1747932289353,Keyboard,Press,Key: q
1747932290379,Keyboard,Release,Key: q
1747932291117,Keyboard,Press,Key: w
1747932292847,Keyboard,Press,Key: d
1747932292906,Keyboard,Release,Key: d
1747932294039,Keyboard,Press,Key: d
1747932294257,Keyboard,Release,Key: d
1747932295359,Keyboard,Press,Key: a
1747932295526,Keyboard,Release,Key: a
1747932297089,Keyboard,Release,Key: w
1747932297903,Keyboard,Press,Key: s
1747932298810,Keyboard,Release,Key: s
1747932298926,Keyboard,Press,Key: w
1747932299128,Keyboard,Press,Key: shift
1747932301137,Keyboard,Press,Key: d
1747932301336,Keyboard,Release,Key: d
1747932302596,Keyboard,Press,Key: d
1747932302740,Keyboard,Release,Key: d
1747932304369,Keyboard,Release,Key: shift
1747932304545,Keyboard,Release,Key: w
1747932305611,Keyboard,Press,Key: w
1747932305871,Keyboard,Release,Key: w
1747932305955,Keyboard,Press,Key: c
1747932306039,Keyboard,Release,Key: c
1747932318486,Keyboard,Press,Key: m
1747932318562,Keyboard,Release,Key: m
1747932325617,Keyboard,Press,Key: w
1747932327230,Keyboard,Press,Key: d
1747932327582,Keyboard,Release,Key: d
1747932333001,Keyboard,Press,Key: d
1747932333217,Keyboard,Release,Key: d
1747932335654,Keyboard,Release,Key: w
1747932340644,Keyboard,Press,Key: w
1747932341433,Keyboard,Press,Key: d
1747932341651,Keyboard,Release,Key: d
1747932342642,Keyboard,Press,Key: d
1747932343332,Keyboard,Release,Key: d
1747932346827,Keyboard,Release,Key: w
1747932347439,Keyboard,Press,Key: w
1747932348079,Keyboard,Press,Key: shift
1747932348363,Keyboard,Press,Key: d
1747932349086,Keyboard,Release,Key: d
1747932349381,Keyboard,Press,Key: d
1747932350137,Keyboard,Release,Key: shift
1747932350900,Keyboard,Release,Key: d
1747932351229,Keyboard,Release,Key: w
1747932351269,Keyboard,Press,Key: w
1747932351345,Keyboard,Release,Key: w
1747932351891,Keyboard,Press,Key: w
1747932352026,Keyboard,Press,Key: d
1747932352522,Keyboard,Release,Key: d
1747932352580,Keyboard,Release,Key: w
1747932352756,Keyboard,Press,Key: a
1747932353436,Keyboard,Press,Key: w
1747932353596,Keyboard,Release,Key: a
1747932353706,Keyboard,Press,Key: shift
1747932354387,Keyboard,Press,Key: a
1747932354569,Keyboard,Release,Key: a
1747932355117,Keyboard,Press,Key: a
1747932355292,Keyboard,Release,Key: a
1747932355605,Keyboard,Press,Key: a
1747932355713,Keyboard,Release,Key: a
1747932355931,Keyboard,Press,Key: a
1747932356074,Keyboard,Release,Key: a
1747932356300,Keyboard,Press,Key: a
1747932356477,Keyboard,Release,Key: a
1747932356864,Keyboard,Release,Key: shift
1747932357123,Keyboard,Release,Key: w
1747932357183,Keyboard,Press,Key: w
1747932357208,Keyboard,Release,Key: w
1747932359265,Keyboard,Press,Key: a
1747932359650,Keyboard,Press,Key: w
1747932360239,Keyboard,Release,Key: a
1747932362263,Keyboard,Press,Key: a
1747932362742,Keyboard,Release,Key: a
1747932362841,Keyboard,Press,Key: a
1747932362883,Keyboard,Release,Key: a
1747932362909,Keyboard,Release,Key: w
1747932362967,Keyboard,Press,Key: w
1747932363220,Keyboard,Press,Key: a
1747932363404,Keyboard,Release,Key: a
1747932363563,Keyboard,Press,Key: shift
1747932364185,Keyboard,Release,Key: shift
1747932364445,Keyboard,Press,Key: a
1747932364588,Keyboard,Release,Key: w
1747932365100,Keyboard,Press,Key: w
1747932365621,Keyboard,Release,Key: a
1747932366561,Keyboard,Press,Key: a
1747932366738,Keyboard,Release,Key: a
1747932367333,Keyboard,Press,Key: a
1747932367459,Keyboard,Release,Key: a
1747932367855,Keyboard,Release,Key: w
1747932367913,Keyboard,Press,Key: w
1747932368006,Keyboard,Release,Key: w
1747932368057,Keyboard,Press,Key: d
1747932368064,Keyboard,Press,Key: w
1747932368669,Keyboard,Release,Key: d
1747932368870,Keyboard,Release,Key: w
1747932370030,Keyboard,Press,Key: w
1747932370040,Keyboard,Press,Key: d
1747932370341,Keyboard,Release,Key: d
1747932370694,Keyboard,Press,Key: a
1747932371340,Keyboard,Release,Key: a
1747932371710,Keyboard,Press,Key: a
1747932371810,Keyboard,Release,Key: a
1747932371988,Keyboard,Release,Key: w
1747932374063,Keyboard,Press,Key: w
1747932375557,Keyboard,Release,Key: w
1747932376229,Keyboard,Press,Key: a
1747932376297,Keyboard,Press,Key: w
1747932376471,Keyboard,Release,Key: a
1747932377085,Keyboard,Press,Key: d
1747932377422,Keyboard,Release,Key: d
1747932377572,Keyboard,Release,Key: w
1747932378051,Keyboard,Press,Key: w
1747932378245,Keyboard,Press,Key: d
1747932378548,Keyboard,Release,Key: w
1747932378548,Keyboard,Release,Key: d
1747932379487,Keyboard,Press,Key: e
1747932380672,Keyboard,Release,Key: e
1747932380689,Keyboard,Press,Key: w
1747932381806,Keyboard,Release,Key: w
1747932381915,Keyboard,Press,Key: w
1747932382100,Keyboard,Release,Key: w
1747932382118,Keyboard,Press,Key: w
1747932382192,Keyboard,Release,Key: w
1747932382621,Keyboard,Press,Key: d
1747932383688,Keyboard,Press,Key: w
1747932383906,Keyboard,Release,Key: d
1747932383999,Keyboard,Release,Key: w
1747932384672,Keyboard,Press,Key: d
1747932384839,Keyboard,Release,Key: d
1747932385770,Keyboard,Press,Key: q
1747932386871,Keyboard,Release,Key: q
1747932388282,Keyboard,Press,Key: q
1747932388945,Keyboard,Release,Key: q
1747932390650,Keyboard,Press,Key: a
1747932391625,Keyboard,Release,Key: a
1747932394336,Keyboard,Press,Key: a
1747932394958,Keyboard,Press,Key: w
1747932395261,Keyboard,Release,Key: a
1747932395571,Keyboard,Press,Key: d
1747932396151,Keyboard,Release,Key: d
1747932396991,Keyboard,Press,Key: shift
1747932397176,Keyboard,Press,Key: d
1747932397402,Keyboard,Release,Key: d
1747932397738,Keyboard,Press,Key: a
1747932397855,Keyboard,Release,Key: a
1747932398393,Keyboard,Press,Key: d
1747932398603,Keyboard,Press,Key: space
1747932398796,Keyboard,Release,Key: space
1747932398823,Keyboard,Release,Key: d
1747932399308,Keyboard,Release,Key: shift
1747932400341,Keyboard,Press,Key: space
1747932400467,Keyboard,Release,Key: space
1747932400534,Keyboard,Press,Key: space
1747932400618,Keyboard,Release,Key: space
1747932400685,Keyboard,Press,Key: space
1747932400761,Keyboard,Release,Key: space
1747932401255,Keyboard,Press,Key: d
1747932402029,Keyboard,Release,Key: d
1747932402314,Keyboard,Press,Key: shift
1747932402869,Keyboard,Press,Key: space
1747932402926,Keyboard,Release,Key: space
1747932402994,Keyboard,Press,Key: space
1747932403053,Keyboard,Release,Key: space
1747932403129,Keyboard,Press,Key: space
1747932403162,Keyboard,Release,Key: space
1747932403339,Keyboard,Release,Key: shift
1747932403859,Keyboard,Press,Key: shift
1747932404228,Keyboard,Release,Key: shift
1747932405068,Keyboard,Press,Key: shift
1747932405514,Keyboard,Press,Key: d
1747932405978,Keyboard,Release,Key: d
1747932406169,Keyboard,Press,Key: space
1747932406270,Keyboard,Release,Key: space
1747932406329,Keyboard,Press,Key: space
1747932406413,Keyboard,Release,Key: space
1747932406480,Keyboard,Press,Key: space
1747932406522,Keyboard,Release,Key: space
1747932406749,Keyboard,Release,Key: shift
1747932406841,Keyboard,Press,Key: space
1747932406900,Keyboard,Release,Key: space
1747932406975,Keyboard,Press,Key: space
1747932407043,Keyboard,Release,Key: space
1747932407126,Keyboard,Press,Key: space
1747932407201,Keyboard,Release,Key: space
1747932407254,Keyboard,Press,Key: space
1747932407328,Keyboard,Release,Key: space
1747932407396,Keyboard,Press,Key: space
1747932407461,Keyboard,Release,Key: space
1747932407521,Keyboard,Press,Key: space
1747932407580,Keyboard,Release,Key: space
1747932407638,Keyboard,Press,Key: space
1747932407698,Keyboard,Release,Key: space
1747932407747,Keyboard,Press,Key: space
1747932407814,Keyboard,Release,Key: space
1747932407875,Keyboard,Press,Key: space
1747932407958,Keyboard,Release,Key: space
1747932408008,Keyboard,Press,Key: space
1747932408168,Keyboard,Release,Key: space
1747932408218,Keyboard,Press,Key: space
1747932408294,Keyboard,Release,Key: space
1747932408361,Keyboard,Press,Key: space
1747932408435,Keyboard,Release,Key: space
1747932408513,Keyboard,Press,Key: space
1747932408571,Keyboard,Release,Key: space
1747932409142,Keyboard,Press,Key: shift
1747932409914,Keyboard,Release,Key: shift
1747932410023,Keyboard,Press,Key: shift
1747932411099,Keyboard,Press,Key: d
1747932411258,Keyboard,Release,Key: d
1747932411501,Keyboard,Press,Key: d
1747932411595,Keyboard,Release,Key: d
1747932411963,Keyboard,Release,Key: shift
1747932412283,Keyboard,Press,Key: shift
1747932412324,Keyboard,Press,Key: d
1747932412459,Keyboard,Release,Key: shift
1747932412575,Keyboard,Release,Key: d
1747932412711,Keyboard,Press,Key: shift
1747932412988,Keyboard,Press,Key: d
1747932413198,Keyboard,Release,Key: shift
1747932413247,Keyboard,Release,Key: w
1747932413583,Keyboard,Press,Key: s
1747932413760,Keyboard,Release,Key: d
1747932419511,Keyboard,Release,Key: s
1747932419588,Keyboard,Press,Key: w
1747932421234,Keyboard,Press,Key: a
1747932421519,Keyboard,Release,Key: a
1747932422300,Keyboard,Press,Key: a
1747932422485,Keyboard,Press,Key: space
1747932422585,Keyboard,Release,Key: space
1747932422635,Keyboard,Press,Key: space
1747932422719,Keyboard,Release,Key: w
1747932422720,Keyboard,Release,Key: space
1747932422770,Keyboard,Press,Key: space
1747932422845,Keyboard,Release,Key: space
1747932423056,Keyboard,Press,Key: w
1747932423122,Keyboard,Release,Key: a
1747932423499,Keyboard,Press,Key: shift
1747932424751,Keyboard,Press,Key: d
1747932425230,Keyboard,Release,Key: shift
1747932425271,Keyboard,Release,Key: w
1747932425465,Keyboard,Press,Key: s
1747932427119,Keyboard,Release,Key: d
1747932428093,Keyboard,Press,Key: d
1747932428312,Keyboard,Release,Key: d
1747932430360,Keyboard,Press,Key: a
1747932431318,Keyboard,Release,Key: a
1747932432166,Keyboard,Press,Key: a
1747932432241,Keyboard,Release,Key: a
1747932432375,Keyboard,Release,Key: s
1747932432668,Keyboard,Press,Key: w
1747932433332,Keyboard,Release,Key: w
1747932435221,Keyboard,Press,Key: w
1747932439242,Keyboard,Press,Key: d
1747932440813,Keyboard,Release,Key: d
1747932440955,Keyboard,Release,Key: w
1747932441812,Keyboard,Press,Key: s
1747932442384,Keyboard,Press,Key: a
1747932442653,Keyboard,Release,Key: s
1747932443047,Keyboard,Press,Key: s
1747932443298,Keyboard,Release,Key: a
1747932445583,Keyboard,Press,Key: space
1747932445702,Keyboard,Release,Key: space
1747932445753,Keyboard,Press,Key: space
1747932445811,Keyboard,Release,Key: space
1747932445870,Keyboard,Press,Key: space
1747932445946,Keyboard,Release,Key: space
1747932446097,Keyboard,Release,Key: s
1747932446255,Keyboard,Press,Key: w
1747932449280,Keyboard,Press,Key: d
1747932449858,Keyboard,Release,Key: d
1747932450146,Keyboard,Press,Key: d
1747932450337,Keyboard,Release,Key: d
1747932450497,Keyboard,Release,Key: w
1747932451245,Keyboard,Press,Key: w
1747932451522,Keyboard,Press,Key: d
1747932452059,Keyboard,Release,Key: d
1747932452134,Keyboard,Release,Key: w
1747932454109,Keyboard,Press,Key: w
1747932454688,Keyboard,Press,Key: d
1747932455006,Keyboard,Release,Key: d
1747932456753,Keyboard,Press,Key: a
1747932456889,Keyboard,Release,Key: a
1747932459205,Keyboard,Release,Key: w
1747932459499,Keyboard,Press,Key: w
1747932459610,Keyboard,Press,Key: d
1747932459894,Keyboard,Release,Key: d
1747932460263,Keyboard,Release,Key: w
1747932460314,Keyboard,Press,Key: a
1747932460464,Keyboard,Press,Key: s
1747932460684,Keyboard,Release,Key: a
1747932460718,Keyboard,Press,Key: space
1747932460977,Keyboard,Release,Key: space
1747932461717,Keyboard,Press,Key: d
1747932461960,Keyboard,Release,Key: d
1747932462128,Keyboard,Release,Key: s
1747932462296,Keyboard,Press,Key: w
1747932462498,Keyboard,Press,Key: shift
1747932463766,Keyboard,Press,Key: d
1747932464068,Keyboard,Release,Key: w
1747932464227,Keyboard,Release,Key: shift
1747932464270,Keyboard,Press,Key: s
1747932465227,Keyboard,Release,Key: d
1747932465513,Keyboard,Press,Key: a
1747932466077,Keyboard,Release,Key: s
1747932466185,Keyboard,Press,Key: w
1747932466328,Keyboard,Release,Key: a
1747932466429,Keyboard,Press,Key: shift
1747932468058,Keyboard,Press,Key: d
1747932468211,Keyboard,Release,Key: d
1747932470602,Keyboard,Release,Key: shift
1747932471039,Keyboard,Press,Key: space
1747932471133,Keyboard,Release,Key: space
1747932471198,Keyboard,Press,Key: space
1747932471276,Keyboard,Release,Key: space
1747932471332,Keyboard,Press,Key: space
1747932471384,Keyboard,Release,Key: space
1747932471736,Keyboard,Release,Key: w
1747932472853,Keyboard,Press,Key: a
1747932472954,Keyboard,Release,Key: a
1747932510123,Keyboard,Press,Key: r
1747932510216,Keyboard,Release,Key: r
1747932513147,Keyboard,Press,Key: w
1747932515271,Keyboard,Press,Key: a
1747932515532,Keyboard,Release,Key: a
1747932515801,Keyboard,Press,Key: shift
1747932517011,Keyboard,Release,Key: shift
1747932517480,Keyboard,Press,Key: space
1747932517656,Keyboard,Release,Key: space
1747932518272,Keyboard,Release,Key: w
1747932519117,Keyboard,Press,Key: a
1747932519278,Keyboard,Release,Key: a
1747932520964,Keyboard,Press,Key: s
1747932521133,Keyboard,Release,Key: s
1747932533826,Keyboard,Press,Key: r
1747932533902,Keyboard,Release,Key: r
1747932534440,Keyboard,Press,Key: w
1747932536277,Keyboard,Release,Key: w
1747932537714,Keyboard,Press,Key: e
1747932542173,Keyboard,Release,Key: e
1747932543885,Keyboard,Press,Key: w
1747932545346,Keyboard,Press,Key: space
1747932545472,Keyboard,Release,Key: space
1747932546247,Keyboard,Press,Key: d
1747932546395,Keyboard,Release,Key: w
1747932546413,Keyboard,Release,Key: d
1747932547806,Keyboard,Press,Key: w
1747932548646,Keyboard,Press,Key: space
1747932548756,Keyboard,Release,Key: space
1747932548806,Keyboard,Press,Key: space
1747932548872,Keyboard,Release,Key: space
1747932548948,Keyboard,Press,Key: space
1747932548998,Keyboard,Release,Key: space
1747932549243,Keyboard,Release,Key: w
1747932553902,Keyboard,Press,Key: w
1747932556363,Keyboard,Press,Key: e
1747932556456,Keyboard,Release,Key: e
1747932556566,Keyboard,Press,Key: e
1747932556666,Keyboard,Release,Key: e
1747932556675,Keyboard,Release,Key: w
1747932557539,Keyboard,Press,Key: e
1747932563685,Keyboard,Release,Key: e
1747932564189,Keyboard,Press,Key: w
1747932565711,Keyboard,Press,Key: a
1747932565987,Keyboard,Release,Key: a
1747932567508,Keyboard,Release,Key: w
1747932569153,Keyboard,Press,Key: w
1747932569867,Keyboard,Press,Key: d
1747932570186,Keyboard,Release,Key: d
1747932570716,Keyboard,Press,Key: d
1747932570985,Keyboard,Release,Key: w
1747932570986,Keyboard,Release,Key: d
1747932571380,Keyboard,Press,Key: w
1747932572026,Keyboard,Press,Key: a
1747932572362,Keyboard,Release,Key: a
1747932573269,Keyboard,Press,Key: d
1747932573328,Keyboard,Release,Key: d
1747932574227,Keyboard,Release,Key: w
1747932574949,Keyboard,Press,Key: w
1747932575276,Keyboard,Press,Key: d
1747932575807,Keyboard,Release,Key: d
1747932576040,Keyboard,Press,Key: d
1747932576193,Keyboard,Release,Key: w
1747932576235,Keyboard,Release,Key: d
1747932578277,Keyboard,Press,Key: q
1747932580207,Keyboard,Release,Key: q
1747932580442,Keyboard,Press,Key: d
1747932581232,Keyboard,Press,Key: w
1747932581467,Keyboard,Release,Key: d
1747932581551,Keyboard,Release,Key: w
1747932582113,Keyboard,Press,Key: w
1747932582197,Keyboard,Press,Key: d
1747932583046,Keyboard,Release,Key: w
1747932583140,Keyboard,Release,Key: d
1747932583265,Keyboard,Press,Key: d
1747932583943,Keyboard,Release,Key: d
1747932585028,Keyboard,Press,Key: d
1747932585288,Keyboard,Press,Key: w
1747932585523,Keyboard,Release,Key: d
1747932586086,Keyboard,Release,Key: w
1747932586548,Keyboard,Press,Key: d
1747932586607,Keyboard,Press,Key: w
1747932587363,Keyboard,Release,Key: d
1747932587531,Keyboard,Release,Key: w
1747932587733,Keyboard,Press,Key: e
1747932588589,Keyboard,Release,Key: e
1747932588774,Keyboard,Press,Key: r
1747932589220,Keyboard,Press,Key: w
1747932589262,Keyboard,Release,Key: r
1747932589312,Keyboard,Release,Key: w
1747932589362,Keyboard,Press,Key: w
1747932589530,Keyboard,Press,Key: e
1747932589825,Keyboard,Press,Key: a
1747932589833,Keyboard,Release,Key: e
1747932589992,Keyboard,Press,Key: space
1747932590103,Keyboard,Release,Key: space
1747932590185,Keyboard,Press,Key: space
1747932590254,Keyboard,Release,Key: space
1747932590287,Keyboard,Release,Key: a
1747932590874,Keyboard,Press,Key: shift
1747932591505,Keyboard,Release,Key: shift
1747932591630,Keyboard,Press,Key: shift
1747932592445,Keyboard,Release,Key: shift
1747932592773,Keyboard,Press,Key: shift
1747932593142,Keyboard,Press,Key: d
1747932593235,Keyboard,Release,Key: d
1747932594359,Keyboard,Press,Key: a
1747932594427,Keyboard,Release,Key: a
1747932594746,Keyboard,Press,Key: a
1747932594838,Keyboard,Release,Key: a
1747932595293,Keyboard,Press,Key: d
1747932595410,Keyboard,Release,Key: d
1747932596433,Keyboard,Release,Key: shift
1747932596913,Keyboard,Press,Key: shift
1747932597400,Keyboard,Press,Key: d
1747932597408,Keyboard,Release,Key: shift
1747932597702,Keyboard,Release,Key: w
1747932597962,Keyboard,Press,Key: s
1747932598382,Keyboard,Release,Key: d
1747932598693,Keyboard,Press,Key: d
1747932598978,Keyboard,Release,Key: s
1747932599154,Keyboard,Press,Key: w
1747932600548,Keyboard,Press,Key: shift
1747932600556,Keyboard,Release,Key: d
1747932600994,Keyboard,Press,Key: d
1747932601362,Keyboard,Release,Key: d
1747932601547,Keyboard,Press,Key: d
1747932602511,Keyboard,Release,Key: shift
