Time (ms),Device,Action,Details
1747483267019,Mouse,Move,"X: 1549, Y: 1250"
1747483267120,Mouse,Move,"X: 1549, Y: 1250"
1747483267220,Mouse,Move,"X: 1549, Y: 1250"
1747483267320,Mouse,Move,"X: 1549, Y: 1250"
1747483267421,Mouse,Move,"X: 1549, Y: 1250"
1747483267521,Mouse,Move,"X: 1549, Y: 1250"
1747483267621,Mouse,Move,"X: 1549, Y: 1250"
1747483267722,Mouse,Move,"X: 1549, Y: 1250"
1747483267822,Mouse,Move,"X: 1549, Y: 1250"
1747483267922,Mouse,Move,"X: 1549, Y: 1249"
1747483268022,Mouse,Move,"X: 1626, Y: 1034"
1747483268122,Mouse,Move,"X: 1630, Y: 963"
1747483268222,Mouse,Move,"X: 1625, Y: 885"
1747483268323,Mouse,Move,"X: 1592, Y: 813"
1747483268423,Mouse,Move,"X: 1460, Y: 521"
1747483268523,Mouse,Move,"X: 1423, Y: 343"
1747483268623,Mouse,Move,"X: 1416, Y: 329"
1747483268724,Mouse,Move,"X: 1416, Y: 329"
1747483268824,Mouse,Move,"X: 1416, Y: 329"
1747483268925,Mouse,Move,"X: 1416, Y: 329"
1747483269025,Mouse,Move,"X: 1416, Y: 329"
1747483269125,Mouse,Move,"X: 1433, Y: 332"
1747483269226,Mouse,Move,"X: 1499, Y: 343"
1747483269326,Mouse,Move,"X: 1536, Y: 347"
1747483269426,Mouse,Move,"X: 1763, Y: 375"
1747483269527,Mouse,Move,"X: 1763, Y: 375"
1747483269627,Mouse,Move,"X: 1763, Y: 375"
1747483269727,Mouse,Move,"X: 1763, Y: 375"
1747483269792,Mouse,Click,Left
1747483269827,Mouse,Move,"X: 1763, Y: 375"
1747483269927,Mouse,Move,"X: 1763, Y: 375"
1747483270028,Mouse,Move,"X: 1763, Y: 375"
1747483270128,Mouse,Move,"X: 1763, Y: 375"
1747483270228,Mouse,Move,"X: 1763, Y: 375"
1747483270329,Mouse,Move,"X: 1667, Y: 556"
1747483270429,Mouse,Move,"X: 1606, Y: 622"
1747483270530,Mouse,Move,"X: 1618, Y: 605"
1747483270630,Mouse,Move,"X: 1624, Y: 583"
1747483270731,Mouse,Move,"X: 1623, Y: 581"
1747483270831,Mouse,Move,"X: 1617, Y: 576"
1747483270932,Mouse,Move,"X: 1616, Y: 576"
1747483271032,Mouse,Move,"X: 1616, Y: 576"
1747483271132,Mouse,Move,"X: 1616, Y: 576"
1747483271232,Mouse,Move,"X: 1616, Y: 576"
1747483271319,Mouse,Click,Left
1747483271333,Mouse,Move,"X: 1616, Y: 576"
1747483271433,Mouse,Move,"X: 1616, Y: 576"
1747483271534,Mouse,Move,"X: 1621, Y: 609"
1747483271634,Mouse,Move,"X: 1646, Y: 784"
1747483271734,Mouse,Move,"X: 1646, Y: 784"
1747483271834,Mouse,Move,"X: 1646, Y: 784"
1747483271935,Mouse,Move,"X: 1646, Y: 785"
1747483272035,Mouse,Move,"X: 1657, Y: 764"
1747483272135,Mouse,Move,"X: 1661, Y: 766"
1747483272236,Mouse,Move,"X: 1675, Y: 781"
1747483272336,Mouse,Move,"X: 1676, Y: 771"
1747483272437,Mouse,Move,"X: 1673, Y: 753"
1747483272537,Mouse,Move,"X: 2129, Y: 826"
1747483272637,Mouse,Move,"X: 2496, Y: 842"
1747483272738,Mouse,Move,"X: 2496, Y: 842"
1747483272838,Mouse,Move,"X: 2496, Y: 842"
1747483272939,Mouse,Move,"X: 2496, Y: 842"
1747483273039,Mouse,Move,"X: 2496, Y: 842"
1747483273139,Mouse,Move,"X: 2496, Y: 842"
1747483273240,Mouse,Move,"X: 2496, Y: 842"
1747483273340,Mouse,Move,"X: 2496, Y: 842"
1747483273441,Mouse,Move,"X: 2496, Y: 842"
1747483273541,Mouse,Move,"X: 2496, Y: 842"
1747483273642,Mouse,Move,"X: 2496, Y: 842"
1747483273742,Mouse,Move,"X: 2496, Y: 842"
1747483273842,Mouse,Move,"X: 2496, Y: 842"
1747483273943,Mouse,Move,"X: 2496, Y: 842"
1747483274043,Mouse,Move,"X: 2496, Y: 842"
1747483274144,Mouse,Move,"X: 2496, Y: 842"
1747483274244,Mouse,Move,"X: 2496, Y: 842"
1747483274344,Mouse,Move,"X: 2496, Y: 842"
1747483274445,Mouse,Move,"X: 2496, Y: 842"
1747483274545,Mouse,Move,"X: 2496, Y: 842"
1747483274645,Mouse,Move,"X: 2496, Y: 842"
1747483274746,Mouse,Move,"X: 2496, Y: 842"
1747483274846,Mouse,Move,"X: 2496, Y: 842"
1747483274946,Mouse,Move,"X: 2496, Y: 842"
1747483275047,Mouse,Move,"X: 2496, Y: 842"
1747483275147,Mouse,Move,"X: 2496, Y: 842"
1747483275248,Mouse,Move,"X: 2496, Y: 842"
1747483275348,Mouse,Move,"X: 2496, Y: 842"
1747483275448,Mouse,Move,"X: 2496, Y: 842"
1747483275549,Mouse,Move,"X: 2496, Y: 842"
1747483275649,Mouse,Move,"X: 2496, Y: 842"
1747483275749,Mouse,Move,"X: 2496, Y: 842"
1747483275850,Mouse,Move,"X: 2496, Y: 842"
1747483275950,Mouse,Move,"X: 2496, Y: 842"
1747483276050,Mouse,Move,"X: 2496, Y: 842"
1747483276150,Mouse,Move,"X: 2496, Y: 842"
1747483276251,Mouse,Move,"X: 2496, Y: 842"
1747483276351,Mouse,Move,"X: 2496, Y: 842"
1747483276452,Mouse,Move,"X: 2496, Y: 842"
1747483276552,Mouse,Move,"X: 2496, Y: 842"
1747483276653,Mouse,Move,"X: 2496, Y: 842"
1747483276753,Mouse,Move,"X: 2496, Y: 842"
1747483276853,Mouse,Move,"X: 2496, Y: 842"
1747483276953,Mouse,Move,"X: 2496, Y: 842"
1747483277054,Mouse,Move,"X: 2496, Y: 842"
1747483277154,Mouse,Move,"X: 2496, Y: 842"
1747483277255,Mouse,Move,"X: 2496, Y: 842"
1747483277355,Mouse,Move,"X: 2496, Y: 842"
1747483277456,Mouse,Move,"X: 2496, Y: 842"
1747483277556,Mouse,Move,"X: 2496, Y: 842"
1747483277656,Mouse,Move,"X: 2496, Y: 842"
1747483277757,Mouse,Move,"X: 2386, Y: 602"
1747483277857,Mouse,Move,"X: 2344, Y: 480"
1747483277958,Mouse,Move,"X: 2448, Y: 742"
1747483278058,Mouse,Move,"X: 2454, Y: 855"
1747483278156,Mouse,Click,Left
1747483278159,Mouse,Move,"X: 2454, Y: 855"
1747483278259,Mouse,Move,"X: 2443, Y: 853"
1747483278359,Mouse,Move,"X: 2453, Y: 856"
1747483278460,Mouse,Move,"X: 2453, Y: 856"
1747483278560,Mouse,Move,"X: 2448, Y: 849"
1747483278661,Mouse,Move,"X: 2444, Y: 845"
1747483278761,Mouse,Move,"X: 2444, Y: 845"
1747483278861,Mouse,Move,"X: 2444, Y: 845"
1747483278962,Mouse,Move,"X: 2444, Y: 845"
1747483279062,Mouse,Move,"X: 2444, Y: 845"
1747483279162,Mouse,Move,"X: 2444, Y: 845"
1747483279263,Mouse,Move,"X: 2444, Y: 845"
1747483279363,Mouse,Move,"X: 2444, Y: 845"
1747483279463,Mouse,Move,"X: 2444, Y: 845"
1747483279563,Mouse,Move,"X: 2444, Y: 845"
1747483279664,Mouse,Move,"X: 2444, Y: 845"
1747483279764,Mouse,Move,"X: 2444, Y: 845"
1747483279864,Mouse,Move,"X: 2444, Y: 845"
1747483279965,Mouse,Move,"X: 2444, Y: 845"
1747483280065,Mouse,Move,"X: 2444, Y: 845"
1747483280166,Mouse,Move,"X: 2444, Y: 845"
1747483280266,Mouse,Move,"X: 2444, Y: 845"
1747483280366,Mouse,Move,"X: 2444, Y: 845"
1747483280466,Mouse,Move,"X: 2444, Y: 845"
1747483280567,Mouse,Move,"X: 2444, Y: 845"
1747483280667,Mouse,Move,"X: 2444, Y: 845"
1747483280768,Mouse,Move,"X: 2444, Y: 845"
1747483280868,Mouse,Move,"X: 2444, Y: 845"
1747483280968,Mouse,Move,"X: 2444, Y: 845"
1747483281069,Mouse,Move,"X: 2444, Y: 845"
1747483281169,Mouse,Move,"X: 2444, Y: 845"
1747483281270,Mouse,Move,"X: 2444, Y: 845"
1747483281370,Mouse,Move,"X: 2444, Y: 845"
1747483281470,Mouse,Move,"X: 2444, Y: 845"
1747483281570,Mouse,Move,"X: 2444, Y: 845"
1747483281670,Mouse,Move,"X: 2444, Y: 845"
1747483281771,Mouse,Move,"X: 2444, Y: 845"
1747483281871,Mouse,Move,"X: 2444, Y: 845"
1747483281971,Mouse,Move,"X: 2444, Y: 845"
1747483282071,Mouse,Move,"X: 2444, Y: 845"
1747483282172,Mouse,Move,"X: 2444, Y: 845"
1747483282272,Mouse,Move,"X: 2444, Y: 845"
1747483282372,Mouse,Move,"X: 2444, Y: 845"
1747483282473,Mouse,Move,"X: 2444, Y: 845"
1747483282573,Mouse,Move,"X: 2444, Y: 845"
1747483282673,Mouse,Move,"X: 2444, Y: 845"
1747483282773,Mouse,Move,"X: 2444, Y: 845"
1747483282874,Mouse,Move,"X: 2443, Y: 845"
1747483282974,Mouse,Move,"X: 1948, Y: 751"
1747483283075,Mouse,Move,"X: 1871, Y: 766"
1747483283175,Mouse,Move,"X: 1865, Y: 764"
1747483283275,Mouse,Move,"X: 1389, Y: 627"
1747483283375,Mouse,Move,"X: 1425, Y: 757"
1747483283476,Mouse,Move,"X: 1453, Y: 879"
1747483283576,Mouse,Move,"X: 1456, Y: 870"
1747483283676,Mouse,Move,"X: 1035, Y: 319"
1747483283777,Mouse,Move,"X: 562, Y: 0"
1747483283877,Mouse,Move,"X: 533, Y: 35"
1747483283977,Mouse,Move,"X: 532, Y: 43"
1747483284077,Mouse,Move,"X: 533, Y: 49"
1747483284178,Mouse,Move,"X: 548, Y: 39"
1747483284278,Mouse,Move,"X: 517, Y: 38"
1747483284379,Mouse,Move,"X: 504, Y: 32"
1747483284479,Mouse,Move,"X: 504, Y: 32"
1747483284579,Mouse,Move,"X: 504, Y: 32"
1747483284679,Mouse,Move,"X: 504, Y: 32"
1747483284714,Mouse,Click,Left
1747483284780,Mouse,Move,"X: 504, Y: 32"
1747483284861,Mouse,Click,Left
1747483284880,Mouse,Move,"X: 504, Y: 32"
1747483284981,Mouse,Move,"X: 504, Y: 32"
1747483285081,Mouse,Move,"X: 504, Y: 32"
1747483285181,Mouse,Move,"X: 1218, Y: 531"
1747483285281,Mouse,Move,"X: 1367, Y: 556"
1747483285382,Mouse,Move,"X: 1367, Y: 556"
1747483285482,Mouse,Move,"X: 1404, Y: 574"
1747483285583,Mouse,Move,"X: 1674, Y: 725"
1747483285683,Mouse,Move,"X: 1709, Y: 789"
1747483285784,Mouse,Move,"X: 1709, Y: 789"
1747483285884,Mouse,Move,"X: 1703, Y: 769"
1747483285984,Mouse,Move,"X: 1703, Y: 769"
1747483286085,Mouse,Move,"X: 1703, Y: 769"
1747483286185,Mouse,Move,"X: 1703, Y: 769"
1747483286286,Mouse,Move,"X: 1703, Y: 769"
1747483286386,Mouse,Move,"X: 1731, Y: 787"
1747483286486,Mouse,Move,"X: 1731, Y: 787"
1747483286587,Mouse,Move,"X: 1743, Y: 766"
1747483286687,Mouse,Move,"X: 1743, Y: 766"
1747483286788,Mouse,Move,"X: 1743, Y: 766"
1747483286888,Mouse,Move,"X: 1743, Y: 766"
1747483286988,Mouse,Move,"X: 1743, Y: 766"
1747483287088,Mouse,Move,"X: 1743, Y: 766"
1747483287189,Mouse,Move,"X: 1743, Y: 766"
1747483287289,Mouse,Move,"X: 1743, Y: 766"
1747483287390,Mouse,Move,"X: 1743, Y: 766"
1747483287490,Mouse,Move,"X: 1743, Y: 766"
1747483287591,Mouse,Move,"X: 1743, Y: 766"
1747483287691,Mouse,Move,"X: 1743, Y: 766"
1747483287791,Mouse,Move,"X: 1754, Y: 754"
1747483287891,Mouse,Move,"X: 1754, Y: 754"
1747483287992,Mouse,Move,"X: 1761, Y: 745"
1747483288092,Mouse,Move,"X: 1770, Y: 727"
1747483288192,Mouse,Move,"X: 1770, Y: 727"
1747483288293,Mouse,Move,"X: 1770, Y: 727"
1747483288393,Mouse,Move,"X: 1770, Y: 727"
1747483288493,Mouse,Move,"X: 1770, Y: 727"
1747483288593,Mouse,Move,"X: 1770, Y: 727"
1747483288693,Mouse,Move,"X: 1770, Y: 727"
1747483288794,Mouse,Move,"X: 1770, Y: 727"
1747483288894,Mouse,Move,"X: 1770, Y: 727"
1747483288994,Mouse,Move,"X: 1770, Y: 727"
1747483289094,Mouse,Move,"X: 1770, Y: 727"
1747483289194,Mouse,Move,"X: 1770, Y: 727"
1747483289295,Mouse,Move,"X: 1770, Y: 727"
1747483289395,Mouse,Move,"X: 1770, Y: 727"
1747483289495,Mouse,Move,"X: 1770, Y: 727"
1747483289596,Mouse,Move,"X: 1770, Y: 727"
1747483289696,Mouse,Move,"X: 1770, Y: 727"
1747483289796,Mouse,Move,"X: 1770, Y: 727"
1747483289896,Mouse,Move,"X: 1770, Y: 727"
1747483289997,Mouse,Move,"X: 1770, Y: 727"
1747483290097,Mouse,Move,"X: 1770, Y: 727"
1747483290198,Mouse,Move,"X: 1770, Y: 727"
1747483290298,Mouse,Move,"X: 1770, Y: 727"
1747483290398,Mouse,Move,"X: 1770, Y: 727"
1747483290498,Mouse,Move,"X: 1770, Y: 727"
1747483290599,Mouse,Move,"X: 1770, Y: 727"
1747483290699,Mouse,Move,"X: 1770, Y: 727"
1747483290799,Mouse,Move,"X: 1770, Y: 727"
1747483290899,Mouse,Move,"X: 1770, Y: 727"
1747483291000,Mouse,Move,"X: 1770, Y: 727"
1747483291100,Mouse,Move,"X: 1770, Y: 727"
1747483291200,Mouse,Move,"X: 1770, Y: 727"
1747483291300,Mouse,Move,"X: 1770, Y: 727"
1747483291400,Mouse,Move,"X: 1770, Y: 727"
1747483291500,Mouse,Move,"X: 1770, Y: 727"
1747483291601,Mouse,Move,"X: 1770, Y: 727"
1747483291701,Mouse,Move,"X: 1770, Y: 727"
1747483291801,Mouse,Move,"X: 1770, Y: 727"
1747483291901,Mouse,Move,"X: 1770, Y: 727"
1747483292002,Mouse,Move,"X: 1770, Y: 727"
1747483292102,Mouse,Move,"X: 1770, Y: 727"
1747483292202,Mouse,Move,"X: 1770, Y: 727"
1747483292303,Mouse,Move,"X: 1770, Y: 727"
1747483292403,Mouse,Move,"X: 1770, Y: 727"
1747483292503,Mouse,Move,"X: 1770, Y: 727"
1747483292603,Mouse,Move,"X: 1770, Y: 727"
1747483292704,Mouse,Move,"X: 1770, Y: 727"
1747483292805,Mouse,Move,"X: 1770, Y: 727"
1747483292905,Mouse,Move,"X: 1770, Y: 727"
1747483293005,Mouse,Move,"X: 1770, Y: 727"
1747483293106,Mouse,Move,"X: 1770, Y: 727"
1747483293206,Mouse,Move,"X: 1770, Y: 727"
1747483293306,Mouse,Move,"X: 1770, Y: 727"
1747483293407,Mouse,Move,"X: 1770, Y: 727"
1747483293507,Mouse,Move,"X: 1770, Y: 727"
1747483293607,Mouse,Move,"X: 1770, Y: 727"
1747483293708,Mouse,Move,"X: 1770, Y: 727"
1747483293808,Mouse,Move,"X: 1770, Y: 727"
1747483293908,Mouse,Move,"X: 1770, Y: 727"
1747483294009,Mouse,Move,"X: 1770, Y: 727"
1747483294109,Mouse,Move,"X: 1770, Y: 727"
1747483294210,Mouse,Move,"X: 1770, Y: 727"
1747483294310,Mouse,Move,"X: 1770, Y: 727"
1747483294411,Mouse,Move,"X: 1770, Y: 727"
1747483294511,Mouse,Move,"X: 1770, Y: 727"
1747483294612,Mouse,Move,"X: 1770, Y: 727"
1747483294712,Mouse,Move,"X: 1770, Y: 727"
1747483294812,Mouse,Move,"X: 1770, Y: 727"
1747483294912,Mouse,Move,"X: 1770, Y: 727"
1747483295013,Mouse,Move,"X: 1770, Y: 727"
1747483295113,Mouse,Move,"X: 1770, Y: 727"
1747483295213,Mouse,Move,"X: 1770, Y: 727"
1747483295314,Mouse,Move,"X: 1770, Y: 727"
1747483295414,Mouse,Move,"X: 1770, Y: 727"
1747483295514,Mouse,Move,"X: 1770, Y: 727"
1747483295614,Mouse,Move,"X: 1770, Y: 727"
1747483295715,Mouse,Move,"X: 1770, Y: 727"
1747483295815,Mouse,Move,"X: 1770, Y: 727"
1747483295915,Mouse,Move,"X: 1770, Y: 727"
1747483296015,Mouse,Move,"X: 1770, Y: 727"
1747483296116,Mouse,Move,"X: 1770, Y: 727"
1747483296216,Mouse,Move,"X: 1770, Y: 727"
1747483296317,Mouse,Move,"X: 1770, Y: 727"
1747483296418,Mouse,Move,"X: 1770, Y: 727"
1747483296518,Mouse,Move,"X: 1770, Y: 727"
1747483296618,Mouse,Move,"X: 1770, Y: 727"
1747483296718,Mouse,Move,"X: 1770, Y: 727"
1747483296819,Mouse,Move,"X: 1770, Y: 727"
1747483296919,Mouse,Move,"X: 1770, Y: 727"
1747483297020,Mouse,Move,"X: 1770, Y: 727"
1747483297120,Mouse,Move,"X: 1770, Y: 727"
1747483297221,Mouse,Move,"X: 1770, Y: 727"
1747483297321,Mouse,Move,"X: 1770, Y: 727"
1747483297421,Mouse,Move,"X: 1770, Y: 727"
1747483297521,Mouse,Move,"X: 1770, Y: 727"
1747483297622,Mouse,Move,"X: 1770, Y: 727"
1747483297722,Mouse,Move,"X: 1770, Y: 727"
1747483297822,Mouse,Move,"X: 1770, Y: 727"
1747483297923,Mouse,Move,"X: 1770, Y: 727"
1747483298023,Mouse,Move,"X: 1770, Y: 727"
1747483298124,Mouse,Move,"X: 1770, Y: 727"
1747483298224,Mouse,Move,"X: 1770, Y: 727"
1747483298324,Mouse,Move,"X: 1770, Y: 727"
1747483298424,Mouse,Move,"X: 1770, Y: 727"
1747483298524,Mouse,Move,"X: 1770, Y: 727"
1747483298624,Mouse,Move,"X: 1770, Y: 727"
1747483298724,Mouse,Move,"X: 1770, Y: 727"
1747483298824,Mouse,Move,"X: 1770, Y: 727"
1747483298925,Mouse,Move,"X: 1770, Y: 727"
1747483299025,Mouse,Move,"X: 1770, Y: 727"
1747483299125,Mouse,Move,"X: 1770, Y: 727"
1747483299226,Mouse,Move,"X: 1770, Y: 727"
1747483299326,Mouse,Move,"X: 1770, Y: 727"
1747483299426,Mouse,Move,"X: 1770, Y: 727"
1747483299526,Mouse,Move,"X: 1770, Y: 727"
1747483299626,Mouse,Move,"X: 1770, Y: 727"
1747483299726,Mouse,Move,"X: 1770, Y: 727"
1747483299827,Mouse,Move,"X: 1770, Y: 727"
1747483299927,Mouse,Move,"X: 1770, Y: 727"
1747483300029,Mouse,Move,"X: 1770, Y: 727"
1747483300130,Mouse,Move,"X: 1770, Y: 727"
1747483300230,Mouse,Move,"X: 1770, Y: 727"
1747483300331,Mouse,Move,"X: 1770, Y: 727"
1747483300432,Mouse,Move,"X: 1770, Y: 727"
1747483300532,Mouse,Move,"X: 1770, Y: 727"
1747483300633,Mouse,Move,"X: 1770, Y: 727"
1747483300733,Mouse,Move,"X: 1770, Y: 727"
1747483300833,Mouse,Move,"X: 1770, Y: 727"
1747483300934,Mouse,Move,"X: 1770, Y: 727"
1747483301034,Mouse,Move,"X: 1770, Y: 727"
1747483301134,Mouse,Move,"X: 1770, Y: 727"
1747483301234,Mouse,Move,"X: 1770, Y: 727"
1747483301335,Mouse,Move,"X: 1770, Y: 727"
1747483301435,Mouse,Move,"X: 1770, Y: 727"
1747483301536,Mouse,Move,"X: 1770, Y: 727"
1747483301636,Mouse,Move,"X: 1770, Y: 727"
1747483301736,Mouse,Move,"X: 1774, Y: 678"
1747483301836,Mouse,Move,"X: 2040, Y: 587"
1747483301937,Mouse,Move,"X: 2388, Y: 914"
1747483302037,Mouse,Move,"X: 2640, Y: 1170"
1747483302138,Mouse,Move,"X: 2523, Y: 1317"
1747483302238,Mouse,Move,"X: 2470, Y: 1417"
1747483302338,Mouse,Move,"X: 2431, Y: 1408"
1747483302438,Mouse,Move,"X: 2431, Y: 1408"
1747483302539,Mouse,Move,"X: 2431, Y: 1394"
1747483302640,Mouse,Move,"X: 2431, Y: 1394"
1747483302740,Mouse,Move,"X: 2431, Y: 1394"
1747483302841,Mouse,Move,"X: 2431, Y: 1394"
1747483302941,Mouse,Move,"X: 2439, Y: 1385"
1747483303041,Mouse,Move,"X: 2439, Y: 1385"
1747483303071,Mouse,Click,Left
1747483303142,Mouse,Move,"X: 2439, Y: 1385"
1747483303242,Mouse,Move,"X: 2439, Y: 1385"
1747483303343,Mouse,Move,"X: 2439, Y: 1385"
1747483303443,Mouse,Move,"X: 2439, Y: 1385"
1747483303543,Mouse,Move,"X: 2356, Y: 1394"
1747483303643,Mouse,Move,"X: 2310, Y: 1396"
1747483303744,Mouse,Move,"X: 2270, Y: 1406"
1747483303844,Mouse,Move,"X: 2263, Y: 1406"
1747483303944,Mouse,Move,"X: 2245, Y: 1407"
1747483304045,Mouse,Move,"X: 2226, Y: 1413"
1747483304145,Mouse,Move,"X: 2226, Y: 1413"
1747483304205,Mouse,Click,Left
1747483304245,Mouse,Move,"X: 2226, Y: 1413"
1747483304346,Mouse,Move,"X: 2226, Y: 1413"
1747483304446,Mouse,Move,"X: 2226, Y: 1413"
1747483304547,Mouse,Move,"X: 2226, Y: 1413"
1747483304647,Mouse,Move,"X: 2226, Y: 1413"
1747483304747,Mouse,Move,"X: 2226, Y: 1413"
1747483304848,Mouse,Move,"X: 2226, Y: 1413"
1747483304948,Mouse,Move,"X: 2226, Y: 1413"
1747483305049,Mouse,Move,"X: 2226, Y: 1413"
1747483305149,Mouse,Move,"X: 2226, Y: 1413"
1747483305249,Mouse,Move,"X: 2226, Y: 1413"
1747483305268,Mouse,Click,Left
1747483305350,Mouse,Move,"X: 2226, Y: 1413"
1747483305450,Mouse,Move,"X: 2226, Y: 1413"
1747483305550,Mouse,Move,"X: 2226, Y: 1413"
1747483305651,Mouse,Move,"X: 2226, Y: 1413"
1747483305751,Mouse,Move,"X: 2226, Y: 1413"
1747483305851,Mouse,Move,"X: 2226, Y: 1413"
1747483305952,Mouse,Move,"X: 2226, Y: 1413"
1747483306052,Mouse,Move,"X: 2237, Y: 1391"
1747483306153,Mouse,Move,"X: 2266, Y: 1355"
1747483306253,Mouse,Move,"X: 2271, Y: 1350"
1747483306354,Mouse,Move,"X: 2271, Y: 1350"
1747483306454,Mouse,Move,"X: 2627, Y: 924"
1747483306554,Mouse,Move,"X: 2868, Y: 564"
1747483306654,Mouse,Move,"X: 2799, Y: 465"
1747483306755,Mouse,Move,"X: 2812, Y: 405"
1747483306855,Mouse,Move,"X: 2804, Y: 438"
1747483306956,Mouse,Move,"X: 2781, Y: 569"
1747483307056,Mouse,Move,"X: 2159, Y: 1330"
1747483307157,Mouse,Move,"X: 1921, Y: 1429"
1747483307257,Mouse,Move,"X: 2124, Y: 1374"
1747483307357,Mouse,Move,"X: 2162, Y: 1403"
1747483307458,Mouse,Move,"X: 2172, Y: 1406"
1747483307558,Mouse,Move,"X: 2215, Y: 1413"
1747483307659,Mouse,Move,"X: 2215, Y: 1413"
1747483307759,Mouse,Move,"X: 2216, Y: 1413"
1747483307860,Mouse,Move,"X: 2226, Y: 1418"
1747483307961,Mouse,Move,"X: 2234, Y: 1418"
1747483308062,Mouse,Move,"X: 2234, Y: 1418"
1747483308091,Mouse,Click,Left
1747483308162,Mouse,Move,"X: 2234, Y: 1418"
1747483308263,Mouse,Move,"X: 2234, Y: 1418"
1747483308363,Mouse,Move,"X: 2234, Y: 1418"
1747483308463,Mouse,Move,"X: 2233, Y: 1418"
1747483308563,Mouse,Move,"X: 2233, Y: 1418"
1747483308644,Mouse,Click,Left
1747483308664,Mouse,Move,"X: 2233, Y: 1418"
1747483308764,Mouse,Move,"X: 2233, Y: 1418"
1747483308865,Mouse,Move,"X: 2227, Y: 1417"
1747483308966,Mouse,Move,"X: 2225, Y: 1415"
1747483309066,Mouse,Move,"X: 2225, Y: 1415"
1747483309166,Mouse,Move,"X: 2225, Y: 1415"
1747483309219,Mouse,Click,Right
1747483309268,Mouse,Move,"X: 2225, Y: 1415"
1747483309368,Mouse,Move,"X: 2225, Y: 1415"
1747483309469,Mouse,Move,"X: 2225, Y: 1415"
1747483309569,Mouse,Move,"X: 2225, Y: 1415"
1747483309670,Mouse,Move,"X: 2224, Y: 1415"
1747483309770,Mouse,Move,"X: 2224, Y: 1415"
1747483309871,Mouse,Move,"X: 2224, Y: 1415"
1747483309971,Mouse,Move,"X: 2224, Y: 1415"
1747483310072,Mouse,Move,"X: 2224, Y: 1415"
1747483310172,Mouse,Move,"X: 2224, Y: 1415"
1747483310273,Mouse,Move,"X: 2204, Y: 1390"
1747483310373,Mouse,Move,"X: 2182, Y: 1343"
1747483310473,Mouse,Move,"X: 2178, Y: 1310"
1747483310573,Mouse,Move,"X: 2185, Y: 1293"
1747483310674,Mouse,Move,"X: 2186, Y: 1293"
1747483310775,Mouse,Move,"X: 2186, Y: 1293"
1747483310862,Mouse,Click,Left
1747483310875,Mouse,Move,"X: 2186, Y: 1293"
1747483310975,Mouse,Move,"X: 2186, Y: 1293"
1747483311077,Mouse,Move,"X: 2186, Y: 1293"
1747483311179,Mouse,Move,"X: 2186, Y: 1310"
1747483311279,Mouse,Move,"X: 2186, Y: 1311"
1747483311380,Mouse,Move,"X: 2186, Y: 1311"
1747483311480,Mouse,Move,"X: 2176, Y: 1098"
1747483311581,Mouse,Move,"X: 2149, Y: 343"
1747483311681,Mouse,Move,"X: 2118, Y: 290"
1747483311782,Mouse,Move,"X: 2046, Y: 249"
1747483311884,Mouse,Move,"X: 2049, Y: 207"
