Time (ms),Device,Action,Details
1747931679767,Mouse,Move,"X: 1679, Y: 448"
1747931679868,Mouse,Move,"X: 1677, Y: 498"
1747931679968,Mouse,Move,"X: 1666, Y: 538"
1747931680068,Mouse,Move,"X: 1952, Y: 921"
1747931680169,Mouse,Move,"X: 3188, Y: 1382"
1747931680269,Mouse,Move,"X: 3091, Y: 1237"
1747931680369,Mouse,Move,"X: 2670, Y: 987"
1747931680466,Mouse,Click,Left
1747931680469,Mouse,Move,"X: 2670, Y: 987"
1747931680570,Mouse,Move,"X: 2670, Y: 987"
1747931680670,Mouse,Move,"X: 2662, Y: 1042"
1747931680770,Mouse,Move,"X: 2606, Y: 1105"
1747931680870,Mouse,Move,"X: 3001, Y: 1228"
1747931680971,Mouse,Move,"X: 3095, Y: 1268"
1747931681071,Mouse,Move,"X: 3150, Y: 1360"
1747931681171,Mouse,Move,"X: 3226, Y: 1368"
1747931681272,Mouse,Move,"X: 3234, Y: 1366"
1747931681372,Mouse,Move,"X: 3211, Y: 1338"
1747931681472,Mouse,Move,"X: 3205, Y: 1336"
1747931681534,Mouse,Click,Left
1747931681573,Mouse,Move,"X: 3204, Y: 1334"
1747931681673,Mouse,Move,"X: 3204, Y: 1334"
1747931681773,Mouse,Move,"X: 3204, Y: 1334"
1747931681873,Mouse,Move,"X: 3204, Y: 1334"
1747931681974,Mouse,Move,"X: 3201, Y: 1334"
1747931682074,Mouse,Move,"X: 2515, Y: 1277"
1747931682174,Mouse,Move,"X: 2098, Y: 1271"
1747931682274,Mouse,Move,"X: 2290, Y: 1228"
1747931682374,Mouse,Move,"X: 2445, Y: 1227"
1747931682475,Mouse,Move,"X: 2434, Y: 1236"
1747931682575,Mouse,Move,"X: 2430, Y: 1238"
1747931682676,Mouse,Move,"X: 2431, Y: 1230"
1747931682776,Mouse,Move,"X: 2310, Y: 990"
1747931682876,Mouse,Move,"X: 2103, Y: 823"
1747931682976,Mouse,Move,"X: 2071, Y: 827"
1747931683077,Mouse,Move,"X: 1952, Y: 858"
1747931683177,Mouse,Move,"X: 2390, Y: 401"
1747931683277,Mouse,Move,"X: 2943, Y: 72"
1747931683378,Mouse,Move,"X: 2943, Y: 70"
1747931683478,Mouse,Move,"X: 2925, Y: 136"
1747931683579,Mouse,Move,"X: 2914, Y: 148"
1747931683679,Mouse,Move,"X: 2923, Y: 172"
1747931683779,Mouse,Move,"X: 2942, Y: 170"
1747931683880,Mouse,Move,"X: 2981, Y: 238"
1747931683980,Mouse,Move,"X: 3030, Y: 311"
1747931684081,Mouse,Move,"X: 3132, Y: 357"
1747931684181,Mouse,Move,"X: 3301, Y: 915"
1747931684282,Mouse,Move,"X: 3315, Y: 1070"
1747931684382,Mouse,Move,"X: 3315, Y: 1070"
1747931684482,Mouse,Move,"X: 3315, Y: 1114"
1747931684583,Mouse,Move,"X: 3249, Y: 1269"
1747931684683,Mouse,Move,"X: 3183, Y: 1255"
1747931684783,Mouse,Move,"X: 2741, Y: 1157"
1747931684883,Mouse,Move,"X: 2383, Y: 964"
1747931684984,Mouse,Move,"X: 2272, Y: 1017"
1747931685084,Mouse,Move,"X: 1901, Y: 1038"
1747931685184,Mouse,Move,"X: 1756, Y: 1037"
1747931685284,Mouse,Move,"X: 1619, Y: 1009"
1747931685385,Mouse,Move,"X: 1597, Y: 904"
1747931685485,Mouse,Move,"X: 1630, Y: 863"
1747931685585,Mouse,Move,"X: 1638, Y: 861"
1747931685603,Mouse,Click,Left
1747931685686,Mouse,Move,"X: 1634, Y: 865"
1747931685786,Mouse,Move,"X: 1639, Y: 874"
1747931685887,Mouse,Move,"X: 1639, Y: 874"
1747931685987,Mouse,Move,"X: 1646, Y: 859"
1747931686087,Mouse,Move,"X: 1646, Y: 859"
1747931686188,Mouse,Move,"X: 1656, Y: 838"
1747931686288,Mouse,Move,"X: 1602, Y: 801"
1747931686388,Mouse,Move,"X: 1329, Y: 824"
1747931686489,Mouse,Move,"X: 1255, Y: 836"
1747931686589,Mouse,Move,"X: 1254, Y: 836"
1747931686689,Mouse,Move,"X: 1251, Y: 824"
1747931686790,Mouse,Move,"X: 1120, Y: 901"
1747931686890,Mouse,Move,"X: 1018, Y: 972"
1747931686990,Mouse,Move,"X: 1024, Y: 960"
1747931687090,Mouse,Move,"X: 1006, Y: 987"
1747931687191,Mouse,Move,"X: 1009, Y: 1017"
1747931687291,Mouse,Move,"X: 1012, Y: 1016"
1747931687392,Mouse,Move,"X: 1012, Y: 1016"
1747931687492,Mouse,Move,"X: 1003, Y: 1063"
1747931687593,Mouse,Move,"X: 985, Y: 1123"
1747931687693,Mouse,Move,"X: 985, Y: 1123"
1747931687793,Mouse,Move,"X: 985, Y: 1123"
1747931687893,Mouse,Move,"X: 985, Y: 1121"
1747931687994,Mouse,Move,"X: 980, Y: 1112"
1747931688094,Mouse,Move,"X: 972, Y: 1062"
1747931688194,Mouse,Move,"X: 967, Y: 1019"
1747931688294,Mouse,Move,"X: 967, Y: 1012"
1747931688395,Mouse,Move,"X: 967, Y: 1012"
1747931688495,Mouse,Move,"X: 967, Y: 1012"
1747931688596,Mouse,Move,"X: 967, Y: 1012"
1747931688696,Mouse,Move,"X: 967, Y: 1012"
1747931688796,Mouse,Move,"X: 961, Y: 1010"
1747931688897,Mouse,Move,"X: 953, Y: 1005"
1747931688997,Mouse,Move,"X: 948, Y: 1000"
1747931689097,Mouse,Move,"X: 947, Y: 999"
1747931689198,Mouse,Move,"X: 947, Y: 999"
1747931689248,Mouse,Click,Left
1747931689298,Mouse,Move,"X: 947, Y: 998"
1747931689399,Mouse,Move,"X: 947, Y: 998"
1747931689499,Mouse,Move,"X: 947, Y: 998"
1747931689600,Mouse,Move,"X: 947, Y: 998"
1747931689700,Mouse,Move,"X: 947, Y: 998"
1747931689800,Mouse,Move,"X: 1030, Y: 1007"
1747931689900,Mouse,Move,"X: 1835, Y: 1036"
1747931690001,Mouse,Move,"X: 1870, Y: 1040"
1747931690101,Mouse,Move,"X: 1809, Y: 1037"
1747931690201,Mouse,Move,"X: 1725, Y: 1035"
1747931690302,Mouse,Move,"X: 1695, Y: 1041"
1747931690402,Mouse,Move,"X: 1695, Y: 1041"
1747931690502,Mouse,Move,"X: 1695, Y: 1041"
1747931690603,Mouse,Move,"X: 1695, Y: 1041"
1747931690703,Mouse,Move,"X: 1695, Y: 1041"
1747931690804,Mouse,Move,"X: 1695, Y: 1041"
1747931690904,Mouse,Move,"X: 1695, Y: 1041"
1747931691005,Mouse,Move,"X: 1695, Y: 1041"
1747931691105,Mouse,Move,"X: 1695, Y: 1041"
1747931691205,Mouse,Move,"X: 1695, Y: 1041"
1747931691306,Mouse,Move,"X: 1695, Y: 1041"
1747931691406,Mouse,Move,"X: 1695, Y: 1041"
1747931691506,Mouse,Move,"X: 1695, Y: 1041"
1747931691577,Mouse,Click,Left
1747931691606,Mouse,Move,"X: 1695, Y: 1041"
1747931691706,Mouse,Move,"X: 1695, Y: 1041"
1747931691807,Mouse,Move,"X: 1695, Y: 1041"
1747931691907,Mouse,Move,"X: 1246, Y: 1062"
1747931692007,Mouse,Move,"X: 641, Y: 1113"
1747931692108,Mouse,Move,"X: 641, Y: 1113"
1747931692208,Mouse,Move,"X: 626, Y: 1111"
1747931692308,Mouse,Move,"X: 638, Y: 1111"
1747931692409,Mouse,Move,"X: 638, Y: 1111"
1747931692509,Mouse,Move,"X: 638, Y: 1111"
1747931692609,Mouse,Move,"X: 638, Y: 1111"
1747931692710,Mouse,Move,"X: 638, Y: 1111"
1747931692810,Mouse,Move,"X: 642, Y: 1095"
1747931692910,Mouse,Move,"X: 644, Y: 1062"
1747931693011,Mouse,Move,"X: 646, Y: 1025"
1747931693111,Mouse,Move,"X: 646, Y: 1024"
1747931693212,Mouse,Move,"X: 647, Y: 1018"
1747931693312,Mouse,Move,"X: 679, Y: 1008"
1747931693413,Mouse,Move,"X: 979, Y: 967"
1747931693513,Mouse,Move,"X: 981, Y: 967"
1747931693614,Mouse,Move,"X: 981, Y: 967"
1747931693714,Mouse,Move,"X: 981, Y: 967"
1747931693814,Mouse,Move,"X: 1032, Y: 966"
1747931693914,Mouse,Move,"X: 1056, Y: 966"
1747931694015,Mouse,Move,"X: 1056, Y: 966"
1747931694115,Mouse,Move,"X: 1056, Y: 966"
1747931694216,Mouse,Move,"X: 1054, Y: 966"
1747931694316,Mouse,Move,"X: 967, Y: 970"
1747931694417,Mouse,Move,"X: 932, Y: 978"
1747931694517,Mouse,Move,"X: 933, Y: 980"
1747931694617,Mouse,Move,"X: 930, Y: 1000"
1747931694718,Mouse,Move,"X: 930, Y: 1000"
1747931694818,Mouse,Move,"X: 932, Y: 1001"
1747931694918,Mouse,Move,"X: 802, Y: 775"
1747931695019,Mouse,Move,"X: 487, Y: 88"
1747931695119,Mouse,Move,"X: 479, Y: 53"
1747931695220,Mouse,Move,"X: 466, Y: 156"
1747931695320,Mouse,Move,"X: 393, Y: 379"
1747931695421,Mouse,Move,"X: 406, Y: 734"
1747931695521,Mouse,Move,"X: 406, Y: 734"
1747931695621,Mouse,Move,"X: 398, Y: 735"
1747931695721,Mouse,Move,"X: 339, Y: 992"
1747931695822,Mouse,Move,"X: 364, Y: 1060"
1747931695922,Mouse,Move,"X: 364, Y: 1060"
1747931696023,Mouse,Move,"X: 406, Y: 1056"
1747931696123,Mouse,Move,"X: 484, Y: 1066"
1747931696224,Mouse,Move,"X: 514, Y: 1079"
1747931696324,Mouse,Move,"X: 506, Y: 1076"
1747931696424,Mouse,Move,"X: 416, Y: 1104"
1747931696525,Mouse,Move,"X: 364, Y: 1106"
1747931696625,Mouse,Move,"X: 364, Y: 1106"
1747931696726,Mouse,Move,"X: 364, Y: 1098"
1747931696826,Mouse,Move,"X: 353, Y: 1002"
1747931696926,Mouse,Move,"X: 324, Y: 917"
1747931697027,Mouse,Move,"X: 317, Y: 833"
1747931697127,Mouse,Move,"X: 298, Y: 795"
1747931697227,Mouse,Move,"X: 287, Y: 766"
1747931697328,Mouse,Move,"X: 292, Y: 751"
1747931697428,Mouse,Move,"X: 292, Y: 751"
1747931697529,Mouse,Move,"X: 293, Y: 750"
1747931697629,Mouse,Move,"X: 317, Y: 724"
1747931697729,Mouse,Move,"X: 398, Y: 738"
1747931697829,Mouse,Move,"X: 406, Y: 738"
1747931697929,Mouse,Move,"X: 429, Y: 747"
1747931698030,Mouse,Move,"X: 476, Y: 716"
1747931698130,Mouse,Move,"X: 493, Y: 715"
1747931698230,Mouse,Move,"X: 493, Y: 715"
1747931698331,Mouse,Move,"X: 494, Y: 715"
1747931698431,Mouse,Move,"X: 507, Y: 691"
1747931698531,Mouse,Move,"X: 518, Y: 639"
1747931698632,Mouse,Move,"X: 476, Y: 432"
1747931698732,Mouse,Move,"X: 443, Y: 140"
1747931698832,Mouse,Move,"X: 482, Y: 139"
1747931698932,Mouse,Move,"X: 520, Y: 153"
1747931699033,Mouse,Move,"X: 520, Y: 153"
1747931699054,Mouse,Click,Left
1747931699133,Mouse,Move,"X: 520, Y: 153"
1747931699234,Mouse,Move,"X: 520, Y: 153"
1747931699334,Mouse,Move,"X: 520, Y: 153"
1747931699434,Mouse,Move,"X: 520, Y: 153"
1747931699534,Mouse,Move,"X: 520, Y: 153"
1747931699635,Mouse,Move,"X: 520, Y: 153"
1747931699735,Mouse,Move,"X: 520, Y: 153"
1747931699835,Mouse,Move,"X: 520, Y: 153"
1747931699935,Mouse,Move,"X: 520, Y: 153"
1747931700036,Mouse,Move,"X: 520, Y: 154"
1747931700136,Mouse,Move,"X: 366, Y: 272"
1747931700236,Mouse,Move,"X: 300, Y: 311"
1747931700336,Mouse,Move,"X: 281, Y: 324"
1747931700437,Mouse,Move,"X: 289, Y: 316"
1747931700537,Mouse,Move,"X: 322, Y: 299"
1747931700638,Mouse,Move,"X: 330, Y: 299"
1747931700738,Mouse,Move,"X: 327, Y: 286"
1747931700838,Mouse,Move,"X: 318, Y: 242"
1747931700939,Mouse,Move,"X: 341, Y: 211"
1747931701039,Mouse,Move,"X: 346, Y: 201"
1747931701139,Mouse,Move,"X: 358, Y: 174"
1747931701240,Mouse,Move,"X: 370, Y: 170"
1747931701340,Mouse,Move,"X: 623, Y: 149"
1747931701441,Mouse,Move,"X: 661, Y: 151"
1747931701541,Mouse,Move,"X: 661, Y: 151"
1747931701641,Mouse,Move,"X: 661, Y: 151"
1747931701742,Mouse,Move,"X: 652, Y: 151"
1747931701842,Mouse,Move,"X: 652, Y: 151"
1747931701943,Mouse,Move,"X: 652, Y: 151"
1747931702043,Mouse,Move,"X: 652, Y: 151"
1747931702144,Mouse,Move,"X: 651, Y: 151"
1747931702244,Mouse,Move,"X: 654, Y: 158"
1747931702344,Mouse,Move,"X: 713, Y: 260"
1747931702445,Mouse,Move,"X: 700, Y: 255"
1747931702545,Mouse,Move,"X: 451, Y: 188"
1747931702645,Mouse,Move,"X: 396, Y: 164"
1747931702746,Mouse,Move,"X: 377, Y: 145"
1747931702846,Mouse,Move,"X: 377, Y: 144"
1747931702908,Mouse,Click,Left
1747931702946,Mouse,Move,"X: 377, Y: 144"
1747931703046,Mouse,Move,"X: 377, Y: 144"
1747931703147,Mouse,Move,"X: 378, Y: 144"
1747931703247,Mouse,Move,"X: 386, Y: 215"
1747931703347,Mouse,Move,"X: 414, Y: 314"
1747931703448,Mouse,Move,"X: 503, Y: 419"
1747931703548,Mouse,Move,"X: 503, Y: 419"
1747931703648,Mouse,Move,"X: 511, Y: 422"
1747931703748,Mouse,Move,"X: 572, Y: 745"
1747931703849,Mouse,Move,"X: 535, Y: 950"
1747931703949,Mouse,Move,"X: 544, Y: 1000"
1747931704050,Mouse,Move,"X: 544, Y: 999"
1747931704150,Mouse,Move,"X: 588, Y: 1075"
1747931704250,Mouse,Move,"X: 596, Y: 1110"
1747931704351,Mouse,Move,"X: 596, Y: 1110"
1747931704451,Mouse,Move,"X: 597, Y: 1110"
1747931704551,Mouse,Move,"X: 597, Y: 1110"
1747931704651,Mouse,Move,"X: 597, Y: 1108"
1747931704751,Mouse,Move,"X: 598, Y: 1105"
1747931704851,Mouse,Move,"X: 598, Y: 1101"
1747931704952,Mouse,Move,"X: 599, Y: 1098"
1747931705052,Mouse,Move,"X: 599, Y: 1098"
1747931705099,Mouse,Click,Left
1747931705152,Mouse,Move,"X: 599, Y: 1098"
1747931705253,Mouse,Move,"X: 599, Y: 1098"
1747931705353,Mouse,Move,"X: 599, Y: 1098"
1747931705453,Mouse,Move,"X: 599, Y: 1098"
1747931705554,Mouse,Move,"X: 599, Y: 1098"
1747931705654,Mouse,Move,"X: 599, Y: 1098"
1747931705754,Mouse,Move,"X: 592, Y: 1094"
1747931705854,Mouse,Move,"X: 592, Y: 1094"
1747931705955,Mouse,Move,"X: 592, Y: 1094"
1747931706055,Mouse,Move,"X: 592, Y: 1094"
1747931706156,Mouse,Move,"X: 592, Y: 1094"
1747931706256,Mouse,Move,"X: 592, Y: 1094"
1747931706356,Mouse,Move,"X: 592, Y: 1094"
1747931706457,Mouse,Move,"X: 592, Y: 1094"
1747931706557,Mouse,Move,"X: 592, Y: 1094"
1747931706658,Mouse,Move,"X: 592, Y: 1094"
1747931706758,Mouse,Move,"X: 592, Y: 1094"
1747931706858,Mouse,Move,"X: 592, Y: 1094"
1747931706958,Mouse,Move,"X: 592, Y: 1094"
1747931707059,Mouse,Move,"X: 592, Y: 1094"
1747931707159,Mouse,Move,"X: 592, Y: 1094"
1747931707259,Mouse,Move,"X: 592, Y: 1094"
1747931707359,Mouse,Move,"X: 592, Y: 1094"
1747931707460,Mouse,Move,"X: 592, Y: 1094"
1747931707560,Mouse,Move,"X: 592, Y: 1094"
1747931707660,Mouse,Move,"X: 592, Y: 1094"
1747931707761,Mouse,Move,"X: 592, Y: 1094"
1747931707861,Mouse,Move,"X: 592, Y: 1094"
1747931707911,Mouse,Click,Left
1747931707961,Mouse,Move,"X: 592, Y: 1094"
1747931708061,Mouse,Move,"X: 592, Y: 1094"
1747931708162,Mouse,Move,"X: 1410, Y: 1103"
1747931708262,Mouse,Move,"X: 1903, Y: 1070"
1747931708362,Mouse,Move,"X: 1947, Y: 1052"
1747931708462,Mouse,Move,"X: 1859, Y: 1045"
1747931708563,Mouse,Move,"X: 1610, Y: 1040"
1747931708663,Mouse,Move,"X: 1607, Y: 1040"
1747931708680,Mouse,Click,Left
1747931708763,Mouse,Move,"X: 1644, Y: 1046"
1747931708864,Mouse,Move,"X: 1665, Y: 1046"
1747931708927,Mouse,Click,Left
1747931708964,Mouse,Move,"X: 1665, Y: 1046"
1747931709065,Mouse,Move,"X: 1660, Y: 1050"
1747931709165,Mouse,Move,"X: 1651, Y: 1055"
1747931709265,Mouse,Move,"X: 1564, Y: 1057"
1747931709366,Mouse,Move,"X: 581, Y: 1101"
1747931709466,Mouse,Move,"X: 591, Y: 1097"
1747931709566,Mouse,Move,"X: 605, Y: 1094"
1747931709667,Mouse,Move,"X: 605, Y: 1094"
1747931709767,Mouse,Move,"X: 605, Y: 1094"
1747931709867,Mouse,Move,"X: 605, Y: 1094"
1747931709968,Mouse,Move,"X: 605, Y: 1094"
1747931710068,Mouse,Move,"X: 605, Y: 1094"
1747931710169,Mouse,Move,"X: 605, Y: 1094"
1747931710269,Mouse,Move,"X: 605, Y: 1094"
1747931710369,Mouse,Move,"X: 605, Y: 1094"
1747931710469,Mouse,Move,"X: 605, Y: 1094"
1747931710570,Mouse,Move,"X: 605, Y: 1094"
1747931710670,Mouse,Move,"X: 605, Y: 1094"
1747931710770,Mouse,Move,"X: 605, Y: 1094"
1747931710871,Mouse,Move,"X: 605, Y: 1094"
1747931710971,Mouse,Move,"X: 605, Y: 1094"
1747931711071,Mouse,Move,"X: 605, Y: 1094"
1747931711172,Mouse,Move,"X: 605, Y: 1094"
1747931711241,Mouse,Click,Right
1747931711272,Mouse,Move,"X: 605, Y: 1094"
1747931711372,Mouse,Move,"X: 605, Y: 1094"
1747931711473,Mouse,Move,"X: 605, Y: 1094"
1747931711573,Mouse,Move,"X: 1067, Y: 1123"
1747931711673,Mouse,Move,"X: 3439, Y: 1242"
1747931711774,Mouse,Move,"X: 3364, Y: 1207"
1747931711874,Mouse,Move,"X: 3394, Y: 1254"
1747931711974,Mouse,Move,"X: 3399, Y: 1322"
1747931712075,Mouse,Move,"X: 3265, Y: 1375"
1747931712175,Mouse,Move,"X: 3281, Y: 1373"
1747931712275,Mouse,Move,"X: 3286, Y: 1330"
1747931712376,Mouse,Move,"X: 3272, Y: 1328"
1747931712476,Mouse,Move,"X: 3272, Y: 1328"
1747931712498,Mouse,Click,Left
1747931712577,Mouse,Move,"X: 3272, Y: 1328"
1747931712677,Mouse,Move,"X: 3272, Y: 1328"
1747931712777,Mouse,Move,"X: 3272, Y: 1328"
1747931712878,Mouse,Move,"X: 3257, Y: 1324"
1747931712978,Mouse,Move,"X: 3206, Y: 1327"
1747931713078,Mouse,Move,"X: 3122, Y: 1328"
1747931713179,Mouse,Move,"X: 3143, Y: 1332"
1747931713279,Mouse,Move,"X: 3154, Y: 1334"
1747931713380,Mouse,Move,"X: 3126, Y: 1327"
1747931713480,Mouse,Move,"X: 3116, Y: 1274"
1747931713580,Mouse,Move,"X: 3111, Y: 1246"
1747931713680,Mouse,Move,"X: 3042, Y: 519"
1747931713781,Mouse,Move,"X: 3134, Y: 223"
1747931713881,Mouse,Move,"X: 3174, Y: 598"
1747931713981,Mouse,Move,"X: 3282, Y: 1284"
1747931714082,Mouse,Move,"X: 3229, Y: 1331"
1747931714182,Mouse,Move,"X: 3187, Y: 1338"
1747931714282,Mouse,Move,"X: 3171, Y: 1341"
1747931714382,Mouse,Move,"X: 3171, Y: 1341"
1747931714398,Mouse,Click,Left
1747931714483,Mouse,Move,"X: 3171, Y: 1341"
1747931714583,Mouse,Move,"X: 3171, Y: 1341"
1747931714683,Mouse,Move,"X: 3145, Y: 1331"
1747931714784,Mouse,Move,"X: 3124, Y: 1323"
1747931714884,Mouse,Move,"X: 3090, Y: 1313"
1747931714985,Mouse,Move,"X: 3090, Y: 1313"
1747931715085,Mouse,Move,"X: 3090, Y: 1313"
1747931715185,Mouse,Move,"X: 3088, Y: 1303"
1747931715285,Mouse,Move,"X: 3088, Y: 1303"
1747931715386,Mouse,Move,"X: 3072, Y: 1300"
1747931715486,Mouse,Move,"X: 2571, Y: 1382"
1747931715587,Mouse,Move,"X: 2411, Y: 1365"
1747931715687,Mouse,Move,"X: 2411, Y: 1365"
