Time (ms),Device,Action,Details
1709642979038,Keyboard,Press,Key: A
1709642979246,Keyboard,Release,Key: A
1709642980009,Keyboard,Release,Key: shift
1709642980059,Keyboard,Press,Key: a
1709642980143,Keyboard,Release,Key: w
1709642980153,Keyboard,Release,Key: a
1709642980613,Keyboard,Press,Key: m
1709642980663,Keyboard,Release,Key: m
1709642988177,Keyboard,Press,Key: esc
1709642988261,Keyboard,Release,Key: esc
1709642989234,Keyboard,Press,Key: esc
1709642989275,Keyboard,Release,Key: esc
1709642989735,Keyboard,Press,Key: w
1709642990272,Keyboard,Press,Key: shift
1709642990349,Keyboard,Release,Key: shift
1709642990457,Keyboard,Press,Key: shift
1709642992100,Keyboard,Press,Key: A
1709642992597,Keyboard,Release,Key: A
1709642993484,Keyboard,Press,Key: A
1709642993543,Keyboard,Release,Key: A
1709642993980,Keyboard,Press,Key: D
1709642994055,Keyboard,Release,Key: D
1709642995028,Keyboard,Press,Key: D
1709642995120,Keyboard,Release,Key: D
1709642996814,Keyboard,Press,Key: D
1709642997468,Keyboard,Release,Key: D
1709642997720,Keyboard,Press,Key: A
1709642997963,Keyboard,Release,Key: A
1709642998676,Keyboard,Press,Key: D
1709642998718,Keyboard,Release,Key: D
1709642999196,Keyboard,Press,Key: D
1709642999364,Keyboard,Release,Key: D
1709642999741,Keyboard,Press,Key: A
1709643000177,Keyboard,Release,Key: A
1709643000589,Keyboard,Press,Key: A
1709643000782,Keyboard,Release,Key: A
1709643000991,Keyboard,Press,Key: D
1709643001728,Keyboard,Release,Key: D
1709643002207,Keyboard,Press,Key: D
1709643002383,Keyboard,Release,Key: D
1709643002736,Keyboard,Press,Key: A
1709643003307,Keyboard,Release,Key: A
1709643003348,Keyboard,Press,Key: D
1709643003423,Keyboard,Release,Key: D
1709643003784,Keyboard,Press,Key: D
1709643004145,Keyboard,Release,Key: D
1709643005143,Keyboard,Press,Key: D
1709643005872,Keyboard,Release,Key: D
1709643006293,Keyboard,Press,Key: D
1709643006435,Keyboard,Release,Key: D
1709643007055,Keyboard,Press,Key: D
1709643007173,Keyboard,Release,Key: D
1709643007567,Keyboard,Press,Key: D
1709643007961,Keyboard,Release,Key: D
1709643008204,Keyboard,Press,Key: D
1709643008322,Keyboard,Release,Key: shift
1709643009253,Keyboard,Press,Key: a
1709643009613,Keyboard,Press,Key: shift
1709643009932,Keyboard,Press,Key: A
1709643011073,Keyboard,Release,Key: A
1709643011392,Keyboard,Press,Key: A
1709643011669,Keyboard,Release,Key: A
1709643011886,Keyboard,Press,Key: A
1709643012440,Keyboard,Release,Key: A
1709643014646,Keyboard,Release,Key: shift
1709643014956,Keyboard,Press,Key: shift
1709643015073,Keyboard,Release,Key: shift
1709643015167,Keyboard,Press,Key: shift
1709643015685,Keyboard,Press,Key: A
1709643015704,Keyboard,Release,Key: shift
1709643015744,Keyboard,Release,Key: a
1709643015828,Keyboard,Press,Key: space
1709643015929,Keyboard,Release,Key: space
1709643015996,Keyboard,Press,Key: space
1709643016088,Keyboard,Release,Key: space
1709643016164,Keyboard,Press,Key: space
1709643016264,Keyboard,Release,Key: space
1709643016323,Keyboard,Press,Key: space
1709643016423,Keyboard,Release,Key: space
1709643016859,Keyboard,Press,Key: shift
1709643016979,Keyboard,Release,Key: shift
1709643017077,Keyboard,Press,Key: shift
1709643018000,Keyboard,Release,Key: A
1709643020544,Keyboard,Release,Key: D
1709643023210,Keyboard,Press,Key: D
1709643023478,Keyboard,Release,Key: D
1709643024024,Keyboard,Press,Key: D
1709643024225,Keyboard,Release,Key: D
1709643025123,Keyboard,Release,Key: shift
1709643025124,Keyboard,Press,Key: a
1709643025215,Keyboard,Press,Key: shift
1709643025735,Keyboard,Press,Key: A
1709643025945,Keyboard,Release,Key: A
1709643026331,Keyboard,Press,Key: D
1709643026574,Keyboard,Release,Key: D
1709643027186,Keyboard,Press,Key: A
1709643027498,Keyboard,Release,Key: A
1709643027908,Keyboard,Press,Key: A
1709643028117,Keyboard,Release,Key: A
1709643028243,Keyboard,Press,Key: A
1709643028436,Keyboard,Release,Key: A
1709643028848,Keyboard,Press,Key: D
1709643028982,Keyboard,Release,Key: D
1709643029854,Keyboard,Press,Key: A
1709643029997,Keyboard,Release,Key: A
1709643030341,Keyboard,Press,Key: D
1709643030484,Keyboard,Release,Key: D
1709643031012,Keyboard,Press,Key: D
1709643031171,Keyboard,Release,Key: D
1709643031548,Keyboard,Press,Key: D
1709643031649,Keyboard,Release,Key: D
1709643032052,Keyboard,Press,Key: A
1709643032136,Keyboard,Release,Key: A
1709643032732,Keyboard,Press,Key: D
1709643032882,Keyboard,Release,Key: D
1709643033354,Keyboard,Press,Key: D
1709643033495,Keyboard,Release,Key: D
1709643033948,Keyboard,Press,Key: D
1709643034082,Keyboard,Release,Key: D
1709643037455,Keyboard,Press,Key: D
1709643037605,Keyboard,Release,Key: D
1709643040861,Keyboard,Press,Key: A
1709643040953,Keyboard,Release,Key: A
1709643041255,Keyboard,Press,Key: D
1709643041431,Keyboard,Release,Key: D
1709643041867,Keyboard,Press,Key: D
1709643041993,Keyboard,Release,Key: D
1709643042505,Keyboard,Press,Key: D
1709643042614,Keyboard,Release,Key: D
1709643042849,Keyboard,Press,Key: D
1709643042992,Keyboard,Release,Key: D
1709643043285,Keyboard,Press,Key: D
1709643043555,Keyboard,Release,Key: D
1709643045542,Keyboard,Press,Key: A
1709643045728,Keyboard,Release,Key: A
1709643045936,Keyboard,Press,Key: A
1709643046792,Keyboard,Release,Key: A
1709643047530,Keyboard,Release,Key: shift
1709643047858,Keyboard,Release,Key: a
1709643048067,Keyboard,Release,Key: w
